tourney_date,match_year,surface,winner_name,loser_name,winner_rank,loser_rank,lower_rank_player,lower_rank_won,lower_rank,higher_rank,lower_rank_wins,rank_diff
2012-05-21,2012,Clay,Viktor Troicki,Dmitry Tursunov,31,87,Dmitry Tursunov,0,31,87,1,56
2012-05-21,2012,Clay,Viktor Troicki,Florian Mayer,31,35,Florian Mayer,0,31,35,1,4
2012-05-21,2012,Clay,Viktor Troicki,Radek Stepanek,31,26,Viktor Troicki,1,26,31,0,5
2012-05-21,2012,Clay,Florian Mayer,Ivan Dodig,35,75,Ivan Dodig,0,35,75,1,40
2012-05-21,2012,Clay,Ivan Dodig,Igor Kunitsyn,75,101,Igor Kunitsyn,0,75,101,1,26
2012-05-21,2012,Clay,Radek Stepanek,James Blake,26,96,James Blake,0,26,96,1,70
2012-05-21,2012,Clay,Philipp Kohlschreiber,Alex Bogomolov Jr,27,46,Alex Bogomolov Jr,0,27,46,1,19
2012-05-21,2012,Clay,Carlos Berlocq,Andy Roddick,37,29,Carlos Berlocq,1,29,37,0,8
2012-05-21,2012,Clay,Tomas Berdych,Carlos Berlocq,7,37,Carlos Berlocq,0,7,37,1,30
2012-05-21,2012,Clay,Tomas Berdych,Andy Roddick,7,29,Andy Roddick,0,7,29,1,22
2012-05-27,2012,Clay,Novak Djokovic,Potito Starace,1,97,Potito Starace,0,1,97,1,96
2012-05-27,2012,Clay,Blaz Kavcic,Lleyton Hewitt,99,176,Lleyton Hewitt,0,99,176,1,77
2012-05-27,2012,Clay,Nicolas Devilder,Filip Krajinovic,286,630,Filip Krajinovic,0,286,630,1,344
2012-05-27,2012,Clay,Michael Berrer,Jurgen Melzer,114,32,Michael Berrer,1,32,114,0,82
2012-05-27,2012,Clay,Andreas Seppi,Nikolay Davydenko,25,47,Nikolay Davydenko,0,25,47,1,22
2012-05-27,2012,Clay,Mikhail Kukushkin,Ernests Gulbis,53,93,Ernests Gulbis,0,53,93,1,40
2012-05-27,2012,Clay,Gilles Muller,Igor Sijsling,54,122,Igor Sijsling,0,54,122,1,68
2012-05-27,2012,Clay,Fernando Verdasco,Steve Darcis,16,61,Steve Darcis,0,16,61,1,45
2012-05-27,2012,Clay,Gilles Simon,Ryan Harrison,12,56,Ryan Harrison,0,12,56,1,44
2012-05-27,2012,Clay,Brian Baker,Xavier Malisse,141,77,Brian Baker,1,77,141,0,64
2012-05-27,2012,Clay,Pablo Andujar,Victor Hanescu,36,146,Victor Hanescu,0,36,146,1,110
2012-05-27,2012,Clay,Stan Wawrinka,Flavio Cipolla,21,75,Flavio Cipolla,0,21,75,1,54
2012-05-27,2012,Clay,Viktor Troicki,Thomaz Bellucci,28,66,Thomaz Bellucci,0,28,66,1,38
2012-05-27,2012,Clay,Fabio Fognini,Adrian Mannarino,45,153,Adrian Mannarino,0,45,153,1,108
2012-05-27,2012,Clay,Cedrik Marcel Stebe,Joao Souza,91,118,Joao Souza,0,91,118,1,27
2012-05-27,2012,Clay,Jo-Wilfried Tsonga,Andrey Kuznetsov,5,160,Andrey Kuznetsov,0,5,160,1,155
2012-05-27,2012,Clay,Roger Federer,Tobias Kamke,3,78,Tobias Kamke,0,3,78,1,75
2012-05-27,2012,Clay,Adrian Ungur,David Nalbandian,92,40,Adrian Ungur,1,40,92,0,52
2012-05-27,2012,Clay,Martin Klizan,Frank Dancevic,70,120,Frank Dancevic,0,70,120,1,50
2012-05-27,2012,Clay,Nicolas Mahut,Andy Roddick,89,33,Nicolas Mahut,1,33,89,0,56
2012-05-27,2012,Clay,David Goffin,Radek Stepanek,109,27,David Goffin,1,27,109,0,82
2012-05-27,2012,Clay,Arnaud Clement,Alex Bogomolov Jr,139,46,Arnaud Clement,1,46,139,0,93
2012-05-27,2012,Clay,Lukasz Kubot,Karol Beck,49,104,Karol Beck,0,49,104,1,55
2012-05-27,2012,Clay,Florent Serra,Feliciano Lopez,156,17,Florent Serra,1,17,156,0,139
2012-05-27,2012,Clay,Juan Martin del Potro,Albert Montanes,9,65,Albert Montanes,0,9,65,1,56
2012-05-27,2012,Clay,Edouard Roger Vasselin,Vasek Pospisil,82,101,Vasek Pospisil,0,82,101,1,19
2012-05-27,2012,Clay,Juan Carlos Ferrero,Jonathan Dasnieres De Veigy,41,158,Jonathan Dasnieres De Veigy,0,41,158,1,117
2012-05-27,2012,Clay,Marin Cilic,Daniel Munoz de la Nava,24,130,Daniel Munoz de la Nava,0,24,130,1,106
2012-05-27,2012,Clay,Kevin Anderson,Rui Machado,34,80,Rui Machado,0,34,80,1,46
2012-05-27,2012,Clay,Horacio Zeballos,Eric Prodon,108,115,Eric Prodon,0,108,115,1,7
2012-05-27,2012,Clay,Michael Llodra,Guillermo Garcia Lopez,57,72,Guillermo Garcia Lopez,0,57,72,1,15
2012-05-27,2012,Clay,Tomas Berdych,Dudi Sela,7,95,Dudi Sela,0,7,95,1,88
2012-05-27,2012,Clay,David Ferrer,Lukas Lacko,6,64,Lukas Lacko,0,6,64,1,58
2012-05-27,2012,Clay,Benoit Paire,Albert Ramos,69,38,Benoit Paire,1,38,69,0,31
2012-05-27,2012,Clay,Robin Haase,Ivan Dodig,39,73,Ivan Dodig,0,39,73,1,34
2012-05-27,2012,Clay,Mikhail Youzhny,James Blake,30,96,James Blake,0,30,96,1,66
2012-05-27,2012,Clay,Marcel Granollers,Joao Sousa,23,137,Joao Sousa,0,23,137,1,114
2012-05-27,2012,Clay,Malek Jaziri,Philipp Petzschner,94,98,Philipp Petzschner,0,94,98,1,4
2012-05-27,2012,Clay,Paul Henri Mathieu,Bjorn Phau,261,84,Paul Henri Mathieu,1,84,261,0,177
2012-05-27,2012,Clay,John Isner,Rogerio Dutra Silva,11,121,Rogerio Dutra Silva,0,11,121,1,110
2012-05-27,2012,Clay,Sergiy Stakhovsky,Alexandr Dolgopolov,83,19,Sergiy Stakhovsky,1,19,83,0,64
2012-05-27,2012,Clay,Tommy Haas,Filippo Volandri,112,81,Tommy Haas,1,81,112,0,31
2012-05-27,2012,Clay,Grigor Dimitrov,Donald Young,87,51,Grigor Dimitrov,1,51,87,0,36
2012-05-27,2012,Clay,Richard Gasquet,Jurgen Zopp,20,103,Jurgen Zopp,0,20,103,1,83
2012-05-27,2012,Clay,Bernard Tomic,Andreas Haider Maurer,29,155,Andreas Haider Maurer,0,29,155,1,126
2012-05-27,2012,Clay,Santiago Giraldo,Alejandro Falla,50,52,Alejandro Falla,0,50,52,1,2
2012-05-27,2012,Clay,Jarkko Nieminen,Igor Andreev,48,85,Igor Andreev,0,48,85,1,37
2012-05-27,2012,Clay,Andy Murray,Tatsuma Ito,4,68,Tatsuma Ito,0,4,68,1,64
2012-05-27,2012,Clay,Janko Tipsarevic,Sam Querrey,8,71,Sam Querrey,0,8,71,1,63
2012-05-27,2012,Clay,Jeremy Chardy,Yen Hsun Lu,55,60,Yen Hsun Lu,0,55,60,1,5
2012-05-27,2012,Clay,Dmitry Tursunov,Go Soeda,88,58,Dmitry Tursunov,1,58,88,0,30
2012-05-27,2012,Clay,Julien Benneteau,Mischa Zverev,31,212,Mischa Zverev,0,31,212,1,181
2012-05-27,2012,Clay,Philipp Kohlschreiber,Matthew Ebden,26,76,Matthew Ebden,0,26,76,1,50
2012-05-27,2012,Clay,Leonardo Mayer,Olivier Rochus,62,63,Olivier Rochus,0,62,63,1,1
2012-05-27,2012,Clay,Marcos Baghdatis,Juan Ignacio Chela,42,44,Juan Ignacio Chela,0,42,44,1,2
2012-05-27,2012,Clay,Nicolas Almagro,Paolo Lorenzi,13,86,Paolo Lorenzi,0,13,86,1,73
2012-05-27,2012,Clay,Juan Monaco,Guillaume Rufin,15,150,Guillaume Rufin,0,15,150,1,135
2012-05-27,2012,Clay,Lukas Rosol,Carlos Berlocq,79,37,Lukas Rosol,1,37,79,0,42
2012-05-27,2012,Clay,Jesse Levine,Benjamin Becker,131,157,Benjamin Becker,0,131,157,1,26
2012-05-27,2012,Clay,Milos Raonic,Ruben Ramirez Hidalgo,22,74,Ruben Ramirez Hidalgo,0,22,74,1,52
2012-05-27,2012,Clay,Florian Mayer,Daniel Gimeno Traver,35,125,Daniel Gimeno Traver,0,35,125,1,90
2012-05-27,2012,Clay,Eduardo Schwank,Ivo Karlovic,192,59,Eduardo Schwank,1,59,192,0,133
2012-05-27,2012,Clay,Denis Istomin,Igor Kunitsyn,43,102,Igor Kunitsyn,0,43,102,1,59
2012-05-27,2012,Clay,Rafael Nadal,Simone Bolelli,2,111,Simone Bolelli,0,2,111,1,109
2012-05-27,2012,Clay,Novak Djokovic,Blaz Kavcic,1,99,Blaz Kavcic,0,1,99,1,98
2012-05-27,2012,Clay,Nicolas Devilder,Michael Berrer,286,114,Nicolas Devilder,1,114,286,0,172
2012-05-27,2012,Clay,Andreas Seppi,Mikhail Kukushkin,25,53,Mikhail Kukushkin,0,25,53,1,28
2012-05-27,2012,Clay,Fernando Verdasco,Gilles Muller,16,54,Gilles Muller,0,16,54,1,38
2012-05-27,2012,Clay,Gilles Simon,Brian Baker,12,141,Brian Baker,0,12,141,1,129
2012-05-27,2012,Clay,Stan Wawrinka,Pablo Andujar,21,36,Pablo Andujar,0,21,36,1,15
2012-05-27,2012,Clay,Fabio Fognini,Viktor Troicki,45,28,Fabio Fognini,1,28,45,0,17
2012-05-27,2012,Clay,Jo-Wilfried Tsonga,Cedrik Marcel Stebe,5,91,Cedrik Marcel Stebe,0,5,91,1,86
2012-05-27,2012,Clay,Roger Federer,Adrian Ungur,3,92,Adrian Ungur,0,3,92,1,89
2012-05-27,2012,Clay,Nicolas Mahut,Martin Klizan,89,70,Nicolas Mahut,1,70,89,0,19
2012-05-27,2012,Clay,David Goffin,Arnaud Clement,109,139,Arnaud Clement,0,109,139,1,30
2012-05-27,2012,Clay,Lukasz Kubot,Florent Serra,49,156,Florent Serra,0,49,156,1,107
2012-05-27,2012,Clay,Juan Martin del Potro,Edouard Roger Vasselin,9,82,Edouard Roger Vasselin,0,9,82,1,73
2012-05-27,2012,Clay,Marin Cilic,Juan Carlos Ferrero,24,41,Juan Carlos Ferrero,0,24,41,1,17
2012-05-27,2012,Clay,Kevin Anderson,Horacio Zeballos,34,108,Horacio Zeballos,0,34,108,1,74
2012-05-27,2012,Clay,Tomas Berdych,Michael Llodra,7,57,Michael Llodra,0,7,57,1,50
2012-05-27,2012,Clay,David Ferrer,Benoit Paire,6,69,Benoit Paire,0,6,69,1,63
2012-05-27,2012,Clay,Mikhail Youzhny,Robin Haase,30,39,Robin Haase,0,30,39,1,9
2012-05-27,2012,Clay,Marcel Granollers,Malek Jaziri,23,94,Malek Jaziri,0,23,94,1,71
2012-05-27,2012,Clay,Paul Henri Mathieu,John Isner,261,11,Paul Henri Mathieu,1,11,261,0,250
2012-05-27,2012,Clay,Tommy Haas,Sergiy Stakhovsky,112,83,Tommy Haas,1,83,112,0,29
2012-05-27,2012,Clay,Richard Gasquet,Grigor Dimitrov,20,87,Grigor Dimitrov,0,20,87,1,67
2012-05-27,2012,Clay,Santiago Giraldo,Bernard Tomic,50,29,Santiago Giraldo,1,29,50,0,21
2012-05-27,2012,Clay,Andy Murray,Jarkko Nieminen,4,48,Jarkko Nieminen,0,4,48,1,44
2012-05-27,2012,Clay,Janko Tipsarevic,Jeremy Chardy,8,55,Jeremy Chardy,0,8,55,1,47
2012-05-27,2012,Clay,Julien Benneteau,Dmitry Tursunov,31,88,Dmitry Tursunov,0,31,88,1,57
2012-05-27,2012,Clay,Leonardo Mayer,Philipp Kohlschreiber,62,26,Leonardo Mayer,1,26,62,0,36
2012-05-27,2012,Clay,Nicolas Almagro,Marcos Baghdatis,13,42,Marcos Baghdatis,0,13,42,1,29
2012-05-27,2012,Clay,Juan Monaco,Lukas Rosol,15,79,Lukas Rosol,0,15,79,1,64
2012-05-27,2012,Clay,Milos Raonic,Jesse Levine,22,131,Jesse Levine,0,22,131,1,109
2012-05-27,2012,Clay,Eduardo Schwank,Florian Mayer,192,35,Eduardo Schwank,1,35,192,0,157
2012-05-27,2012,Clay,Rafael Nadal,Denis Istomin,2,43,Denis Istomin,0,2,43,1,41
2012-05-27,2012,Clay,Novak Djokovic,Nicolas Devilder,1,286,Nicolas Devilder,0,1,286,1,285
2012-05-27,2012,Clay,Andreas Seppi,Fernando Verdasco,25,16,Andreas Seppi,1,16,25,0,9
2012-05-27,2012,Clay,Stan Wawrinka,Gilles Simon,21,12,Stan Wawrinka,1,12,21,0,9
2012-05-27,2012,Clay,Jo-Wilfried Tsonga,Fabio Fognini,5,45,Fabio Fognini,0,5,45,1,40
2012-05-27,2012,Clay,Roger Federer,Nicolas Mahut,3,89,Nicolas Mahut,0,3,89,1,86
2012-05-27,2012,Clay,David Goffin,Lukasz Kubot,109,49,David Goffin,1,49,109,0,60
2012-05-27,2012,Clay,Juan Martin del Potro,Marin Cilic,9,24,Marin Cilic,0,9,24,1,15
2012-05-27,2012,Clay,Tomas Berdych,Kevin Anderson,7,34,Kevin Anderson,0,7,34,1,27
2012-05-27,2012,Clay,David Ferrer,Mikhail Youzhny,6,30,Mikhail Youzhny,0,6,30,1,24
2012-05-27,2012,Clay,Marcel Granollers,Paul Henri Mathieu,23,261,Paul Henri Mathieu,0,23,261,1,238
2012-05-27,2012,Clay,Richard Gasquet,Tommy Haas,20,112,Tommy Haas,0,20,112,1,92
2012-05-27,2012,Clay,Andy Murray,Santiago Giraldo,4,50,Santiago Giraldo,0,4,50,1,46
2012-05-27,2012,Clay,Janko Tipsarevic,Julien Benneteau,8,31,Julien Benneteau,0,8,31,1,23
2012-05-27,2012,Clay,Nicolas Almagro,Leonardo Mayer,13,62,Leonardo Mayer,0,13,62,1,49
2012-05-27,2012,Clay,Juan Monaco,Milos Raonic,15,22,Milos Raonic,0,15,22,1,7
2012-05-27,2012,Clay,Rafael Nadal,Eduardo Schwank,2,192,Eduardo Schwank,0,2,192,1,190
2012-05-27,2012,Clay,Novak Djokovic,Andreas Seppi,1,25,Andreas Seppi,0,1,25,1,24
2012-05-27,2012,Clay,Jo-Wilfried Tsonga,Stan Wawrinka,5,21,Stan Wawrinka,0,5,21,1,16
2012-05-27,2012,Clay,Roger Federer,David Goffin,3,109,David Goffin,0,3,109,1,106
2012-05-27,2012,Clay,Juan Martin del Potro,Tomas Berdych,9,7,Juan Martin del Potro,1,7,9,0,2
2012-05-27,2012,Clay,David Ferrer,Marcel Granollers,6,23,Marcel Granollers,0,6,23,1,17
2012-05-27,2012,Clay,Andy Murray,Richard Gasquet,4,20,Richard Gasquet,0,4,20,1,16
2012-05-27,2012,Clay,Nicolas Almagro,Janko Tipsarevic,13,8,Nicolas Almagro,1,8,13,0,5
2012-05-27,2012,Clay,Rafael Nadal,Juan Monaco,2,15,Juan Monaco,0,2,15,1,13
2012-05-27,2012,Clay,Novak Djokovic,Jo-Wilfried Tsonga,1,5,Jo-Wilfried Tsonga,0,1,5,1,4
2012-05-27,2012,Clay,Roger Federer,Juan Martin del Potro,3,9,Juan Martin del Potro,0,3,9,1,6
2012-05-27,2012,Clay,David Ferrer,Andy Murray,6,4,David Ferrer,1,4,6,0,2
2012-05-27,2012,Clay,Rafael Nadal,Nicolas Almagro,2,13,Nicolas Almagro,0,2,13,1,11
2012-05-27,2012,Clay,Novak Djokovic,Roger Federer,1,3,Roger Federer,0,1,3,1,2
2012-05-27,2012,Clay,Rafael Nadal,David Ferrer,2,6,David Ferrer,0,2,6,1,4
2012-05-27,2012,Clay,Rafael Nadal,Novak Djokovic,2,1,Rafael Nadal,1,1,2,0,1
2012-06-11,2012,Grass,Lukas Lacko,Konstantin Kravchuk,58,179,Konstantin Kravchuk,0,58,179,1,121
2012-06-11,2012,Grass,Lukasz Kubot,Jarkko Nieminen,50,45,Lukasz Kubot,1,45,50,0,5
2012-06-11,2012,Grass,Philipp Kohlschreiber,Dustin Brown,34,163,Dustin Brown,0,34,163,1,129
2012-06-11,2012,Grass,Viktor Troicki,Benjamin Becker,33,124,Benjamin Becker,0,33,124,1,91
2012-06-11,2012,Grass,Tommy Haas,Bernard Tomic,87,27,Tommy Haas,1,27,87,0,60
2012-06-11,2012,Grass,Marcel Granollers,Mischa Zverev,22,190,Mischa Zverev,0,22,190,1,168
2012-06-11,2012,Grass,Radek Stepanek,Andreas Seppi,26,24,Radek Stepanek,1,24,26,0,2
2012-06-11,2012,Grass,Cedrik Marcel Stebe,Carlos Berlocq,78,37,Cedrik Marcel Stebe,1,37,78,0,41
2012-06-11,2012,Grass,Mikhail Youzhny,Robin Haase,31,40,Robin Haase,0,31,40,1,9
2012-06-11,2012,Grass,Milos Raonic,Philipp Petzschner,21,144,Philipp Petzschner,0,21,144,1,123
2012-06-11,2012,Grass,Ze Zhang,Tobias Kamke,217,85,Ze Zhang,1,85,217,0,132
2012-06-11,2012,Grass,Florian Mayer,Tim Smyczek,29,202,Tim Smyczek,0,29,202,1,173
2012-06-11,2012,Grass,Rafael Nadal,Lukas Lacko,2,58,Lukas Lacko,0,2,58,1,56
2012-06-11,2012,Grass,Philipp Kohlschreiber,Lukasz Kubot,34,50,Lukasz Kubot,0,34,50,1,16
2012-06-11,2012,Grass,Tomas Berdych,Viktor Troicki,7,33,Viktor Troicki,0,7,33,1,26
2012-06-11,2012,Grass,Tommy Haas,Marcel Granollers,87,22,Tommy Haas,1,22,87,0,65
2012-06-11,2012,Grass,Radek Stepanek,Cedrik Marcel Stebe,26,78,Cedrik Marcel Stebe,0,26,78,1,52
2012-06-11,2012,Grass,Mikhail Youzhny,Alexandr Dolgopolov,31,20,Mikhail Youzhny,1,20,31,0,11
2012-06-11,2012,Grass,Milos Raonic,Ze Zhang,21,217,Ze Zhang,0,21,217,1,196
2012-06-11,2012,Grass,Roger Federer,Florian Mayer,3,29,Florian Mayer,0,3,29,1,26
2012-06-11,2012,Grass,Philipp Kohlschreiber,Rafael Nadal,34,2,Philipp Kohlschreiber,1,2,34,0,32
2012-06-11,2012,Grass,Tommy Haas,Tomas Berdych,87,7,Tommy Haas,1,7,87,0,80
2012-06-11,2012,Grass,Mikhail Youzhny,Radek Stepanek,31,26,Mikhail Youzhny,1,26,31,0,5
2012-06-11,2012,Grass,Roger Federer,Milos Raonic,3,21,Milos Raonic,0,3,21,1,18
2012-06-11,2012,Grass,Tommy Haas,Philipp Kohlschreiber,87,34,Tommy Haas,1,34,87,0,53
2012-06-11,2012,Grass,Roger Federer,Mikhail Youzhny,3,31,Mikhail Youzhny,0,3,31,1,28
2012-06-11,2012,Grass,Tommy Haas,Roger Federer,87,3,Tommy Haas,1,3,87,0,84
2012-06-11,2012,Grass,Nicolas Mahut,Guillermo Garcia Lopez,65,93,Guillermo Garcia Lopez,0,65,93,1,28
2012-06-11,2012,Grass,Grigor Dimitrov,Bobby Reynolds,72,127,Bobby Reynolds,0,72,127,1,55
2012-06-11,2012,Grass,Gilles Muller,Liam Broady,53,809,Liam Broady,0,53,809,1,756
2012-06-11,2012,Grass,Kevin Anderson,James Ward,30,171,James Ward,0,30,171,1,141
2012-06-11,2012,Grass,Sergiy Stakhovsky,Flavio Cipolla,86,91,Flavio Cipolla,0,86,91,1,5
2012-06-11,2012,Grass,Steve Darcis,Ruben Ramirez Hidalgo,71,81,Ruben Ramirez Hidalgo,0,71,81,1,10
2012-06-11,2012,Grass,Simone Bolelli,Ernests Gulbis,120,88,Simone Bolelli,1,88,120,0,32
2012-06-11,2012,Grass,Xavier Malisse,Adrian Ungur,84,79,Xavier Malisse,1,79,84,0,5
2012-06-11,2012,Grass,Alex Bogomolov Jr,Martin Klizan,46,60,Martin Klizan,0,46,60,1,14
2012-06-11,2012,Grass,David Nalbandian,Vasek Pospisil,39,103,Vasek Pospisil,0,39,103,1,64
2012-06-11,2012,Grass,Ruben Bemelmans,Malek Jaziri,131,73,Ruben Bemelmans,1,73,131,0,58
2012-06-11,2012,Grass,Edouard Roger Vasselin,Evgeny Korolev,67,383,Evgeny Korolev,0,67,383,1,316
2012-06-11,2012,Grass,Matthew Ebden,Matthias Bachinger,74,106,Matthias Bachinger,0,74,106,1,32
2012-06-11,2012,Grass,Lukas Rosol,Victor Hanescu,101,153,Victor Hanescu,0,101,153,1,52
2012-06-11,2012,Grass,Marcos Baghdatis,Frederico Gil,42,105,Frederico Gil,0,42,105,1,63
2012-06-11,2012,Grass,Ivo Karlovic,Lleyton Hewitt,56,205,Lleyton Hewitt,0,56,205,1,149
2012-06-11,2012,Grass,Yen Hsun Lu,Igor Kunitsyn,57,100,Igor Kunitsyn,0,57,100,1,43
2012-06-11,2012,Grass,Ryan Sweeting,Dmitry Tursunov,134,66,Ryan Sweeting,1,66,134,0,68
2012-06-11,2012,Grass,Tatsuma Ito,Paolo Lorenzi,68,90,Paolo Lorenzi,0,68,90,1,22
2012-06-11,2012,Grass,Sam Querrey,Olivier Rochus,77,61,Sam Querrey,1,61,77,0,16
2012-06-11,2012,Grass,Denis Istomin,Kenny De Schepper,41,161,Kenny De Schepper,0,41,161,1,120
2012-06-11,2012,Grass,Go Soeda,Bjorn Phau,54,89,Bjorn Phau,0,54,89,1,35
2012-06-11,2012,Grass,Ivan Dodig,Frank Dancevic,69,121,Frank Dancevic,0,69,121,1,52
2012-06-11,2012,Grass,Jamie Baker,Oliver Golding,203,482,Oliver Golding,0,203,482,1,279
2012-06-11,2012,Grass,Nicolas Mahut,Andy Murray,65,4,Nicolas Mahut,1,4,65,0,61
2012-06-11,2012,Grass,Grigor Dimitrov,Gilles Muller,72,53,Grigor Dimitrov,1,53,72,0,19
2012-06-11,2012,Grass,Kevin Anderson,Sergiy Stakhovsky,30,86,Sergiy Stakhovsky,0,30,86,1,56
2012-06-11,2012,Grass,Feliciano Lopez,Steve Darcis,17,71,Steve Darcis,0,17,71,1,54
2012-06-11,2012,Grass,Simone Bolelli,Gilles Simon,120,13,Simone Bolelli,1,13,120,0,107
2012-06-11,2012,Grass,Xavier Malisse,Alex Bogomolov Jr,84,46,Xavier Malisse,1,46,84,0,38
2012-06-11,2012,Grass,David Nalbandian,Ruben Bemelmans,39,131,Ruben Bemelmans,0,39,131,1,92
2012-06-11,2012,Grass,Edouard Roger Vasselin,Andy Roddick,67,32,Edouard Roger Vasselin,1,32,67,0,35
2012-06-11,2012,Grass,Marin Cilic,Matthew Ebden,25,74,Matthew Ebden,0,25,74,1,49
2012-06-11,2012,Grass,Lukas Rosol,Marcos Baghdatis,101,42,Lukas Rosol,1,42,101,0,59
2012-06-11,2012,Grass,Yen Hsun Lu,Ivo Karlovic,57,56,Yen Hsun Lu,1,56,57,0,1
2012-06-11,2012,Grass,Janko Tipsarevic,Ryan Sweeting,8,134,Ryan Sweeting,0,8,134,1,126
2012-06-11,2012,Grass,Julien Benneteau,Tatsuma Ito,28,68,Tatsuma Ito,0,28,68,1,40
2012-06-11,2012,Grass,Sam Querrey,Denis Istomin,77,41,Sam Querrey,1,41,77,0,36
2012-06-11,2012,Grass,Ivan Dodig,Go Soeda,69,54,Ivan Dodig,1,54,69,0,15
2012-06-11,2012,Grass,Jo-Wilfried Tsonga,Jamie Baker,5,203,Jamie Baker,0,5,203,1,198
2012-06-11,2012,Grass,Grigor Dimitrov,Nicolas Mahut,72,65,Grigor Dimitrov,1,65,72,0,7
2012-06-11,2012,Grass,Kevin Anderson,Feliciano Lopez,30,17,Kevin Anderson,1,17,30,0,13
2012-06-11,2012,Grass,Xavier Malisse,Simone Bolelli,84,120,Simone Bolelli,0,84,120,1,36
2012-06-11,2012,Grass,David Nalbandian,Edouard Roger Vasselin,39,67,Edouard Roger Vasselin,0,39,67,1,28
2012-06-11,2012,Grass,Marin Cilic,Lukas Rosol,25,101,Lukas Rosol,0,25,101,1,76
2012-06-11,2012,Grass,Yen Hsun Lu,Janko Tipsarevic,57,8,Yen Hsun Lu,1,8,57,0,49
2012-06-11,2012,Grass,Sam Querrey,Julien Benneteau,77,28,Sam Querrey,1,28,77,0,49
2012-06-11,2012,Grass,Ivan Dodig,Jo-Wilfried Tsonga,69,5,Ivan Dodig,1,5,69,0,64
2012-06-11,2012,Grass,Grigor Dimitrov,Kevin Anderson,72,30,Grigor Dimitrov,1,30,72,0,42
2012-06-11,2012,Grass,David Nalbandian,Xavier Malisse,39,84,Xavier Malisse,0,39,84,1,45
2012-06-11,2012,Grass,Marin Cilic,Yen Hsun Lu,25,57,Yen Hsun Lu,0,25,57,1,32
2012-06-11,2012,Grass,Sam Querrey,Ivan Dodig,77,69,Sam Querrey,1,69,77,0,8
2012-06-11,2012,Grass,David Nalbandian,Grigor Dimitrov,39,72,Grigor Dimitrov,0,39,72,1,33
2012-06-11,2012,Grass,Marin Cilic,Sam Querrey,25,77,Sam Querrey,0,25,77,1,52
2012-06-11,2012,Grass,Marin Cilic,David Nalbandian,25,39,David Nalbandian,0,25,39,1,14
2012-06-17,2012,Grass,David Ferrer,Pierre Ludovic Duclos,6,244,Pierre Ludovic Duclos,0,6,244,1,238
2012-06-17,2012,Grass,Leonardo Mayer,Mikhail Ledovskikh,62,309,Mikhail Ledovskikh,0,62,309,1,247
2012-06-17,2012,Grass,Olivier Rochus,Malek Jaziri,68,76,Malek Jaziri,0,68,76,1,8
2012-06-17,2012,Grass,Igor Sijsling,Jarkko Nieminen,112,44,Igor Sijsling,1,44,112,0,68
2012-06-17,2012,Grass,Jurgen Melzer,Igor Kunitsyn,35,115,Igor Kunitsyn,0,35,115,1,80
2012-06-17,2012,Grass,Tatsuma Ito,Marton Fucsovics,70,555,Marton Fucsovics,0,70,555,1,485
2012-06-17,2012,Grass,Benoit Paire,David Goffin,60,66,David Goffin,0,60,66,1,6
2012-06-17,2012,Grass,Lukasz Kubot,Dudi Sela,48,106,Dudi Sela,0,48,106,1,58
2012-06-17,2012,Grass,Edouard Roger Vasselin,Alex Bogomolov Jr,69,46,Edouard Roger Vasselin,1,46,69,0,23
2012-06-17,2012,Grass,Flavio Cipolla,Potito Starace,88,97,Potito Starace,0,88,97,1,9
2012-06-17,2012,Grass,Philipp Petzschner,Dmitry Tursunov,145,128,Philipp Petzschner,1,128,145,0,17
2012-06-17,2012,Grass,Mate Pavic,Robin Haase,640,40,Mate Pavic,1,40,640,0,600
2012-06-17,2012,Grass,Gilles Muller,Santiago Giraldo,54,45,Gilles Muller,1,45,54,0,9
2012-06-17,2012,Grass,Alejandro Falla,Ruben Ramirez Hidalgo,74,80,Ruben Ramirez Hidalgo,0,74,80,1,6
2012-06-17,2012,Grass,Paolo Lorenzi,Ivan Dodig,87,99,Ivan Dodig,0,87,99,1,12
2012-06-17,2012,Grass,Xavier Malisse,Viktor Troicki,95,34,Xavier Malisse,1,34,95,0,61
2012-06-17,2012,Grass,David Ferrer,Leonardo Mayer,6,62,Leonardo Mayer,0,6,62,1,56
2012-06-17,2012,Grass,Igor Sijsling,Olivier Rochus,112,68,Igor Sijsling,1,68,112,0,44
2012-06-17,2012,Grass,Tatsuma Ito,Jurgen Melzer,70,35,Tatsuma Ito,1,35,70,0,35
2012-06-17,2012,Grass,Benoit Paire,Lukasz Kubot,60,48,Benoit Paire,1,48,60,0,12
2012-06-17,2012,Grass,Edouard Roger Vasselin,Flavio Cipolla,69,88,Flavio Cipolla,0,69,88,1,19
2012-06-17,2012,Grass,Philipp Petzschner,Mate Pavic,145,640,Mate Pavic,0,145,640,1,495
2012-06-17,2012,Grass,Gilles Muller,Alejandro Falla,54,74,Alejandro Falla,0,54,74,1,20
2012-06-17,2012,Grass,Xavier Malisse,Paolo Lorenzi,95,87,Xavier Malisse,1,87,95,0,8
2012-06-17,2012,Grass,David Ferrer,Igor Sijsling,6,112,Igor Sijsling,0,6,112,1,106
2012-06-17,2012,Grass,Benoit Paire,Tatsuma Ito,60,70,Tatsuma Ito,0,60,70,1,10
