tourney_name,surface,result,player,rank,hand,height,country,age,best_of,minutes,numAces,numDF,servePoints,first_serve_in,first_serve_won,second_serve_won,serve_games_won,break_points_saved,break_points_faced
Wimbledon,Grass,Winner,Elisabetta Cocciaretto,43,R,NA,ITA,22.4,3,70,1,5,61,38,25,13,8,4,5
Wimbledon,Grass,Loser,Rebeka Masarova,66,R,186,ESP,23.9,3,70,1,6,47,25,15,7,8,0,5
Wimbledon,Grass,Winner,Lesia Tsurenko,60,R,174,UKR,34,3,86,0,4,63,40,23,12,9,3,6
Wimbledon,Grass,Loser,Katerina Siniakova,32,R,174,CZE,27.1,3,86,0,2,59,32,14,10,8,6,12
Wimbledon,Grass,Winner,Ana Bogdan,57,R,171,ROU,30.6,3,101,3,1,60,34,30,13,12,0,2
Wimbledon,Grass,Loser,Alycia Parks,51,R,185,USA,22.5,3,101,10,13,72,33,26,16,12,5,8
Wimbledon,Grass,Winner,Marketa Vondrousova,42,L,173,CZE,24,3,95,2,4,53,27,21,15,9,2,3
Wimbledon,Grass,Loser,Veronika Kudermetova,12,R,175,RUS,26.1,3,95,2,4,85,57,33,9,9,8,12
Wimbledon,Grass,Winner,Donna Vekic,21,R,179,CRO,27,3,152,4,11,112,63,45,23,16,8,11
Wimbledon,Grass,Loser,Sloane Stephens,39,R,170,USA,30.2,3,152,1,2,109,74,49,16,16,9,13
Wimbledon,Grass,Winner,Marie Bouzkova,33,R,180,CZE,24.9,3,65,0,2,50,30,22,14,8,3,3
Wimbledon,Grass,Loser,Anett Kontaveit,81,R,174,EST,27.5,3,65,1,2,43,26,15,6,7,4,8
Wimbledon,Grass,Winner,Caroline Garcia,5,R,177,FRA,29.7,3,151,6,7,111,69,52,17,16,5,7
Wimbledon,Grass,Loser,Leylah Fernandez,95,L,168,CAN,20.8,3,151,6,9,106,67,45,21,16,7,8
Wimbledon,Grass,Winner,Ons Jabeur,6,R,167,TUN,28.8,3,45,6,2,38,23,20,10,7,2,2
Wimbledon,Grass,Winner,Bianca Andreescu,50,R,170,CAN,23,3,166,0,7,105,61,44,21,15,6,10
Wimbledon,Grass,Loser,Anhelina Kalinina,26,R,179,UKR,26.3,3,166,1,3,113,60,44,20,16,8,13
Wimbledon,Grass,Loser,Tamara Korpatsch,122,R,170,GER,28.1,3,163,2,5,111,75,49,10,12,13,18
Wimbledon,Grass,Winner,Petra Kvitova,9,L,183,CZE,33.3,3,74,5,6,61,35,29,8,8,4,6
Wimbledon,Grass,Loser,Aliaksandra Sasnovich,69,R,174,BLR,29.2,3,74,2,6,47,22,12,6,8,2,8
Wimbledon,Grass,Winner,Beatriz Haddad Maia,13,L,185,BRA,27,3,149,4,4,85,59,41,17,14,7,9
Wimbledon,Grass,Loser,Jaqueline Cristian,133,R,180,ROU,25,3,149,8,3,98,58,41,16,14,8,12
Wimbledon,Grass,Winner,Sorana Cirstea,37,R,176,ROU,33.2,3,156,9,5,123,70,51,25,16,4,7
Wimbledon,Grass,Loser,Jelena Ostapenko,17,R,177,LAT,26,3,156,7,5,108,61,47,22,17,5,8
Wimbledon,Grass,Winner,Katie Boulter,89,R,180,GBR,26.9,3,103,4,2,73,46,32,14,12,0,2
Wimbledon,Grass,Loser,Viktoriya Tomova,99,R,170,BUL,28.3,3,103,3,2,83,52,31,15,12,10,15
Wimbledon,Grass,Winner,Elena Rybakina,3,R,184,KAZ,24,3,108,4,4,85,50,39,19,11,6,6
Wimbledon,Grass,Loser,Alize Cornet,74,R,173,FRA,33.4,3,108,1,3,63,41,22,14,10,3,5
Wimbledon,Grass,Winner,Marta Kostyuk,36,R,175,UKR,21,3,36,1,2,20,13,10,3,4,0,1
Wimbledon,Grass,Loser,Paula Badosa,35,R,180,ESP,25.6,3,36,1,2,33,13,7,5,5,4,8
Wimbledon,Grass,Winner,Madison Keys,18,R,178,USA,28.3,3,80,6,3,55,39,36,6,11,2,3
Wimbledon,Grass,Loser,Viktorija Golubic,139,R,169,SUI,30.7,3,80,0,2,68,45,30,9,10,3,6
Wimbledon,Grass,Winner,Anastasia Potapova,23,R,175,RUS,22.2,3,105,3,3,69,39,29,17,11,4,6
Wimbledon,Grass,Loser,Kaja Juvan,244,R,170,SLO,22.6,3,105,0,5,87,49,31,15,10,7,11
Wimbledon,Grass,Winner,Mirra Andreeva,102,U,NA,RUS,16.1,3,60,4,0,30,20,15,9,6,0,0
Wimbledon,Grass,Loser,Barbora Krejcikova,11,R,178,CZE,27.5,3,60,3,3,53,35,18,8,7,2,6
Wimbledon,Grass,Winner,Dalma Galfi,126,U,NA,HUN,24.8,3,158,3,7,105,58,40,25,15,6,8
Wimbledon,Grass,Loser,Jule Niemeier,103,R,178,GER,23.8,3,158,1,3,104,71,44,16,15,5,9
Wimbledon,Grass,Winner,Ekaterina Alexandrova,22,R,175,RUS,28.6,3,169,6,12,134,66,42,32,19,9,16
Wimbledon,Grass,Loser,Madison Brengle,114,R,168,USA,33.2,3,169,1,8,128,96,60,11,20,8,15
Wimbledon,Grass,Winner,Anna Blinkova,40,R,179,RUS,24.8,3,119,4,4,83,49,33,15,11,11,14
Wimbledon,Grass,Loser,Irina Camelia Begu,30,R,181,ROU,32.8,3,119,3,6,87,57,35,8,10,9,14
Wimbledon,Grass,Winner,Aryna Sabalenka,2,R,182,BLR,25.1,3,118,9,6,72,45,38,9,14,0,3
Wimbledon,Grass,Loser,Varvara Gracheva,41,R,NA,FRA,22.9,3,118,3,5,96,62,36,19,14,12,16
Wimbledon,Grass,Winner,Iga Swiatek,1,R,176,POL,22,3,103,1,1,65,47,31,8,10,4,6
Wimbledon,Grass,Loser,Petra Martic,29,R,181,CRO,32.4,3,103,4,4,66,38,21,10,10,3,8
Wimbledon,Grass,Winner,Belinda Bencic,14,R,175,SUI,26.3,3,84,5,6,68,42,32,11,8,9,9
Wimbledon,Grass,Loser,Magda Linette,24,R,171,POL,31.3,3,84,2,1,53,40,21,5,8,5,9
Wimbledon,Grass,Winner,Victoria Azarenka,20,R,180,BLR,33.9,3,76,1,1,54,42,25,7,9,0,2
Wimbledon,Grass,Loser,Daria Kasatkina,10,R,170,RUS,26.1,3,76,2,4,47,34,19,4,9,1,6
Wimbledon,Grass,Winner,Elina Svitolina,76,R,174,UKR,28.8,3,92,6,2,75,39,30,21,10,1,2
Wimbledon,Grass,Loser,Sofia Kenin,128,R,170,USA,24.6,3,92,2,2,66,50,31,6,11,2,5
Wimbledon,Grass,Winner,Jessica Pegula,4,R,170,USA,29.3,3,75,2,1,55,31,22,12,8,4,6
Wimbledon,Grass,Loser,Elisabetta Cocciaretto,43,R,NA,ITA,22.4,3,75,1,2,42,29,13,2,8,1,7
Wimbledon,Grass,Winner,Lesia Tsurenko,60,R,174,UKR,34,3,220,0,7,134,99,51,14,17,5,14
Wimbledon,Grass,Loser,Ana Bogdan,57,R,171,ROU,30.6,3,220,1,4,117,73,36,17,15,9,18
Wimbledon,Grass,Winner,Marketa Vondrousova,42,L,173,CZE,24,3,68,2,2,50,31,24,13,10,1,2
Wimbledon,Grass,Loser,Donna Vekic,21,R,179,CRO,27,3,68,1,4,55,36,25,5,9,5,9
Wimbledon,Grass,Winner,Marie Bouzkova,33,R,180,CZE,24.9,3,153,4,4,110,80,57,16,18,6,8
Wimbledon,Grass,Loser,Caroline Garcia,5,R,177,FRA,29.7,3,153,7,3,103,68,50,18,17,4,6
Wimbledon,Grass,Winner,Ons Jabeur,6,R,167,TUN,28.8,3,108,5,2,84,43,35,22,14,6,8
Wimbledon,Grass,Loser,Bianca Andreescu,50,R,170,CAN,23,3,108,3,5,78,56,39,12,14,0,3
Wimbledon,Grass,Winner,Petra Kvitova,9,L,183,CZE,33.3,3,110,5,7,80,49,31,17,11,7,10
Wimbledon,Grass,Winner,Beatriz Haddad Maia,13,L,185,BRA,27,3,90,5,2,53,35,28,8,8,0,1
Wimbledon,Grass,Loser,Sorana Cirstea,37,R,176,ROU,33.2,3,90,5,1,69,48,27,6,8,7,12
Wimbledon,Grass,Winner,Elena Rybakina,3,R,184,KAZ,24,3,57,7,1,38,25,21,8,7,0,0
Wimbledon,Grass,Loser,Katie Boulter,89,R,180,GBR,26.9,3,57,2,3,44,20,10,9,7,2,7
Wimbledon,Grass,Winner,Madison Keys,18,R,178,USA,28.3,3,76,1,2,60,41,33,6,8,10,11
Wimbledon,Grass,Loser,Marta Kostyuk,36,R,175,UKR,21,3,76,0,4,58,35,22,6,9,2,7
Wimbledon,Grass,Winner,Mirra Andreeva,102,U,NA,RUS,16.1,3,95,0,1,63,40,26,10,10,6,9
Wimbledon,Grass,Loser,Anastasia Potapova,23,R,175,RUS,22.2,3,95,0,4,88,47,25,19,10,15,21
Wimbledon,Grass,Winner,Ekaterina Alexandrova,22,R,175,RUS,28.6,3,58,3,2,40,25,20,12,8,0,0
Wimbledon,Grass,Loser,Dalma Galfi,126,U,NA,HUN,24.8,3,58,5,2,50,30,17,8,8,1,5
Wimbledon,Grass,Winner,Aryna Sabalenka,2,R,182,BLR,25.1,3,81,9,8,73,46,30,12,9,5,7
Wimbledon,Grass,Loser,Anna Blinkova,40,R,179,RUS,24.8,3,81,4,6,49,25,13,8,8,4,9
Wimbledon,Grass,Winner,Iga Swiatek,1,R,176,POL,22,3,183,3,3,107,71,53,22,17,3,4
Wimbledon,Grass,Loser,Belinda Bencic,14,R,175,SUI,26.3,3,183,4,11,111,70,50,20,18,7,9
Wimbledon,Grass,Winner,Elina Svitolina,76,R,174,UKR,28.8,3,166,8,0,95,71,52,9,16,2,6
Wimbledon,Grass,Loser,Victoria Azarenka,20,R,180,BLR,33.9,3,166,4,8,122,82,54,19,15,6,9
Wimbledon,Grass,Winner,Jessica Pegula,4,R,170,USA,29.3,3,75,0,1,47,34,22,10,8,2,3
Wimbledon,Grass,Loser,Lesia Tsurenko,60,R,174,UKR,34,3,75,0,1,63,39,18,11,8,6,11
Wimbledon,Grass,Winner,Marketa Vondrousova,42,L,173,CZE,24,3,131,0,3,86,53,32,18,13,7,11
Wimbledon,Grass,Loser,Marie Bouzkova,33,R,180,CZE,24.9,3,131,0,0,89,72,41,9,14,3,8
Wimbledon,Grass,Winner,Ons Jabeur,6,R,167,TUN,28.8,3,63,1,2,45,17,14,15,7,2,3
Wimbledon,Grass,Loser,Petra Kvitova,9,L,183,CZE,33.3,3,63,2,5,45,28,13,4,8,1,7
Wimbledon,Grass,Winner,Elena Rybakina,3,R,184,KAZ,24,3,27,3,1,14,9,9,3,3,0,0
Wimbledon,Grass,Loser,Beatriz Haddad Maia,13,L,185,BRA,27,3,27,0,0,12,8,2,4,2,0,1
Wimbledon,Grass,Winner,Madison Keys,18,R,178,USA,28.3,3,123,3,2,105,75,51,14,16,8,12
Wimbledon,Grass,Loser,Mirra Andreeva,102,U,NA,RUS,16.1,3,123,0,3,95,63,42,15,14,6,10
Wimbledon,Grass,Winner,Aryna Sabalenka,2,R,182,BLR,25.1,3,71,7,0,46,31,24,9,8,0,0
Wimbledon,Grass,Loser,Ekaterina Alexandrova,22,R,175,RUS,28.6,3,71,3,3,53,29,17,10,8,7,11
Wimbledon,Grass,Winner,Elina Svitolina,76,R,174,UKR,28.8,3,171,5,9,109,62,51,19,17,2,5
Wimbledon,Grass,Loser,Iga Swiatek,1,R,176,POL,22,3,171,3,3,98,71,48,9,16,3,9
Wimbledon,Grass,Winner,Marketa Vondrousova,42,L,173,CZE,24,3,115,7,2,84,59,40,8,14,6,11
Wimbledon,Grass,Loser,Jessica Pegula,4,R,170,USA,29.3,3,115,0,1,95,54,29,24,14,7,12
Wimbledon,Grass,Winner,Ons Jabeur,6,R,167,TUN,28.8,3,113,8,3,101,55,42,24,15,7,9
Wimbledon,Grass,Loser,Elena Rybakina,3,R,184,KAZ,24,3,113,7,3,81,46,30,17,15,4,9
Wimbledon,Grass,Winner,Aryna Sabalenka,2,R,182,BLR,25.1,3,87,2,2,63,36,27,14,9,3,4
Wimbledon,Grass,Loser,Madison Keys,18,R,178,USA,28.3,3,87,5,2,68,49,28,7,9,5,9
Wimbledon,Grass,Winner,Marketa Vondrousova,42,L,173,CZE,24,3,75,4,6,62,39,29,8,9,3,6
Wimbledon,Grass,Loser,Elina Svitolina,76,R,174,UKR,28.8,3,75,0,1,60,44,21,6,9,5,11
Wimbledon,Grass,Winner,Ons Jabeur,6,R,167,TUN,28.8,3,139,3,3,94,58,43,23,16,2,3
Wimbledon,Grass,Loser,Aryna Sabalenka,2,R,182,BLR,25.1,3,139,10,5,120,77,55,21,16,7,10
Wimbledon,Grass,Winner,Marketa Vondrousova,42,L,173,CZE,24,3,80,0,4,65,41,25,11,10,6,10
Wimbledon,Grass,Loser,Ons Jabeur,6,R,167,TUN,28.8,3,80,1,0,60,29,14,14,10,1,7
Budapest,Clay,Loser,Kateryna Baindl,100,R,175,UKR,29.4,3,123,0,1,74,59,33,9,12,3,8
Budapest,Clay,Loser,Nadia Podoroska,80,R,170,ARG,26.4,3,191,4,5,118,75,43,19,15,4,11
Budapest,Clay,Winner,Kateryna Baindl,100,R,175,UKR,29.4,3,152,0,2,88,76,41,5,12,3,8
Budapest,Clay,Loser,Claire Liu,88,R,170,USA,23.1,3,152,1,2,91,56,24,20,12,7,13
Budapest,Clay,Loser,Kaja Juvan,169,R,170,SLO,22.6,3,155,1,1,98,66,39,16,13,5,9
Budapest,Clay,Winner,Nadia Podoroska,80,R,170,ARG,26.4,3,82,0,6,57,30,19,14,8,3,5
Budapest,Clay,Loser,Elina Avanesyan,69,R,NA,RUS,20.8,3,82,0,4,53,38,15,5,8,1,7
Budapest,Clay,Winner,Claire Liu,88,R,170,USA,23.1,3,131,5,2,77,50,32,13,11,9,12
Budapest,Clay,Loser,Anna Karolina Schmiedlova,83,R,176,SVK,28.8,3,131,3,4,85,50,34,9,11,5,10
Budapest,Clay,Winner,Kateryna Baindl,100,R,175,UKR,29.4,3,121,1,4,76,54,31,8,11,5,10
Budapest,Clay,Loser,Diana Shnaider,110,L,NA,RUS,19.2,3,57,0,3,33,18,6,2,7,1,7
Budapest,Clay,Winner,Kaja Juvan,169,R,170,SLO,22.6,3,153,0,0,81,46,33,20,13,5,7
Budapest,Clay,Winner,Nadia Podoroska,80,R,170,ARG,26.4,3,73,2,3,52,33,25,9,8,1,2
Budapest,Clay,Winner,Elina Avanesyan,69,R,NA,RUS,20.8,3,76,0,2,50,35,27,7,8,2,3
Budapest,Clay,Loser,Anna Bondar,144,R,NA,HUN,26.1,3,76,0,3,52,40,20,4,7,7,12
Budapest,Clay,Winner,Anna Karolina Schmiedlova,83,R,176,SVK,28.8,3,146,3,6,90,60,40,16,14,6,9
Budapest,Clay,Loser,Tamara Korpatsch,99,R,170,GER,28.1,3,146,0,3,73,38,23,19,13,5,10
Budapest,Clay,Winner,Claire Liu,88,R,170,USA,23.1,3,133,3,2,93,52,30,19,11,7,12
Budapest,Clay,Loser,Yulia Putintseva,60,R,163,KAZ,28.5,3,133,0,2,74,52,29,6,10,4,10
Budapest,Clay,Loser,Tatjana Maria,67,R,172,GER,35.9,3,138,6,2,103,63,38,20,15,10,16
Budapest,Clay,Winner,Kateryna Baindl,100,R,175,UKR,29.4,3,76,0,1,61,53,33,3,8,5,6
Budapest,Clay,Winner,Diana Shnaider,110,L,NA,RUS,19.2,3,120,4,0,90,46,28,21,11,7,11
Budapest,Clay,Loser,Bernarda Pera,39,L,175,USA,28.6,3,120,1,6,82,40,21,21,11,3,9
Budapest,Clay,Loser,Daria Saville,222,R,166,AUS,29.3,3,167,0,10,106,67,42,14,14,9,15
Budapest,Clay,Winner,Kaja Juvan,169,R,170,SLO,22.6,3,86,6,1,59,31,26,11,10,8,11
Budapest,Clay,Loser,Kamilla Rakhimova,78,R,NA,RUS,21.8,3,97,0,4,78,46,27,13,9,9,13
Budapest,Clay,Winner,Nadia Podoroska,80,R,170,ARG,26.4,3,91,6,5,60,35,24,11,10,2,5
Budapest,Clay,Loser,Storm Hunter,154,L,166,AUS,28.9,3,91,1,1,60,36,16,13,11,3,9
Budapest,Clay,Loser,Evgeniya Rodina,290,R,170,RUS,34.4,3,64,0,8,58,37,19,7,7,10,15
Budapest,Clay,Winner,Anna Bondar,144,R,NA,HUN,26.1,3,174,2,2,105,69,47,14,17,8,13
Budapest,Clay,Winner,Elina Avanesyan,69,R,NA,RUS,20.8,3,145,0,5,113,78,49,13,14,7,12
Budapest,Clay,Winner,Anna Karolina Schmiedlova,83,R,176,SVK,28.8,3,71,1,2,39,19,13,12,7,1,3
Budapest,Clay,Winner,Tamara Korpatsch,99,R,170,GER,28.1,3,101,4,8,79,38,21,19,10,8,13
Budapest,Clay,Winner,Claire Liu,88,R,170,USA,23.1,3,102,8,0,70,48,34,12,10,4,5
Budapest,Clay,Winner,Yulia Putintseva,60,R,163,KAZ,28.5,3,114,2,4,67,45,30,6,11,2,7
Budapest,Clay,Winner,Tatjana Maria,67,R,172,GER,35.9,3,155,2,2,83,47,27,23,14,3,8
Budapest,Clay,Winner,Kateryna Baindl,100,R,175,UKR,29.4,3,111,0,3,66,47,27,7,11,2,7
Budapest,Clay,Loser,Shuai Zhang,45,R,177,CHN,34.4,3,58,0,2,45,25,15,8,6,3,6
Palermo,Clay,Winner,Qinwen Zheng,26,R,NA,CHN,20.7,3,134,5,7,84,39,26,24,12,5,8
Palermo,Clay,Loser,Jasmine Paolini,52,R,160,ITA,27.5,3,134,0,0,72,58,35,6,12,3,7
Palermo,Clay,Winner,Jasmine Paolini,52,R,160,ITA,27.5,3,109,1,2,71,51,33,9,9,6,8
Palermo,Clay,Loser,Sara Sorribes Tormo,85,R,176,ESP,26.7,3,109,0,5,60,43,22,4,9,1,6
Palermo,Clay,Winner,Qinwen Zheng,26,R,NA,CHN,20.7,3,181,9,7,96,46,33,24,14,4,8
Palermo,Clay,Loser,Mayar Sherif,38,R,180,EGY,27.1,3,181,0,1,87,68,35,11,13,5,11
Palermo,Clay,Winner,Jasmine Paolini,52,R,160,ITA,27.5,3,145,1,1,104,78,41,14,15,13,19
Palermo,Clay,Loser,Daria Kasatkina,11,R,170,RUS,26.1,3,145,2,2,82,63,34,8,14,3,10
Palermo,Clay,Winner,Sara Sorribes Tormo,85,R,176,ESP,26.7,3,123,0,3,67,58,34,5,9,2,4
Palermo,Clay,Loser,Clara Burel,94,R,176,FRA,22.3,3,123,1,4,78,50,28,10,10,3,8
Palermo,Clay,Winner,Mayar Sherif,38,R,180,EGY,27.1,3,97,1,0,59,46,30,9,8,4,4
Palermo,Clay,Loser,Camila Osorio,74,R,162,COL,21.5,3,97,0,2,56,35,17,12,9,3,7
Palermo,Clay,Winner,Qinwen Zheng,26,R,NA,CHN,20.7,3,80,7,4,53,33,28,11,9,2,2
Palermo,Clay,Loser,Emma Navarro,57,R,NA,USA,22.1,3,80,1,1,65,42,26,10,9,4,7
Palermo,Clay,Winner,Daria Kasatkina,11,R,170,RUS,26.1,3,84,0,5,51,29,22,9,8,2,4
Palermo,Clay,Winner,Jasmine Paolini,52,R,160,ITA,27.5,3,130,3,3,78,52,32,14,13,2,6
Palermo,Clay,Loser,Dayana Yastremska,149,R,175,UKR,23.1,3,130,2,7,83,54,29,15,13,4,9
Palermo,Clay,Winner,Sara Sorribes Tormo,85,R,176,ESP,26.7,3,103,0,1,62,49,34,5,9,5,6
Palermo,Clay,Winner,Clara Burel,94,R,176,FRA,22.3,3,69,6,4,65,39,26,14,9,2,3
Palermo,Clay,Loser,Cristina Bucsa,81,U,NA,ESP,25.5,3,69,0,3,50,31,18,8,9,1,5
Palermo,Clay,Winner,Camila Osorio,74,R,162,COL,21.5,3,168,0,3,92,64,39,11,13,5,10
Palermo,Clay,Loser,Erika Andreeva,159,R,NA,RUS,19,3,168,1,5,102,55,24,21,13,8,18
Palermo,Clay,Winner,Mayar Sherif,38,R,180,EGY,27.1,3,80,0,0,56,45,31,5,9,2,3
Palermo,Clay,Winner,Emma Navarro,57,R,NA,USA,22.1,3,64,1,4,51,34,29,7,8,1,1
Palermo,Clay,Winner,Qinwen Zheng,26,R,NA,CHN,20.7,3,166,7,5,103,52,38,27,15,7,10
Palermo,Clay,Loser,Diane Parry,82,R,170,FRA,20.8,3,166,7,2,87,47,30,24,15,4,8
Palermo,Clay,Winner,Daria Kasatkina,11,R,170,RUS,26.1,3,156,3,2,90,71,47,6,14,4,7
Palermo,Clay,Loser,Martina Trevisan,75,L,160,ITA,29.7,3,156,0,4,91,58,27,17,13,7,14
Palermo,Clay,Winner,Dayana Yastremska,149,R,175,UKR,23.1,3,90,2,5,51,30,22,10,9,2,4
Palermo,Clay,Winner,Jasmine Paolini,52,R,160,ITA,27.5,3,138,0,0,84,62,44,15,15,4,6
Palermo,Clay,Loser,Arantxa Rus,62,L,180,NED,32.5,3,138,2,3,95,67,38,18,15,9,13
Palermo,Clay,Winner,Sara Sorribes Tormo,85,R,176,ESP,26.7,3,161,1,2,76,54,30,11,12,7,12
Palermo,Clay,Loser,Elisabetta Cocciaretto,42,R,NA,ITA,22.4,3,161,0,7,93,65,31,10,13,7,16
Palermo,Clay,Winner,Cristina Bucsa,81,U,NA,ESP,25.5,3,125,1,3,91,63,32,9,15,1,10
Palermo,Clay,Winner,Clara Burel,94,R,176,FRA,22.3,3,98,3,2,68,42,31,7,11,5,9
Palermo,Clay,Loser,Julia Grabher,58,R,170,AUT,27,3,98,0,2,72,56,28,6,11,5,11
Palermo,Clay,Winner,Erika Andreeva,159,R,NA,RUS,19,3,162,7,2,82,52,34,15,12,2,5
Palermo,Clay,Loser,Lucia Bronzetti,53,R,NA,ITA,24.5,3,162,0,3,107,70,35,15,12,10,17
Palermo,Clay,Winner,Camila Osorio,74,R,162,COL,21.5,3,101,0,6,71,47,30,10,9,5,8
Palermo,Clay,Winner,Mayar Sherif,38,R,180,EGY,27.1,3,187,3,4,120,90,47,15,16,6,13
Palermo,Clay,Winner,Emma Navarro,57,R,NA,USA,22.1,3,97,2,5,60,31,22,14,9,0,2
Palermo,Clay,Loser,Viktorija Golubic,120,R,169,SUI,30.7,3,71,0,3,45,23,10,6,7,4,10
Palermo,Clay,Winner,Diane Parry,82,R,170,FRA,20.8,3,93,3,0,50,38,26,5,9,0,2
Palermo,Clay,Winner,Qinwen Zheng,26,R,NA,CHN,20.7,3,58,4,2,41,26,20,7,6,4,4
Palermo,Clay,Loser,Sara Errani,112,R,164,ITA,36.2,3,58,0,0,33,29,9,0,6,1,7
Hamburg,Clay,Winner,Arantxa Rus,60,L,180,NED,32.6,3,105,2,2,72,46,28,17,9,5,6
Hamburg,Clay,Loser,Diana Shnaider,101,L,NA,RUS,19.3,3,78,0,7,57,33,24,10,9,4,7
Hamburg,Clay,Winner,Arantxa Rus,60,L,180,NED,32.6,3,147,1,8,80,50,31,9,12,3,8
Hamburg,Clay,Loser,Daria Saville,225,R,166,AUS,29.3,3,147,3,8,105,74,40,10,12,14,21
Hamburg,Clay,Loser,Martina Trevisan,76,L,160,ITA,29.7,3,162,0,1,114,86,46,10,17,9,18
Hamburg,Clay,Winner,Diana Shnaider,101,L,NA,RUS,19.3,3,106,1,3,86,47,32,21,13,7,10
Hamburg,Clay,Loser,Bernarda Pera,56,L,175,USA,28.6,3,106,4,3,82,52,31,16,12,8,12
Hamburg,Clay,Winner,Daria Saville,225,R,166,AUS,29.3,3,95,1,2,53,29,16,14,8,7,10
Hamburg,Clay,Loser,Jule Niemeier,106,R,178,GER,23.9,3,95,1,6,70,38,18,12,9,5,12
Hamburg,Clay,Winner,Arantxa Rus,60,L,180,NED,32.6,3,76,3,4,50,24,17,16,8,4,5
Hamburg,Clay,Loser,Eva Lys,167,R,165,GER,21.5,3,76,1,4,47,34,17,4,8,1,6
Hamburg,Clay,Loser,Storm Hunter,154,L,166,AUS,28.9,3,152,1,3,101,72,47,12,14,7,11
Hamburg,Clay,Winner,Martina Trevisan,76,L,160,ITA,29.7,3,84,0,1,64,41,26,14,8,8,9
Hamburg,Clay,Loser,Camila Osorio,67,R,162,COL,21.5,3,84,0,4,52,32,16,8,8,4,9
Hamburg,Clay,Winner,Bernarda Pera,56,L,175,USA,28.6,3,89,6,3,71,46,34,13,10,4,5
Hamburg,Clay,Loser,Kaia Kanepi,93,R,181,EST,38.1,3,89,2,3,63,40,26,10,9,5,8
Hamburg,Clay,Winner,Diana Shnaider,101,L,NA,RUS,19.3,3,86,7,2,62,38,28,12,9,6,7
Hamburg,Clay,Loser,Julia Grabher,61,R,170,AUT,27,3,86,3,2,68,51,30,7,9,4,8
Hamburg,Clay,Winner,Jule Niemeier,106,R,178,GER,23.9,3,156,5,7,91,49,38,17,14,5,9
Hamburg,Clay,Loser,Yulia Putintseva,58,R,163,KAZ,28.5,3,156,0,3,109,83,47,8,14,17,24
Hamburg,Clay,Winner,Daria Saville,225,R,166,AUS,29.3,3,154,1,6,90,57,35,12,10,5,9
Hamburg,Clay,Loser,Tamara Korpatsch,100,R,170,GER,28.1,3,154,1,2,95,64,31,13,10,9,15
Hamburg,Clay,Winner,Arantxa Rus,60,L,180,NED,32.6,3,160,1,5,99,74,42,13,15,5,10
Hamburg,Clay,Loser,Nadia Podoroska,66,R,170,ARG,26.4,3,160,1,4,106,77,45,12,15,8,14
Hamburg,Clay,Winner,Eva Lys,167,R,165,GER,21.5,3,79,1,6,51,30,21,10,9,1,3
Hamburg,Clay,Loser,Panna Udvardy,96,R,170,HUN,24.8,3,79,0,2,52,32,16,9,8,3,8
Hamburg,Clay,Winner,Storm Hunter,154,L,166,AUS,28.9,3,114,2,0,80,54,37,14,13,3,6
Hamburg,Clay,Loser,Donna Vekic,22,R,179,CRO,27,3,114,3,7,81,39,28,18,14,5,10
Hamburg,Clay,Loser,Laura Pigossi,142,R,164,BRA,28.9,3,113,0,0,70,56,29,7,11,8,13
Hamburg,Clay,Winner,Martina Trevisan,76,L,160,ITA,29.7,3,59,1,3,35,15,8,17,7,0,1
Hamburg,Clay,Winner,Camila Osorio,67,R,162,COL,21.5,3,78,2,6,51,28,18,9,10,3,8
Hamburg,Clay,Loser,Kamilla Rakhimova,82,R,NA,RUS,21.9,3,78,0,2,57,36,19,2,9,1,8
Hamburg,Clay,Winner,Bernarda Pera,56,L,175,USA,28.6,3,115,4,5,83,61,36,13,12,7,10
Hamburg,Clay,Winner,Kaia Kanepi,93,R,181,EST,38.1,3,74,1,2,51,29,17,13,8,4,6
Hamburg,Clay,Loser,Kaja Juvan,149,R,170,SLO,22.6,3,74,1,4,62,48,19,5,9,6,12
Hamburg,Clay,Winner,Diana Shnaider,101,L,NA,RUS,19.3,3,101,7,2,68,43,33,9,11,3,5
Hamburg,Clay,Winner,Julia Grabher,61,R,170,AUT,27,3,90,2,4,60,43,30,9,10,5,6
Hamburg,Clay,Winner,Yulia Putintseva,58,R,163,KAZ,28.5,3,70,0,1,51,41,27,7,9,1,3
Hamburg,Clay,Winner,Jule Niemeier,106,R,178,GER,23.9,3,160,6,16,103,55,37,20,14,10,16
Hamburg,Clay,Winner,Tamara Korpatsch,100,R,170,GER,28.1,3,136,0,3,75,33,17,25,12,6,11
Hamburg,Clay,Winner,Daria Saville,225,R,166,AUS,29.3,3,87,1,4,61,45,31,3,9,3,6
Hamburg,Clay,Loser,Jasmine Paolini,47,R,160,ITA,27.5,3,87,0,1,58,44,20,6,9,5,11
Hamburg,Clay,Winner,Arantxa Rus,60,L,180,NED,32.6,3,141,3,4,89,65,46,14,13,6,7
Hamburg,Clay,Winner,Nadia Podoroska,66,R,170,ARG,26.4,3,92,5,2,57,28,22,19,10,2,2
Hamburg,Clay,Loser,Viktoriya Tomova,99,R,170,BUL,28.4,3,92,0,5,69,45,27,11,9,5,8
Hamburg,Clay,Winner,Panna Udvardy,96,R,170,HUN,24.8,3,128,3,0,72,43,28,17,12,6,9
