Date,Site,set,play_description,set_winner,losing_team_at_timeout,losing_team_win,home_before_timeout,visiting_before_timeout,winner_next_point,home_after_timeout,visiting_after_timeout,overall_set_number
2013-10-05,"Rochester, N.Y. (Kidera Gymnasium)

",1,Timeout Ithaca.,visiting,home,FALSE,17,21,visiting,17,22,102
2013-10-05,"Rochester, N.Y. (Kidera Gymnasium)

",2,Timeout Ithaca.,visiting,home,FALSE,0,6,visiting,0,7,103
2013-10-05,"Rochester, N.Y. (Kidera Gymnasium)

",2,Timeout Ithaca.,visiting,home,FALSE,4,14,visiting,4,15,103
2013-10-05,"Rochester, N.Y. (Kidera Gymnasium)

",3,Timeout Ithaca.,visiting,home,FALSE,6,9,visiting,6,10,104
2013-10-05,"Rochester, N.Y. (Kidera Gymnasium)

",1,Timeout Ithaca.,visiting,home,FALSE,3,6,home,4,6,105
2013-10-05,"Rochester, N.Y. (Kidera Gymnasium)

",1,Timeout Ithaca.,visiting,home,FALSE,8,15,visiting,8,16,105
2013-10-05,"Rochester, N.Y. (Kidera Gymnasium)

",1,Timeout Plattsburgh.,visiting,home,FALSE,17,22,home,18,22,105
2013-10-05,"Rochester, N.Y. (Kidera Gymnasium)

",2,Timeout Ithaca.,visiting,home,FALSE,14,18,visiting,14,19,106
2013-10-05,"Rochester, N.Y. (Kidera Gymnasium)

",3,Timeout Ithaca.,visiting,home,FALSE,2,6,home,3,6,107
2013-10-05,"Rochester, N.Y. (Kidera Gymnasium)

",3,Timeout Plattsburgh.,visiting,visiting,TRUE,9,7,visiting,9,8,107
2013-10-05,"Rochester, N.Y. (Kidera Gymnasium)

",3,Timeout Ithaca.,visiting,home,FALSE,16,19,home,17,19,107
2013-10-08,"Ithaca, N.Y. (Ben Light Gymnasium)

",1,Timeout Ithaca.,home,visiting,FALSE,9,3,visiting,9,4,108
2013-10-08,"Ithaca, N.Y. (Ben Light Gymnasium)

",1,Timeout Cortland.,home,visiting,FALSE,18,12,visiting,18,13,108
2013-10-08,"Ithaca, N.Y. (Ben Light Gymnasium)

",1,Timeout Ithaca.,home,visiting,FALSE,23,15,home,24,15,108
2013-10-08,"Ithaca, N.Y. (Ben Light Gymnasium)

",2,Timeout Ithaca.,home,visiting,FALSE,7,5,home,8,5,109
2013-10-08,"Ithaca, N.Y. (Ben Light Gymnasium)

",2,Timeout Cortland.,home,visiting,FALSE,22,20,home,23,20,109
2013-10-08,"Ithaca, N.Y. (Ben Light Gymnasium)

",2,Timeout Ithaca.,home,visiting,FALSE,23,20,visiting,23,21,109
2013-10-08,"Ithaca, N.Y. (Ben Light Gymnasium)

",3,Timeout Ithaca.,home,visiting,FALSE,16,12,visiting,16,13,110
2013-10-08,"Ithaca, N.Y. (Ben Light Gymnasium)

",3,Timeout Cortland.,home,visiting,FALSE,17,16,visiting,17,17,110
2013-10-11,"Ithaca, N.Y. (Ben Light Gymnasium)

",1,Timeout Ithaca.,visiting,tied,FALSE,13,13,visiting,13,14,111
2013-10-11,"Ithaca, N.Y. (Ben Light Gymnasium)

",1,Timeout Ithaca.,visiting,tied,FALSE,18,18,visiting,18,19,111
2013-10-11,"Ithaca, N.Y. (Ben Light Gymnasium)

",1,Timeout Utica.,visiting,home,FALSE,21,24,visiting,21,25,111
2013-10-11,"Ithaca, N.Y. (Ben Light Gymnasium)

",2,Timeout Ithaca.,home,visiting,FALSE,10,7,home,11,7,112
2013-10-11,"Ithaca, N.Y. (Ben Light Gymnasium)

",2,Timeout Ithaca.,home,visiting,FALSE,18,13,visiting,18,14,112
2013-10-11,"Ithaca, N.Y. (Ben Light Gymnasium)

",2,Timeout Utica.,home,visiting,FALSE,24,23,visiting,24,24,112
2013-10-11,"Ithaca, N.Y. (Ben Light Gymnasium)

",3,Timeout Utica.,visiting,home,FALSE,3,8,visiting,3,9,113
2013-10-11,"Ithaca, N.Y. (Ben Light Gymnasium)

",3,Timeout Utica.,visiting,home,FALSE,6,21,home,7,21,113
2013-10-11,"Ithaca, N.Y. (Ben Light Gymnasium)

",4,Timeout Ithaca.,visiting,home,FALSE,11,25,visiting,0,1,114
2013-10-11,"Ithaca, N.Y. (Ben Light Gymnasium)

",4,Timeout Utica.,visiting,visiting,TRUE,17,14,visiting,17,15,114
2013-10-11,"Ithaca, N.Y. (Ben Light Gymnasium)

",4,Timeout Ithaca.,visiting,home,FALSE,21,24,visiting,21,25,114
2013-10-11,"Ithaca, N.Y. (Ben Light Gymnasium)

",1,Timeout Ithaca.,home,visiting,FALSE,9,4,home,10,4,115
2013-10-11,"Ithaca, N.Y. (Ben Light Gymnasium)

",1,Timeout Ithaca.,home,visiting,FALSE,18,10,home,19,10,115
2013-10-11,"Ithaca, N.Y. (Ben Light Gymnasium)

",2,Timeout Ithaca.,visiting,visiting,TRUE,7,6,visiting,7,7,116
2013-10-11,"Ithaca, N.Y. (Ben Light Gymnasium)

",2,Timeout Medaille.,visiting,home,FALSE,12,17,home,13,17,116
2013-10-11,"Ithaca, N.Y. (Ben Light Gymnasium)

",2,Timeout Ithaca.,visiting,tied,FALSE,21,21,visiting,21,22,116
2013-10-11,"Ithaca, N.Y. (Ben Light Gymnasium)

",2,Timeout Medaille.,visiting,home,FALSE,23,24,visiting,23,25,116
2013-10-11,"Ithaca, N.Y. (Ben Light Gymnasium)

",3,Timeout (Media).,visiting,home,FALSE,9,14,visiting,9,15,117
2013-10-11,"Ithaca, N.Y. (Ben Light Gymnasium)

",3,Timeout Medaille.,visiting,home,FALSE,10,17,visiting,10,18,117
2013-10-11,"Ithaca, N.Y. (Ben Light Gymnasium)

",3,Timeout Ithaca.,visiting,home,FALSE,13,19,home,14,19,117
2013-10-11,"Ithaca, N.Y. (Ben Light Gymnasium)

",4,Timeout Medaille.,home,home,TRUE,9,14,home,10,14,118
2013-10-11,"Ithaca, N.Y. (Ben Light Gymnasium)

",4,Timeout Ithaca.,home,home,TRUE,13,15,visiting,13,16,118
2013-10-11,"Ithaca, N.Y. (Ben Light Gymnasium)

",4,Timeout Medaille.,home,home,TRUE,17,21,home,18,21,118
2013-10-11,"Ithaca, N.Y. (Ben Light Gymnasium)

",4,Timeout Ithaca.,home,home,TRUE,20,21,home,21,21,118
2013-10-11,"Ithaca, N.Y. (Ben Light Gymnasium)

",5,Timeout Medaille.,visiting,home,FALSE,0,4,visiting,0,5,119
2013-10-11,"Ithaca, N.Y. (Ben Light Gymnasium)

",5,Timeout Ithaca.,visiting,home,FALSE,5,10,visiting,5,11,119
2013-10-12,"Ithaca, N.Y. (Ben Light Gymnasium)

",1,Timeout Wells.,visiting,home,FALSE,14,16,visiting,14,17,120
2013-10-12,"Ithaca, N.Y. (Ben Light Gymnasium)

",2,Timeout Wells.,visiting,home,FALSE,7,12,visiting,7,13,121
2013-10-12,"Ithaca, N.Y. (Ben Light Gymnasium)

",2,Timeout Ithaca.,visiting,home,FALSE,15,18,home,16,18,121
2013-10-12,"Ithaca, N.Y. (Ben Light Gymnasium)

",3,Timeout Ithaca.,visiting,home,FALSE,13,16,home,14,16,122
2013-10-12,"Ithaca, N.Y. (Ben Light Gymnasium)

",3,Timeout Wells.,visiting,home,FALSE,18,22,visiting,18,23,122
2013-10-12,"Ithaca, N.Y. (Ben Light Gymnasium)

",1,Timeout Ithaca.,home,visiting,FALSE,11,9,home,12,9,123
2013-10-12,"Ithaca, N.Y. (Ben Light Gymnasium)

",1,Timeout Ithaca.,home,visiting,FALSE,21,17,home,22,17,123
2013-10-12,"Ithaca, N.Y. (Ben Light Gymnasium)

",2,Timeout Messiah.,visiting,home,FALSE,7,12,home,8,12,124
2013-10-12,"Ithaca, N.Y. (Ben Light Gymnasium)

",2,Timeout Messiah.,visiting,home,FALSE,11,17,visiting,11,18,124
2013-10-12,"Ithaca, N.Y. (Ben Light Gymnasium)

",2,Timeout Ithaca.,visiting,home,FALSE,15,18,home,16,18,124
2013-10-12,"Ithaca, N.Y. (Ben Light Gymnasium)

",2,Timeout Ithaca.,visiting,home,FALSE,21,22,home,22,22,124
2013-10-12,"Ithaca, N.Y. (Ben Light Gymnasium)

",3,Timeout Ithaca.,home,visiting,FALSE,9,6,home,10,6,125
2013-10-12,"Ithaca, N.Y. (Ben Light Gymnasium)

",3,Timeout Messiah.,home,visiting,FALSE,24,20,home,25,20,125
2013-10-12,"Ithaca, N.Y. (Ben Light Gymnasium)

",4,Timeout Ithaca.,home,visiting,FALSE,5,1,visiting,5,2,126
2013-10-12,"Ithaca, N.Y. (Ben Light Gymnasium)

",4,Timeout Ithaca.,home,visiting,FALSE,18,11,home,19,11,126
2013-10-22,"Oneonta, N.Y. (Dewar Arena)

",1,Timeout Ithaca.,visiting,home,FALSE,19,20,visiting,19,21,127
2013-10-22,"Oneonta, N.Y. (Dewar Arena)

",1,Timeout Ithaca.,visiting,home,FALSE,19,23,home,20,23,127
2013-10-22,"Oneonta, N.Y. (Dewar Arena)

",2,Timeout Ithaca.,visiting,home,FALSE,2,9,visiting,2,10,128
2013-10-22,"Oneonta, N.Y. (Dewar Arena)

",3,Timeout Ithaca.,visiting,home,FALSE,8,15,visiting,8,16,129
2013-10-25,"Rochester, N.Y. ()

",1,Timeout Ithaca.,visiting,home,FALSE,2,7,home,3,7,130
2013-10-25,"Rochester, N.Y. ()

",1,Timeout Ithaca.,visiting,home,FALSE,18,22,home,19,22,130
2013-10-25,"Rochester, N.Y. ()

",1,Timeout St. John Fisher.,visiting,home,FALSE,22,23,home,23,23,130
2013-10-25,"Rochester, N.Y. ()

",1,Timeout St. John Fisher.,visiting,tied,FALSE,24,24,visiting,24,25,130
2013-10-25,"Rochester, N.Y. ()

",2,Timeout St. John Fisher.,home,visiting,FALSE,6,1,visiting,6,2,131
2013-10-25,"Rochester, N.Y. ()

",2,Timeout Ithaca.,home,home,TRUE,11,12,home,12,12,131
2013-10-25,"Rochester, N.Y. ()

",2,Timeout St. John Fisher.,home,visiting,FALSE,19,17,visiting,19,18,131
2013-10-25,"Rochester, N.Y. ()

",2,Timeout Ithaca.,home,tied,FALSE,21,21,visiting,21,22,131
2013-10-25,"Rochester, N.Y. ()

",3,Timeout Ithaca.,visiting,home,FALSE,1,5,home,2,5,132
2013-10-25,"Rochester, N.Y. ()

",3,Timeout St. John Fisher.,visiting,home,FALSE,15,16,home,16,16,132
2013-10-25,"Rochester, N.Y. ()

",3,Timeout St. John Fisher.,visiting,visiting,TRUE,20,18,home,21,18,132
2013-10-25,"Rochester, N.Y. ()

",3,Timeout Ithaca.,visiting,visiting,TRUE,21,20,visiting,21,21,132
2013-10-25,"Rochester, N.Y. ()

",4,Timeout St. John Fisher.,home,visiting,FALSE,5,0,visiting,5,1,133
2013-10-25,"Rochester, N.Y. ()

",4,Timeout St. John Fisher.,home,visiting,FALSE,15,10,visiting,15,11,133
2013-10-25,"Rochester, N.Y. ()

",4,Timeout Ithaca.,home,visiting,FALSE,20,16,home,21,16,133
2013-10-25,"Rochester, N.Y. ()

",5,Timeout St. John Fisher.,home,visiting,FALSE,6,2,visiting,6,3,134
2013-10-25,"Rochester, N.Y. ()

",5,Timeout St. John Fisher.,home,visiting,FALSE,9,3,visiting,9,4,134
2013-10-25,"Rochester, N.Y. ()

",5,Timeout Ithaca.,home,visiting,FALSE,9,5,visiting,9,6,134
2013-10-25,"Rochester, N.Y. ()

",5,Timeout Ithaca.,home,visiting,FALSE,13,12,visiting,13,13,134
2013-10-26,"Rochester, N.Y. ()

",1,Timeout Ithaca.,home,home,TRUE,6,12,home,7,12,135
2013-10-26,"Rochester, N.Y. ()

",1,Timeout Alfred.,home,visiting,FALSE,16,13,visiting,16,14,135
2013-10-26,"Rochester, N.Y. ()

",1,Timeout Alfred.,home,visiting,FALSE,22,16,visiting,22,17,135
2013-10-26,"Rochester, N.Y. ()

",2,Timeout Ithaca.,home,home,TRUE,1,5,home,2,5,136
2013-10-26,"Rochester, N.Y. ()

",2,Timeout Alfred.,home,visiting,FALSE,14,11,home,15,11,136
2013-10-26,"Rochester, N.Y. ()

",2,Timeout Ithaca.,home,visiting,FALSE,22,20,visiting,22,21,136
2013-10-26,"Rochester, N.Y. ()

",2,Timeout Alfred.,home,visiting,FALSE,24,21,visiting,24,22,136
2013-10-26,"Rochester, N.Y. ()

",3,Timeout Alfred.,home,visiting,FALSE,12,7,home,13,7,137
2013-10-26,"Rochester, N.Y. ()

",3,Timeout Alfred.,home,visiting,FALSE,19,9,home,20,9,137
2013-10-26,"Rochester, N.Y. ()

",1,Timeout Ithaca.,visiting,home,FALSE,13,15,visiting,13,16,138
2013-10-26,"Rochester, N.Y. ()

",1,Timeout Ithaca.,visiting,home,FALSE,14,20,home,15,20,138
2013-10-26,"Rochester, N.Y. ()

",2,Timeout Elmira.,visiting,visiting,TRUE,18,15,visiting,18,16,139
2013-10-26,"Rochester, N.Y. ()

",2,Timeout Ithaca.,visiting,visiting,TRUE,20,18,visiting,20,19,139
2013-10-26,"Rochester, N.Y. ()

",2,Timeout Ithaca.,visiting,home,FALSE,21,22,visiting,21,23,139
2013-10-26,"Rochester, N.Y. ()

",3,Timeout Ithaca.,visiting,home,FALSE,3,7,home,4,7,140
2013-10-26,"Rochester, N.Y. ()

",3,Timeout Ithaca.,visiting,visiting,TRUE,17,15,visiting,17,16,140
2013-10-26,"Rochester, N.Y. ()

",3,Timeout Elmira.,visiting,tied,FALSE,21,21,home,22,21,140
2013-10-29,"Ithaca, N.Y. (Ben Light Gymnasium)

",1,Timeout Wells.,visiting,home,FALSE,4,10,visiting,4,11,141
2013-10-29,"Ithaca, N.Y. (Ben Light Gymnasium)

",2,Timeout Wells.,visiting,home,FALSE,4,9,home,5,9,142
2013-10-29,"Ithaca, N.Y. (Ben Light Gymnasium)

",2,Timeout Wells.,visiting,home,FALSE,8,17,home,9,17,142
2013-10-29,"Ithaca, N.Y. (Ben Light Gymnasium)

",3,Timeout Wells.,visiting,home,FALSE,0,5,visiting,0,6,143
2013-11-01,"Oneonta, N.Y. (Dewar Arena)

",1,Timeout Lasell.,home,home,TRUE,11,12,visiting,11,13,144
2013-11-01,"Oneonta, N.Y. (Dewar Arena)

",1,Timeout Ithaca.,home,home,TRUE,16,18,home,17,18,144
2013-11-01,"Oneonta, N.Y. (Dewar Arena)

",1,Timeout Ithaca.,home,home,TRUE,22,24,home,23,24,144
2013-11-01,"Oneonta, N.Y. (Dewar Arena)

",1,Timeout Lasell.,home,visiting,FALSE,25,24,home,26,24,144
2013-11-01,"Oneonta, N.Y. (Dewar Arena)

",2,Timeout Ithaca.,visiting,home,FALSE,13,15,home,14,15,145
2013-11-01,"Oneonta, N.Y. (Dewar Arena)

",2,Timeout Ithaca.,visiting,home,FALSE,22,23,visiting,22,24,145
2013-11-01,"Oneonta, N.Y. (Dewar Arena)

",3,Timeout Lasell.,home,visiting,FALSE,9,4,visiting,9,5,146
2013-11-01,"Oneonta, N.Y. (Dewar Arena)

",3,Timeout Ithaca.,home,visiting,FALSE,15,10,visiting,15,11,146
2013-11-01,"Oneonta, N.Y. (Dewar Arena)

",3,Timeout Lasell.,home,visiting,FALSE,22,13,home,23,13,146
2013-11-01,"Oneonta, N.Y. (Dewar Arena)

",4,Timeout Lasell.,home,visiting,FALSE,17,8,home,18,8,147
2013-11-01,"Oneonta, N.Y. (Dewar Arena)

",1,Timeout Baruch.,home,visiting,FALSE,18,15,home,19,15,148
2013-11-01,"Oneonta, N.Y. (Dewar Arena)

",2,Timeout Ithaca.,visiting,home,FALSE,12,16,visiting,12,17,149
2013-11-01,"Oneonta, N.Y. (Dewar Arena)

",2,Timeout Baruch.,visiting,home,FALSE,17,18,visiting,17,19,149
2013-11-01,"Oneonta, N.Y. (Dewar Arena)

",2,Timeout Ithaca.,visiting,home,FALSE,17,20,home,18,20,149
2013-11-01,"Oneonta, N.Y. (Dewar Arena)

",3,Timeout Baruch.,home,visiting,FALSE,10,3,home,11,3,150
2013-11-01,"Oneonta, N.Y. (Dewar Arena)

",3,Timeout Ithaca.,home,visiting,FALSE,11,7,home,12,7,150
2013-11-01,"Oneonta, N.Y. (Dewar Arena)

",3,Timeout Baruch.,home,visiting,FALSE,21,13,home,22,13,150
2013-11-01,"Oneonta, N.Y. (Dewar Arena)

",4,Timeout Baruch.,home,visiting,FALSE,12,6,home,13,6,151
2013-11-01,"Oneonta, N.Y. (Dewar Arena)

",4,Timeout Ithaca.,home,visiting,FALSE,22,14,home,23,14,151
2013-11-02,"Oneonta, N.Y. (Dewar Arena)

",1,Timeout Ithaca.,visiting,home,FALSE,0,4,visiting,0,5,152
2013-11-02,"Oneonta, N.Y. (Dewar Arena)

",1,Timeout Ithaca.,visiting,home,FALSE,0,7,home,1,7,152
2013-11-02,"Oneonta, N.Y. (Dewar Arena)

",2,Timeout SUNY Oneonta.,home,visiting,FALSE,5,1,visiting,5,2,153
2013-11-02,"Oneonta, N.Y. (Dewar Arena)

",2,Timeout SUNY Oneonta.,home,visiting,FALSE,16,4,home,17,4,153
2013-11-02,"Oneonta, N.Y. (Dewar Arena)

",2,Timeout Ithaca.,home,visiting,FALSE,22,10,home,23,10,153
2013-11-02,"Oneonta, N.Y. (Dewar Arena)

",3,Timeout Ithaca.,visiting,tied,FALSE,9,9,visiting,9,10,154
2013-11-02,"Oneonta, N.Y. (Dewar Arena)

",3,Timeout Ithaca.,visiting,home,FALSE,17,19,home,18,19,154
2013-11-02,"Oneonta, N.Y. (Dewar Arena)

",4,Timeout Ithaca.,visiting,home,FALSE,2,6,visiting,2,7,155
2013-11-02,"Oneonta, N.Y. (Dewar Arena)

",4,Timeout SUNY Oneonta.,visiting,home,FALSE,10,12,visiting,10,13,155
2013-11-02,"Oneonta, N.Y. (Dewar Arena)

",4,Timeout Ithaca.,visiting,home,FALSE,10,16,home,11,16,155
2013-11-02,"Oneonta, N.Y. (Dewar Arena)

",4,Timeout SUNY Oneonta.,visiting,home,FALSE,17,23,visiting,17,24,155
2013-11-02,"Oneonta, N.Y. (Dewar Arena)

",1,Timeout Ithaca.,visiting,home,FALSE,7,8,home,8,8,156
2013-11-02,"Oneonta, N.Y. (Dewar Arena)

",1,Timeout Ithaca.,visiting,home,FALSE,15,19,home,16,19,156
2013-11-02,"Oneonta, N.Y. (Dewar Arena)

",2,Timeout Ithaca.,home,home,TRUE,9,11,home,10,11,157
2013-11-02,"Oneonta, N.Y. (Dewar Arena)

",2,Timeout Plattsburgh.,home,visiting,FALSE,16,14,home,17,14,157
2013-11-02,"Oneonta, N.Y. (Dewar Arena)

",2,Timeout Ithaca.,home,home,TRUE,19,20,visiting,19,21,157
2013-11-02,"Oneonta, N.Y. (Dewar Arena)

",2,Timeout Plattsburgh.,home,visiting,FALSE,27,26,visiting,27,27,157
2013-11-02,"Oneonta, N.Y. (Dewar Arena)

",3,Timeout Ithaca.,visiting,home,FALSE,14,20,home,15,20,158
2013-11-02,"Oneonta, N.Y. (Dewar Arena)

",4,Timeout Ithaca.,visiting,home,FALSE,5,13,visiting,5,14,159
2013-11-09,"Hoboken, N.J. (Canavan Arena)

",1,Timeout Ithaca.,visiting,home,FALSE,0,4,home,1,4,160
2013-11-09,"Hoboken, N.J. (Canavan Arena)

",1,Timeout Ithaca.,visiting,home,FALSE,16,20,visiting,16,21,160
2013-11-09,"Hoboken, N.J. (Canavan Arena)

",2,Timeout Ithaca.,visiting,home,FALSE,9,13,visiting,9,14,161
2013-11-09,"Hoboken, N.J. (Canavan Arena)

",2,Timeout Stevens.,visiting,tied,FALSE,19,19,visiting,19,20,161
2013-11-09,"Hoboken, N.J. (Canavan Arena)

",2,Timeout Ithaca.,visiting,home,FALSE,19,22,visiting,19,23,161
2013-11-09,"Hoboken, N.J. (Canavan Arena)

",3,Timeout Ithaca.,visiting,home,FALSE,1,5,visiting,1,6,162
2013-11-09,"Hoboken, N.J. (Canavan Arena)

",3,Timeout Ithaca.,visiting,home,FALSE,8,17,home,9,17,162
2013-08-30,"Bristol, R.I. (Campus Rec Center)

",1,Timeout Rhode Island Col..,home,visiting,FALSE,6,1,home,7,1,163
2013-08-30,"Bristol, R.I. (Campus Rec Center)

",2,Timeout Rhode Island Col..,home,visiting,FALSE,15,8,visiting,15,9,164
2013-08-30,"Bristol, R.I. (Campus Rec Center)

",3,Timeout Rhode Island Col..,home,visiting,FALSE,14,4,visiting,14,5,165
2013-08-31,"Bristol, R.I. (Campus Rec Center)

",1,Timeout Union.,visiting,home,FALSE,8,12,home,9,12,166
2013-08-31,"Bristol, R.I. (Campus Rec Center)

",1,Timeout Roger Williams.,visiting,tied,FALSE,15,15,home,16,15,166
2013-08-31,"Bristol, R.I. (Campus Rec Center)

",1,Timeout Union.,visiting,home,FALSE,21,22,visiting,21,23,166
2013-08-31,"Bristol, R.I. (Campus Rec Center)

",2,Timeout Roger Williams.,home,visiting,FALSE,11,5,home,12,5,167
2013-08-31,"Bristol, R.I. (Campus Rec Center)

",2,Timeout Roger Williams.,home,visiting,FALSE,18,5,home,19,5,167
2013-08-31,"Bristol, R.I. (Campus Rec Center)

",2,Timeout Union.,home,visiting,FALSE,22,12,visiting,22,13,167
2013-08-31,"Bristol, R.I. (Campus Rec Center)

",3,Timeout Union.,visiting,home,FALSE,13,16,visiting,13,17,168
2013-08-31,"Bristol, R.I. (Campus Rec Center)

",3,Timeout Union.,visiting,home,FALSE,18,22,visiting,18,23,168
2013-08-31,"Bristol, R.I. (Campus Rec Center)

",4,Timeout Union.,visiting,home,FALSE,14,18,visiting,14,19,169
2013-08-31,"Bristol, R.I. (Campus Rec Center)

",4,Timeout Union.,visiting,home,FALSE,14,21,home,15,21,169
2013-08-31,"Bristol, R.I. (RWU Rec Center)

",1,Timeout Union College.,home,visiting,FALSE,8,3,home,9,3,170
2013-08-31,"Bristol, R.I. (RWU Rec Center)

",1,Timeout Union College.,home,visiting,FALSE,16,6,home,17,6,170
2013-08-31,"Bristol, R.I. (RWU Rec Center)

",1,Timeout Plattsburgh State.,home,visiting,FALSE,22,13,visiting,22,14,170
2013-08-31,"Bristol, R.I. (RWU Rec Center)

",2,Timeout Plattsburgh State.,visiting,visiting,TRUE,14,13,visiting,14,14,171
2013-08-31,"Bristol, R.I. (RWU Rec Center)

",2,Timeout Plattsburgh State.,visiting,home,FALSE,18,19,visiting,18,20,171
2013-08-31,"Bristol, R.I. (RWU Rec Center)

",3,Timeout Plattsburgh State.,visiting,home,FALSE,11,16,home,12,16,172
2013-08-31,"Bristol, R.I. (RWU Rec Center)

",3,Timeout Plattsburgh State.,visiting,home,FALSE,13,20,home,14,20,172
2013-08-31,"Bristol, R.I. (RWU Rec Center)

",4,Timeout Plattsburgh State.,visiting,home,FALSE,12,14,visiting,12,15,173
2013-08-31,"Bristol, R.I. (RWU Rec Center)

",4,Timeout Plattsburgh State.,visiting,home,FALSE,13,20,home,14,20,173
2013-09-06,"Ithaca, N.Y. (Ben Light Gymnasium)

",1,Timeout Widener.,home,visiting,FALSE,10,4,visiting,10,5,174
2013-09-06,"Ithaca, N.Y. (Ben Light Gymnasium)

",1,Timeout Widener.,home,visiting,FALSE,22,21,visiting,22,22,174
2013-09-06,"Ithaca, N.Y. (Ben Light Gymnasium)

",1,Timeout Union College.,home,home,TRUE,22,23,visiting,22,24,174
2013-09-06,"Ithaca, N.Y. (Ben Light Gymnasium)

",1,Timeout Union College.,home,home,TRUE,22,24,home,23,24,174
2013-09-06,"Ithaca, N.Y. (Ben Light Gymnasium)

",2,Timeout Widener.,visiting,visiting,TRUE,14,12,home,15,12,175
2013-09-06,"Ithaca, N.Y. (Ben Light Gymnasium)

",2,Timeout Union College.,visiting,home,FALSE,16,17,home,17,17,175
2013-09-06,"Ithaca, N.Y. (Ben Light Gymnasium)

",2,Timeout Widener.,visiting,visiting,TRUE,23,22,visiting,22,24,175
2013-09-06,"Ithaca, N.Y. (Ben Light Gymnasium)

",3,Timeout Widener.,visiting,visiting,TRUE,14,8,visiting,14,9,176
2013-09-06,"Ithaca, N.Y. (Ben Light Gymnasium)

",3,Timeout Union College.,visiting,home,FALSE,17,18,home,18,18,176
2013-09-06,"Ithaca, N.Y. (Ben Light Gymnasium)

",3,Timeout Union College.,visiting,home,FALSE,22,24,home,23,24,176
2013-09-06,"Ithaca, N.Y. (Ben Light Gymnasium)

",4,Timeout Widener.,visiting,visiting,TRUE,11,6,home,12,6,177
2013-09-06,"Ithaca, N.Y. (Ben Light Gymnasium)

",4,Timeout Union College.,visiting,home,FALSE,12,14,home,13,14,177
2013-09-06,"Ithaca, N.Y. (Ben Light Gymnasium)

",4,Timeout Union College.,visiting,home,FALSE,15,20,home,16,20,177
2013-09-07,"Ithaca, N.Y. (Ben Light Gymnasium)

",1,Timeout Ithaca.,home,visiting,FALSE,18,11,home,19,11,181
2013-09-07,"Ithaca, N.Y. (Ben Light Gymnasium)

",2,Timeout Ithaca.,home,visiting,FALSE,11,6,visiting,11,7,182
2013-09-07,"Ithaca, N.Y. (Ben Light Gymnasium)

",2,Timeout Ithaca.,home,visiting,FALSE,21,20,visiting,21,21,182
2013-09-07,"Ithaca, N.Y. (Ben Light Gymnasium)

",3,Timeout Ithaca.,home,visiting,FALSE,9,4,visiting,9,5,183
2013-09-07,"Ithaca, N.Y. (Ben Light Gymnasium)

",3,Timeout Union.,home,visiting,FALSE,21,20,home,22,20,183
2013-09-07,"Ithaca, N.Y. (Ben Light Gymnasium)

",3,Timeout Ithaca.,home,visiting,FALSE,24,20,home,25,20,183
2013-09-13,"Schenectady, N.Y. (Viniar Athletic Ctr)

",1,Timeout Hartwick.,visiting,home,FALSE,6,13,visiting,6,14,184
2013-09-13,"Schenectady, N.Y. (Viniar Athletic Ctr)

",2,Timeout Hartwick.,visiting,home,FALSE,6,11,visiting,6,12,185
2013-09-13,"Schenectady, N.Y. (Viniar Athletic Ctr)

",2,Timeout Hartwick.,visiting,home,FALSE,12,20,visiting,12,21,185
2013-09-13,"Schenectady, N.Y. (Viniar Athletic Ctr)

",3,Timeout Union.,visiting,visiting,TRUE,12,8,home,13,8,186
2013-09-13,"Schenectady, N.Y. (Viniar Athletic Ctr)

",3,Timeout Hartwick.,visiting,visiting,TRUE,22,18,visiting,22,19,186
2013-09-13,"Schenectady, N.Y. (Viniar Athletic Ctr)

",3,Timeout Hartwick.,visiting,tied,FALSE,23,23,home,24,23,186
2013-09-13,"Schenectady, N.Y. (Viniar Athletic Ctr)

",3,Timeout Union.,visiting,visiting,TRUE,24,23,visiting,24,24,186
2013-09-14,"Schenectady, NY (Viniar Athletic CTR)

",1,Timeout Union College.,visiting,visiting,TRUE,25,24,visiting,25,25,187
2013-09-14,"Schenectady, NY (Viniar Athletic CTR)

",2,Timeout Cortland.,visiting,home,FALSE,9,11,visiting,9,12,188
2013-09-14,"Schenectady, NY (Viniar Athletic CTR)

",3,Timeout Cortland.,home,home,TRUE,13,15,visiting,13,16,189
2013-09-14,"Schenectady, NY (Viniar Athletic CTR)

",3,Timeout Union College.,home,home,TRUE,20,21,home,21,21,189
2013-09-14,"Schenectady, NY (Viniar Athletic CTR)

",3,Timeout Cortland.,home,tied,FALSE,23,23,home,24,23,189
2013-09-14,"Schenectady, NY (Viniar Athletic CTR)

",3,Timeout Union College.,home,visiting,FALSE,24,23,visiting,24,24,189
2013-09-14,"Schenectady, NY (Viniar Athletic CTR)

",4,Timeout Cortland.,visiting,home,FALSE,8,12,visiting,8,13,190
2013-09-14,"Schenectady, N.Y. (Viniar Athletic Ctr)

",1,Timeout Nazareth.,visiting,home,FALSE,11,14,visiting,11,15,191
2013-09-14,"Schenectady, N.Y. (Viniar Athletic Ctr)

",1,Timeout Nazareth.,visiting,home,FALSE,19,23,visiting,19,24,191
2013-09-14,"Schenectady, N.Y. (Viniar Athletic Ctr)

",2,Timeout Union College.,home,visiting,FALSE,18,15,home,19,15,192
