"game_id","season","season_type","game_date","game_date_time","team_id","team_uid","team_slug","team_location","team_name","team_abbreviation","team_display_name","team_short_display_name","team_color","team_alternate_color","team_logo","team_home_away","team_score","team_winner","assists","blocks","defensive_rebounds","field_goal_pct","field_goals_made","field_goals_attempted","flagrant_fouls","fouls","free_throw_pct","free_throws_made","free_throws_attempted","offensive_rebounds","steals","team_turnovers","technical_fouls","three_point_field_goal_pct","three_point_field_goals_made","three_point_field_goals_attempted","total_rebounds","total_technical_fouls","total_turnovers","turnovers","opponent_team_id","opponent_team_uid","opponent_team_slug","opponent_team_location","opponent_team_name","opponent_team_abbreviation","opponent_team_display_name","opponent_team_short_display_name","opponent_team_color","opponent_team_alternate_color","opponent_team_logo","opponent_team_score","largest_lead"
280626009,2008,2,2008-06-26,2008-06-26 19:00:00,5,"s:40~l:59~t:5","indiana-fever","Indiana","Fever","IND","Indiana Fever","Fever","e2382f","08265b","https://a.espncdn.com/i/teamlogos/wnba/500/ind.png","away",96,FALSE,22,3,33,0,36,83,0,28,0,12,17,9,10,2,0,46.2,12,26,42,0,19,17,9,"s:40~l:59~t:9","new-york-liberty","New York","Liberty","NYL","New York Liberty","Liberty","0d79b9","89c9bf","https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png",102,NA
280626009,2008,2,2008-06-26,2008-06-26 19:00:00,9,"s:40~l:59~t:9","new-york-liberty","New York","Liberty","NYL","New York Liberty","Liberty","0d79b9","89c9bf","https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png","home",102,TRUE,16,3,33,0,35,85,0,20,0,26,30,13,8,1,0,37.5,6,16,46,0,18,17,5,"s:40~l:59~t:5","indiana-fever","Indiana","Fever","IND","Indiana Fever","Fever","e2382f","08265b","https://a.espncdn.com/i/teamlogos/wnba/500/ind.png",96,NA
280624006,2008,2,2008-06-24,2008-06-24 22:30:00,14,"s:40~l:59~t:14","seattle-storm","Seattle","Storm","SEA","Seattle Storm","Storm","05452a","f7c43c","https://a.espncdn.com/i/teamlogos/wnba/500/sea.png","away",62,FALSE,15,5,23,0,21,60,0,21,0,13,18,7,4,0,0,31.3,5,16,30,0,15,15,6,"s:40~l:59~t:6","los-angeles-sparks","Los Angeles","Sparks","LOS","Los Angeles Sparks","Sparks","532481","49ac9c","https://a.espncdn.com/i/teamlogos/wnba/500/los.png",76,NA
280624006,2008,2,2008-06-24,2008-06-24 22:30:00,6,"s:40~l:59~t:6","los-angeles-sparks","Los Angeles","Sparks","LOS","Los Angeles Sparks","Sparks","532481","49ac9c","https://a.espncdn.com/i/teamlogos/wnba/500/los.png","home",76,TRUE,17,6,27,0,28,72,0,14,0,17,22,17,10,2,0,23.1,3,13,44,0,9,7,14,"s:40~l:59~t:14","seattle-storm","Seattle","Storm","SEA","Seattle Storm","Storm","05452a","f7c43c","https://a.espncdn.com/i/teamlogos/wnba/500/sea.png",62,NA
280624017,2008,2,2008-06-24,2008-06-24 21:00:00,4,"s:40~l:59~t:4","houston-comets","Houston","Comets","HOU","Houston Comets","Comets",NA,NA,"https://a.espncdn.com/i/teamlogos/wnba/500/hou.png","away",82,TRUE,16,0,23,0,31,66,0,23,0,17,24,10,11,1,0,27.3,3,11,33,0,20,19,17,"s:40~l:59~t:17","san-antonio-silver-stars","San Antonio","Silver Stars","SAS","San Antonio Silver Stars","Silver Stars","000000","c7cfd4",NA,81,NA
280624017,2008,2,2008-06-24,2008-06-24 21:00:00,17,"s:40~l:59~t:17","san-antonio-silver-stars","San Antonio","Silver Stars","SAS","San Antonio Silver Stars","Silver Stars","000000","c7cfd4",NA,"home",81,FALSE,21,5,18,0,29,69,0,23,0,15,19,7,14,0,0,42.1,8,19,25,0,13,13,4,"s:40~l:59~t:4","houston-comets","Houston","Comets","HOU","Houston Comets","Comets",NA,NA,"https://a.espncdn.com/i/teamlogos/wnba/500/hou.png",82,NA
280624008,2008,2,2008-06-24,2008-06-24 20:00:00,9,"s:40~l:59~t:9","new-york-liberty","New York","Liberty","NYL","New York Liberty","Liberty","0d79b9","89c9bf","https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png","away",69,FALSE,14,0,21,0,22,59,0,23,0,17,25,9,8,0,0,50,8,16,30,0,19,19,8,"s:40~l:59~t:8","minnesota-lynx","Minnesota","Lynx","MIN","Minnesota Lynx","Lynx","005084","47a757","https://a.espncdn.com/i/teamlogos/wnba/500/min.png",91,NA
280624008,2008,2,2008-06-24,2008-06-24 20:00:00,8,"s:40~l:59~t:8","minnesota-lynx","Minnesota","Lynx","MIN","Minnesota Lynx","Lynx","005084","47a757","https://a.espncdn.com/i/teamlogos/wnba/500/min.png","home",91,TRUE,24,3,25,0,32,63,0,24,0,23,29,8,11,2,0,44.4,4,9,33,0,11,9,9,"s:40~l:59~t:9","new-york-liberty","New York","Liberty","NYL","New York Liberty","Liberty","0d79b9","89c9bf","https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png",69,NA
280624005,2008,2,2008-06-24,2008-06-24 19:00:00,13,"s:40~l:59~t:13","sacramento-monarchs","Sacramento","Monarchs","SAC","Sacramento Monarchs","Monarchs",NA,NA,"https://a.espncdn.com/i/teamlogos/wnba/500/sac.png","away",73,FALSE,11,1,25,0,23,62,0,30,0,20,26,10,8,3,0,63.6,7,11,35,0,17,14,5,"s:40~l:59~t:5","indiana-fever","Indiana","Fever","IND","Indiana Fever","Fever","e2382f","08265b","https://a.espncdn.com/i/teamlogos/wnba/500/ind.png",78,NA
280624005,2008,2,2008-06-24,2008-06-24 19:00:00,5,"s:40~l:59~t:5","indiana-fever","Indiana","Fever","IND","Indiana Fever","Fever","e2382f","08265b","https://a.espncdn.com/i/teamlogos/wnba/500/ind.png","home",78,TRUE,13,5,24,0,25,61,0,24,0,23,34,9,10,0,1,23.8,5,21,33,1,16,16,13,"s:40~l:59~t:13","sacramento-monarchs","Sacramento","Monarchs","SAC","Sacramento Monarchs","Monarchs",NA,NA,"https://a.espncdn.com/i/teamlogos/wnba/500/sac.png",73,NA
280624016,2008,2,2008-06-24,2008-06-24 19:00:00,11,"s:40~l:59~t:11","phoenix-mercury","Phoenix","Mercury","PHO","Phoenix Mercury","Mercury","3a267d","e56020","https://a.espncdn.com/i/teamlogos/wnba/500/pho.png","away",98,TRUE,17,4,24,0,37,68,0,21,0,17,19,3,8,0,0,43.8,7,16,27,0,16,16,16,"s:40~l:59~t:16","washington-mystics","Washington","Mystics","WAS","Washington Mystics","Mystics","e03a3e","09295a","https://a.espncdn.com/i/teamlogos/wnba/500/was.png",90,NA
280624016,2008,2,2008-06-24,2008-06-24 19:00:00,16,"s:40~l:59~t:16","washington-mystics","Washington","Mystics","WAS","Washington Mystics","Mystics","e03a3e","09295a","https://a.espncdn.com/i/teamlogos/wnba/500/was.png","home",90,FALSE,22,2,22,0,34,68,0,22,0,17,23,11,8,1,0,25,5,20,33,0,19,18,11,"s:40~l:59~t:11","phoenix-mercury","Phoenix","Mercury","PHO","Phoenix Mercury","Mercury","3a267d","e56020","https://a.espncdn.com/i/teamlogos/wnba/500/pho.png",98,NA
280624018,2008,2,2008-06-24,2008-06-24 19:00:00,3,"s:40~l:59~t:3","detroit-shock","Detroit","Shock","TUL","Detroit Shock","Shock","11213e","c5d646",NA,"away",68,FALSE,17,1,18,0,25,68,0,18,0,13,19,14,12,0,1,31.3,5,16,32,1,8,8,18,"s:40~l:59~t:18","connecticut-sun","Connecticut","Sun","CT","Connecticut Sun","Sun","de6b36","002d62","https://a.espncdn.com/i/teamlogos/wnba/500/ct.png",85,NA
280624018,2008,2,2008-06-24,2008-06-24 19:00:00,18,"s:40~l:59~t:18","connecticut-sun","Connecticut","Sun","CT","Connecticut Sun","Sun","de6b36","002d62","https://a.espncdn.com/i/teamlogos/wnba/500/ct.png","home",85,TRUE,23,2,27,0,30,70,0,17,0,13,18,15,3,1,0,44.4,12,27,42,0,19,18,3,"s:40~l:59~t:3","detroit-shock","Detroit","Shock","TUL","Detroit Shock","Shock","11213e","c5d646",NA,68,NA
280622006,2008,2,2008-06-22,2008-06-22 21:30:00,5,"s:40~l:59~t:5","indiana-fever","Indiana","Fever","IND","Indiana Fever","Fever","e2382f","08265b","https://a.espncdn.com/i/teamlogos/wnba/500/ind.png","away",63,FALSE,11,3,19,0,21,76,0,24,0,18,22,15,13,1,2,13.6,3,22,34,2,15,14,6,"s:40~l:59~t:6","los-angeles-sparks","Los Angeles","Sparks","LOS","Los Angeles Sparks","Sparks","532481","49ac9c","https://a.espncdn.com/i/teamlogos/wnba/500/los.png",77,NA
280622006,2008,2,2008-06-22,2008-06-22 21:30:00,6,"s:40~l:59~t:6","los-angeles-sparks","Los Angeles","Sparks","LOS","Los Angeles Sparks","Sparks","532481","49ac9c","https://a.espncdn.com/i/teamlogos/wnba/500/los.png","home",77,TRUE,20,9,36,0,27,57,0,20,0,18,24,7,6,1,1,45.5,5,11,43,1,23,22,5,"s:40~l:59~t:5","indiana-fever","Indiana","Fever","IND","Indiana Fever","Fever","e2382f","08265b","https://a.espncdn.com/i/teamlogos/wnba/500/ind.png",63,NA
280622013,2008,2,2008-06-22,2008-06-22 21:00:00,19,"s:40~l:59~t:19","chicago-sky","Chicago","Sky","CHI","Chicago Sky","Sky","4f91cd","f1f2f3","https://a.espncdn.com/i/teamlogos/wnba/500/chi.png","away",70,FALSE,16,3,22,0,28,55,0,21,0,11,21,6,6,1,0,42.9,3,7,28,0,17,16,13,"s:40~l:59~t:13","sacramento-monarchs","Sacramento","Monarchs","SAC","Sacramento Monarchs","Monarchs",NA,NA,"https://a.espncdn.com/i/teamlogos/wnba/500/sac.png",82,NA
280622013,2008,2,2008-06-22,2008-06-22 21:00:00,13,"s:40~l:59~t:13","sacramento-monarchs","Sacramento","Monarchs","SAC","Sacramento Monarchs","Monarchs",NA,NA,"https://a.espncdn.com/i/teamlogos/wnba/500/sac.png","home",82,TRUE,18,1,24,0,27,65,0,21,0,23,27,11,13,1,0,50,5,10,35,0,9,8,19,"s:40~l:59~t:19","chicago-sky","Chicago","Sky","CHI","Chicago Sky","Sky","4f91cd","f1f2f3","https://a.espncdn.com/i/teamlogos/wnba/500/chi.png",70,NA
280622009,2008,2,2008-06-22,2008-06-22 16:00:00,11,"s:40~l:59~t:11","phoenix-mercury","Phoenix","Mercury","PHO","Phoenix Mercury","Mercury","3a267d","e56020","https://a.espncdn.com/i/teamlogos/wnba/500/pho.png","away",72,FALSE,11,1,25,0,23,72,0,23,0,22,24,10,9,1,1,21.1,4,19,35,1,12,11,9,"s:40~l:59~t:9","new-york-liberty","New York","Liberty","NYL","New York Liberty","Liberty","0d79b9","89c9bf","https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png",105,NA
280622009,2008,2,2008-06-22,2008-06-22 16:00:00,9,"s:40~l:59~t:9","new-york-liberty","New York","Liberty","NYL","New York Liberty","Liberty","0d79b9","89c9bf","https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png","home",105,TRUE,26,1,36,0,38,70,0,20,0,18,28,10,7,1,0,50,11,22,46,0,13,12,11,"s:40~l:59~t:11","phoenix-mercury","Phoenix","Mercury","PHO","Phoenix Mercury","Mercury","3a267d","e56020","https://a.espncdn.com/i/teamlogos/wnba/500/pho.png",72,NA
280622020,2008,2,2008-06-22,2008-06-22 15:00:00,3,"s:40~l:59~t:3","detroit-shock","Detroit","Shock","TUL","Detroit Shock","Shock","11213e","c5d646",NA,"away",97,TRUE,25,2,26,0,36,84,0,25,0,18,26,18,14,0,1,58.3,7,12,44,1,14,14,20,"s:40~l:59~t:20","atlanta-dream","Atlanta","Dream","ATL","Atlanta Dream","Dream","d02030","383a37","https://a.espncdn.com/i/teamlogos/wnba/500/atl.png",76,NA
280622020,2008,2,2008-06-22,2008-06-22 15:00:00,20,"s:40~l:59~t:20","atlanta-dream","Atlanta","Dream","ATL","Atlanta Dream","Dream","d02030","383a37","https://a.espncdn.com/i/teamlogos/wnba/500/atl.png","home",76,FALSE,16,5,26,0,24,58,0,27,0,18,25,4,5,0,0,45.5,10,22,30,0,21,21,3,"s:40~l:59~t:3","detroit-shock","Detroit","Shock","TUL","Detroit Shock","Shock","11213e","c5d646",NA,97,NA
280621008,2008,2,2008-06-21,2008-06-21 20:00:00,4,"s:40~l:59~t:4","houston-comets","Houston","Comets","HOU","Houston Comets","Comets",NA,NA,"https://a.espncdn.com/i/teamlogos/wnba/500/hou.png","away",72,TRUE,11,8,29,0,24,60,0,27,0,19,22,7,9,1,0,35.7,5,14,36,0,20,19,8,"s:40~l:59~t:8","minnesota-lynx","Minnesota","Lynx","MIN","Minnesota Lynx","Lynx","005084","47a757","https://a.espncdn.com/i/teamlogos/wnba/500/min.png",65,NA
280621008,2008,2,2008-06-21,2008-06-21 20:00:00,8,"s:40~l:59~t:8","minnesota-lynx","Minnesota","Lynx","MIN","Minnesota Lynx","Lynx","005084","47a757","https://a.espncdn.com/i/teamlogos/wnba/500/min.png","home",65,FALSE,11,4,17,0,19,69,0,22,0,24,36,15,7,2,0,16.7,3,18,32,0,15,13,4,"s:40~l:59~t:4","houston-comets","Houston","Comets","HOU","Houston Comets","Comets",NA,NA,"https://a.espncdn.com/i/teamlogos/wnba/500/hou.png",72,NA
280620011,2008,2,2008-06-20,2008-06-20 22:00:00,19,"s:40~l:59~t:19","chicago-sky","Chicago","Sky","CHI","Chicago Sky","Sky","4f91cd","f1f2f3","https://a.espncdn.com/i/teamlogos/wnba/500/chi.png","away",105,FALSE,20,6,23,0,40,87,0,26,0,16,22,13,10,2,1,42.9,9,21,36,1,13,11,11,"s:40~l:59~t:11","phoenix-mercury","Phoenix","Mercury","PHO","Phoenix Mercury","Mercury","3a267d","e56020","https://a.espncdn.com/i/teamlogos/wnba/500/pho.png",112,NA
280620011,2008,2,2008-06-20,2008-06-20 22:00:00,11,"s:40~l:59~t:11","phoenix-mercury","Phoenix","Mercury","PHO","Phoenix Mercury","Mercury","3a267d","e56020","https://a.espncdn.com/i/teamlogos/wnba/500/pho.png","home",112,TRUE,17,8,32,0,39,81,0,21,0,26,31,12,6,0,1,47.1,8,17,44,1,17,17,19,"s:40~l:59~t:19","chicago-sky","Chicago","Sky","CHI","Chicago Sky","Sky","4f91cd","f1f2f3","https://a.espncdn.com/i/teamlogos/wnba/500/chi.png",105,NA
280620013,2008,2,2008-06-20,2008-06-20 22:00:00,18,"s:40~l:59~t:18","connecticut-sun","Connecticut","Sun","CT","Connecticut Sun","Sun","de6b36","002d62","https://a.espncdn.com/i/teamlogos/wnba/500/ct.png","away",72,TRUE,17,8,28,0,27,55,0,19,0,9,10,5,5,3,0,50,9,18,33,0,16,13,13,"s:40~l:59~t:13","sacramento-monarchs","Sacramento","Monarchs","SAC","Sacramento Monarchs","Monarchs",NA,NA,"https://a.espncdn.com/i/teamlogos/wnba/500/sac.png",56,NA
280620013,2008,2,2008-06-20,2008-06-20 22:00:00,13,"s:40~l:59~t:13","sacramento-monarchs","Sacramento","Monarchs","SAC","Sacramento Monarchs","Monarchs",NA,NA,"https://a.espncdn.com/i/teamlogos/wnba/500/sac.png","home",56,FALSE,13,2,17,0,22,64,0,14,0,11,18,15,7,0,0,25,1,4,32,0,14,14,18,"s:40~l:59~t:18","connecticut-sun","Connecticut","Sun","CT","Connecticut Sun","Sun","de6b36","002d62","https://a.espncdn.com/i/teamlogos/wnba/500/ct.png",72,NA
280620014,2008,2,2008-06-20,2008-06-20 22:00:00,5,"s:40~l:59~t:5","indiana-fever","Indiana","Fever","IND","Indiana Fever","Fever","e2382f","08265b","https://a.espncdn.com/i/teamlogos/wnba/500/ind.png","away",70,FALSE,18,5,27,0,25,65,0,23,0,10,10,10,7,4,0,43.5,10,23,37,0,18,14,14,"s:40~l:59~t:14","seattle-storm","Seattle","Storm","SEA","Seattle Storm","Storm","05452a","f7c43c","https://a.espncdn.com/i/teamlogos/wnba/500/sea.png",78,NA
280620014,2008,2,2008-06-20,2008-06-20 22:00:00,14,"s:40~l:59~t:14","seattle-storm","Seattle","Storm","SEA","Seattle Storm","Storm","05452a","f7c43c","https://a.espncdn.com/i/teamlogos/wnba/500/sea.png","home",78,TRUE,16,6,21,0,25,67,0,14,0,24,27,11,12,0,1,33.3,4,12,32,1,10,10,5,"s:40~l:59~t:5","indiana-fever","Indiana","Fever","IND","Indiana Fever","Fever","e2382f","08265b","https://a.espncdn.com/i/teamlogos/wnba/500/ind.png",70,NA
280620017,2008,2,2008-06-20,2008-06-20 20:00:00,6,"s:40~l:59~t:6","los-angeles-sparks","Los Angeles","Sparks","LOS","Los Angeles Sparks","Sparks","532481","49ac9c","https://a.espncdn.com/i/teamlogos/wnba/500/los.png","away",75,FALSE,15,2,24,0,29,70,0,22,0,13,23,15,6,1,0,30.8,4,13,39,0,14,13,17,"s:40~l:59~t:17","san-antonio-silver-stars","San Antonio","Silver Stars","SAS","San Antonio Silver Stars","Silver Stars","000000","c7cfd4",NA,77,NA
280620017,2008,2,2008-06-20,2008-06-20 20:00:00,17,"s:40~l:59~t:17","san-antonio-silver-stars","San Antonio","Silver Stars","SAS","San Antonio Silver Stars","Silver Stars","000000","c7cfd4",NA,"home",77,TRUE,17,2,25,0,27,56,0,20,0,18,25,4,6,3,0,35.7,5,14,29,0,11,8,6,"s:40~l:59~t:6","los-angeles-sparks","Los Angeles","Sparks","LOS","Los Angeles Sparks","Sparks","532481","49ac9c","https://a.espncdn.com/i/teamlogos/wnba/500/los.png",75,NA
280620003,2008,2,2008-06-20,2008-06-20 19:30:00,8,"s:40~l:59~t:8","minnesota-lynx","Minnesota","Lynx","MIN","Minnesota Lynx","Lynx","005084","47a757","https://a.espncdn.com/i/teamlogos/wnba/500/min.png","away",93,FALSE,18,2,24,0,32,77,0,36,0,29,42,18,6,0,0,0,0,6,42,0,16,16,3,"s:40~l:59~t:3","detroit-shock","Detroit","Shock","TUL","Detroit Shock","Shock","11213e","c5d646",NA,98,NA
280620003,2008,2,2008-06-20,2008-06-20 19:30:00,3,"s:40~l:59~t:3","detroit-shock","Detroit","Shock","TUL","Detroit Shock","Shock","11213e","c5d646",NA,"home",98,TRUE,16,6,29,0,29,71,0,34,0,34,41,15,4,1,0,37.5,6,16,44,0,16,15,8,"s:40~l:59~t:8","minnesota-lynx","Minnesota","Lynx","MIN","Minnesota Lynx","Lynx","005084","47a757","https://a.espncdn.com/i/teamlogos/wnba/500/min.png",93,NA
280620016,2008,2,2008-06-20,2008-06-20 19:00:00,20,"s:40~l:59~t:20","atlanta-dream","Atlanta","Dream","ATL","Atlanta Dream","Dream","d02030","383a37","https://a.espncdn.com/i/teamlogos/wnba/500/atl.png","away",61,FALSE,12,5,23,0,20,61,0,30,0,16,23,12,11,2,0,26.3,5,19,35,0,20,18,16,"s:40~l:59~t:16","washington-mystics","Washington","Mystics","WAS","Washington Mystics","Mystics","e03a3e","09295a","https://a.espncdn.com/i/teamlogos/wnba/500/was.png",72,NA
280620016,2008,2,2008-06-20,2008-06-20 19:00:00,16,"s:40~l:59~t:16","washington-mystics","Washington","Mystics","WAS","Washington Mystics","Mystics","e03a3e","09295a","https://a.espncdn.com/i/teamlogos/wnba/500/was.png","home",72,TRUE,19,0,30,0,26,67,0,22,0,18,28,14,8,0,0,33.3,2,6,44,0,20,20,20,"s:40~l:59~t:20","atlanta-dream","Atlanta","Dream","ATL","Atlanta Dream","Dream","d02030","383a37","https://a.espncdn.com/i/teamlogos/wnba/500/atl.png",61,NA
280618006,2008,2,2008-06-18,2008-06-18 22:30:00,19,"s:40~l:59~t:19","chicago-sky","Chicago","Sky","CHI","Chicago Sky","Sky","4f91cd","f1f2f3","https://a.espncdn.com/i/teamlogos/wnba/500/chi.png","away",67,FALSE,16,5,19,0,26,62,0,17,0,10,13,5,8,2,0,62.5,5,8,24,0,11,9,6,"s:40~l:59~t:6","los-angeles-sparks","Los Angeles","Sparks","LOS","Los Angeles Sparks","Sparks","532481","49ac9c","https://a.espncdn.com/i/teamlogos/wnba/500/los.png",80,NA
280618006,2008,2,2008-06-18,2008-06-18 22:30:00,6,"s:40~l:59~t:6","los-angeles-sparks","Los Angeles","Sparks","LOS","Los Angeles Sparks","Sparks","532481","49ac9c","https://a.espncdn.com/i/teamlogos/wnba/500/los.png","home",80,TRUE,18,8,24,0,30,69,0,11,0,16,18,17,8,1,0,26.7,4,15,41,0,15,14,19,"s:40~l:59~t:19","chicago-sky","Chicago","Sky","CHI","Chicago Sky","Sky","4f91cd","f1f2f3","https://a.espncdn.com/i/teamlogos/wnba/500/chi.png",67,NA
280618011,2008,2,2008-06-18,2008-06-18 22:00:00,18,"s:40~l:59~t:18","connecticut-sun","Connecticut","Sun","CT","Connecticut Sun","Sun","de6b36","002d62","https://a.espncdn.com/i/teamlogos/wnba/500/ct.png","away",81,FALSE,16,2,20,0,24,65,0,25,0,21,24,5,4,1,1,40,12,30,25,1,17,16,11,"s:40~l:59~t:11","phoenix-mercury","Phoenix","Mercury","PHO","Phoenix Mercury","Mercury","3a267d","e56020","https://a.espncdn.com/i/teamlogos/wnba/500/pho.png",102,NA
280618011,2008,2,2008-06-18,2008-06-18 22:00:00,11,"s:40~l:59~t:11","phoenix-mercury","Phoenix","Mercury","PHO","Phoenix Mercury","Mercury","3a267d","e56020","https://a.espncdn.com/i/teamlogos/wnba/500/pho.png","home",102,TRUE,21,2,27,0,37,72,0,22,0,22,23,12,11,0,0,33.3,6,18,39,0,18,18,18,"s:40~l:59~t:18","connecticut-sun","Connecticut","Sun","CT","Connecticut Sun","Sun","de6b36","002d62","https://a.espncdn.com/i/teamlogos/wnba/500/ct.png",81,NA
280618004,2008,2,2008-06-18,2008-06-18 20:30:00,16,"s:40~l:59~t:16","washington-mystics","Washington","Mystics","WAS","Washington Mystics","Mystics","e03a3e","09295a","https://a.espncdn.com/i/teamlogos/wnba/500/was.png","away",67,TRUE,14,7,20,0,23,54,0,19,0,12,15,5,9,1,0,75,9,12,25,0,19,18,4,"s:40~l:59~t:4","houston-comets","Houston","Comets","HOU","Houston Comets","Comets",NA,NA,"https://a.espncdn.com/i/teamlogos/wnba/500/hou.png",63,NA
280618004,2008,2,2008-06-18,2008-06-18 20:30:00,4,"s:40~l:59~t:4","houston-comets","Houston","Comets","HOU","Houston Comets","Comets",NA,NA,"https://a.espncdn.com/i/teamlogos/wnba/500/hou.png","home",63,FALSE,16,1,20,0,25,60,0,17,0,10,12,4,13,1,0,21.4,3,14,24,0,19,18,16,"s:40~l:59~t:16","washington-mystics","Washington","Mystics","WAS","Washington Mystics","Mystics","e03a3e","09295a","https://a.espncdn.com/i/teamlogos/wnba/500/was.png",67,NA
280618005,2008,2,2008-06-18,2008-06-18 19:00:00,9,"s:40~l:59~t:9","new-york-liberty","New York","Liberty","NYL","New York Liberty","Liberty","0d79b9","89c9bf","https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png","away",69,FALSE,13,2,15,0,24,65,0,12,0,18,23,13,9,0,0,18.8,3,16,28,0,13,13,5,"s:40~l:59~t:5","indiana-fever","Indiana","Fever","IND","Indiana Fever","Fever","e2382f","08265b","https://a.espncdn.com/i/teamlogos/wnba/500/ind.png",83,NA
280618005,2008,2,2008-06-18,2008-06-18 19:00:00,5,"s:40~l:59~t:5","indiana-fever","Indiana","Fever","IND","Indiana Fever","Fever","e2382f","08265b","https://a.espncdn.com/i/teamlogos/wnba/500/ind.png","home",83,TRUE,13,3,26,0,29,61,0,17,0,16,16,12,11,3,0,52.9,9,17,38,0,16,13,9,"s:40~l:59~t:9","new-york-liberty","New York","Liberty","NYL","New York Liberty","Liberty","0d79b9","89c9bf","https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png",69,NA
280618020,2008,2,2008-06-18,2008-06-18 19:00:00,17,"s:40~l:59~t:17","san-antonio-silver-stars","San Antonio","Silver Stars","SAS","San Antonio Silver Stars","Silver Stars","000000","c7cfd4",NA,"away",81,TRUE,18,1,31,0,27,52,0,22,0,23,28,5,18,0,0,50,4,8,36,0,23,23,20,"s:40~l:59~t:20","atlanta-dream","Atlanta","Dream","ATL","Atlanta Dream","Dream","d02030","383a37","https://a.espncdn.com/i/teamlogos/wnba/500/atl.png",66,NA
280618020,2008,2,2008-06-18,2008-06-18 19:00:00,20,"s:40~l:59~t:20","atlanta-dream","Atlanta","Dream","ATL","Atlanta Dream","Dream","d02030","383a37","https://a.espncdn.com/i/teamlogos/wnba/500/atl.png","home",66,FALSE,17,4,17,0,26,72,0,25,0,12,20,17,10,1,0,18.2,2,11,34,0,22,21,17,"s:40~l:59~t:17","san-antonio-silver-stars","San Antonio","Silver Stars","SAS","San Antonio Silver Stars","Silver Stars","000000","c7cfd4",NA,81,NA
280616014,2008,2,2008-06-16,2008-06-16 22:00:00,18,"s:40~l:59~t:18","connecticut-sun","Connecticut","Sun","CT","Connecticut Sun","Sun","de6b36","002d62","https://a.espncdn.com/i/teamlogos/wnba/500/ct.png","away",74,TRUE,18,1,26,0,28,74,0,13,0,12,16,14,4,0,0,28.6,6,21,40,0,11,11,14,"s:40~l:59~t:14","seattle-storm","Seattle","Storm","SEA","Seattle Storm","Storm","05452a","f7c43c","https://a.espncdn.com/i/teamlogos/wnba/500/sea.png",67,NA
280616014,2008,2,2008-06-16,2008-06-16 22:00:00,14,"s:40~l:59~t:14","seattle-storm","Seattle","Storm","SEA","Seattle Storm","Storm","05452a","f7c43c","https://a.espncdn.com/i/teamlogos/wnba/500/sea.png","home",67,FALSE,15,5,25,0,24,66,0,17,0,15,16,12,7,0,0,30.8,4,13,37,0,10,10,18,"s:40~l:59~t:18","connecticut-sun","Connecticut","Sun","CT","Connecticut Sun","Sun","de6b36","002d62","https://a.espncdn.com/i/teamlogos/wnba/500/ct.png",74,NA
280616004,2008,2,2008-06-16,2008-06-16 20:30:00,20,"s:40~l:59~t:20","atlanta-dream","Atlanta","Dream","ATL","Atlanta Dream","Dream","d02030","383a37","https://a.espncdn.com/i/teamlogos/wnba/500/atl.png","away",79,FALSE,10,5,24,0,23,54,0,32,0,26,32,7,7,1,1,43.8,7,16,31,1,20,19,4,"s:40~l:59~t:4","houston-comets","Houston","Comets","HOU","Houston Comets","Comets",NA,NA,"https://a.espncdn.com/i/teamlogos/wnba/500/hou.png",88,NA
280616004,2008,2,2008-06-16,2008-06-16 20:30:00,4,"s:40~l:59~t:4","houston-comets","Houston","Comets","HOU","Houston Comets","Comets",NA,NA,"https://a.espncdn.com/i/teamlogos/wnba/500/hou.png","home",88,TRUE,17,3,17,0,29,68,0,30,0,27,39,16,8,1,0,21.4,3,14,33,0,15,14,20,"s:40~l:59~t:20","atlanta-dream","Atlanta","Dream","ATL","Atlanta Dream","Dream","d02030","383a37","https://a.espncdn.com/i/teamlogos/wnba/500/atl.png",79,NA
280615005,2008,2,2008-06-15,2008-06-15 18:00:00,17,"s:40~l:59~t:17","san-antonio-silver-stars","San Antonio","Silver Stars","SAS","San Antonio Silver Stars","Silver Stars","000000","c7cfd4",NA,"away",70,TRUE,14,6,24,0,24,61,0,20,0,17,19,12,9,2,0,33.3,5,15,36,0,16,14,5,"s:40~l:59~t:5","indiana-fever","Indiana","Fever","IND","Indiana Fever","Fever","e2382f","08265b","https://a.espncdn.com/i/teamlogos/wnba/500/ind.png",60,NA
280615005,2008,2,2008-06-15,2008-06-15 18:00:00,5,"s:40~l:59~t:5","indiana-fever","Indiana","Fever","IND","Indiana Fever","Fever","e2382f","08265b","https://a.espncdn.com/i/teamlogos/wnba/500/ind.png","home",60,FALSE,10,3,20,0,21,58,0,20,0,15,17,7,10,2,0,27.3,3,11,27,0,15,13,17,"s:40~l:59~t:17","san-antonio-silver-stars","San Antonio","Silver Stars","SAS","San Antonio Silver Stars","Silver Stars","000000","c7cfd4",NA,70,NA
