tourney_name,surface,result,player,hand,height,country,age,best_of,minutes,numAces,numDF,servePoints,first_serve_won,second_serve_won,serve_games_won,breakPoints_saved,first_serve_in,rank,breakPoints_faced
Houston,Clay,Winner,Daniel Elahi Galan,R,191,COL,26.7,3,81,12,1,50,27,11,9,1,33,94,1
Houston,Clay,Loser,Zhizhen Zhang,R,193,CHN,26.4,3,81,2,2,67,27,10,8,3,45,93,6
Houston,Clay,Winner,Jason Kubler,R,178,AUS,29.8,3,99,3,4,56,28,8,9,1,39,71,3
Houston,Clay,Winner,Gijs Brouwer,L,NA,NED,27,3,75,3,0,61,33,12,10,4,43,123,4
Houston,Clay,Loser,Aleksandar Kovacevic,U,NA,USA,24.5,3,75,9,2,64,27,13,10,1,36,101,3
Houston,Clay,Loser,Aleksandar Vukic,R,188,AUS,26.9,3,115,12,2,77,38,12,15,1,50,151,5
Houston,Clay,Winner,J J Wolf,R,183,USA,24.2,3,74,6,1,48,22,15,9,0,26,54,0
Houston,Clay,Loser,Jordan Thompson,R,183,AUS,28.9,3,74,5,2,44,17,9,8,0,24,84,3
Houston,Clay,Winner,Tomas Martin Etcheverry,R,196,ARG,23.7,3,107,2,0,64,32,9,10,7,50,73,9
Houston,Clay,Loser,Juan Manuel Cerundolo,L,183,ARG,21.3,3,107,3,3,66,25,9,9,7,44,119,11
Houston,Clay,Winner,Max Purcell,R,185,AUS,24.9,3,132,5,0,82,39,17,14,3,52,86,4
Houston,Clay,Loser,Daniel Altmaier,R,191,GER,24.5,3,132,9,3,92,45,15,14,6,62,108,8
Houston,Clay,Winner,Cristian Garin,R,185,CHI,26.8,3,63,6,0,33,15,13,7,0,16,74,0
Houston,Clay,Loser,Hugo Dellien,R,180,BOL,29.7,3,63,1,2,59,19,9,8,3,35,112,8
Houston,Clay,Winner,Marcos Giron,R,180,USA,29.6,3,63,4,0,47,17,13,7,1,27,69,2
Houston,Clay,Loser,Emilio Gomez,R,185,ECU,31.3,3,63,1,4,46,13,4,7,2,27,99,8
Houston,Clay,Winner,Tomas Machac,R,183,CZE,22.4,3,89,4,0,59,30,11,9,4,37,138,4
Houston,Clay,Winner,Yannick Hanfmann,R,193,GER,31.3,3,122,5,1,74,35,15,13,6,48,134,8
Houston,Clay,Loser,Yosuke Watanuki,R,180,JPN,24.9,3,122,6,6,82,26,22,14,5,35,107,9
Marrakech,Clay,Winner,Roberto Carballes Baena,R,183,ESP,30,3,181,2,2,96,53,12,15,6,72,82,8
Marrakech,Clay,Loser,Alexandre Muller,R,183,FRA,26.1,3,181,8,5,112,49,22,15,6,61,126,9
Marrakech,Clay,Winner,Alexandre Muller,R,183,FRA,26.1,3,121,1,3,82,34,16,12,5,52,126,8
Marrakech,Clay,Loser,Pavel Kotov,R,191,RUS,24.3,3,121,4,0,65,31,8,12,1,43,114,5
Marrakech,Clay,Winner,Roberto Carballes Baena,R,183,ESP,30,3,156,1,2,78,34,14,13,6,56,82,9
Marrakech,Clay,Loser,Daniel Evans,R,175,GBR,32.8,3,156,2,3,94,36,18,13,8,55,30,12
Marrakech,Clay,Winner,Alexandre Muller,R,183,FRA,26.1,3,113,0,1,72,35,11,13,3,48,126,6
Marrakech,Clay,Loser,Lorenzo Musetti,R,185,ITA,21,3,113,1,5,80,33,16,13,7,52,21,10
Marrakech,Clay,Winner,Pavel Kotov,R,191,RUS,24.3,3,173,4,4,109,47,25,17,2,71,114,4
Marrakech,Clay,Loser,Christopher Oconnell,R,183,AUS,28.8,3,173,2,3,102,50,17,16,3,66,87,6
Marrakech,Clay,Winner,Roberto Carballes Baena,R,183,ESP,30,3,128,1,3,82,29,17,13,6,47,82,11
Marrakech,Clay,Loser,Tallon Griekspoor,R,188,NED,26.7,3,128,4,8,75,30,9,12,5,45,35,11
Marrakech,Clay,Winner,Daniel Evans,R,175,GBR,32.8,3,108,0,3,60,29,12,10,2,41,30,3
Marrakech,Clay,Winner,Lorenzo Musetti,R,185,ITA,21,3,78,0,1,42,13,17,8,1,18,21,2
Marrakech,Clay,Loser,Hugo Gaston,L,173,FRA,22.5,3,78,0,4,52,17,9,9,2,29,104,7
Marrakech,Clay,Winner,Alexandre Muller,R,183,FRA,26.1,3,78,4,2,61,31,10,10,1,41,126,2
Marrakech,Clay,Winner,Christopher Oconnell,R,183,AUS,28.8,3,161,4,6,110,43,20,14,9,65,87,12
Marrakech,Clay,Loser,Botic Van De Zandschulp,R,188,NED,27.4,3,161,7,5,94,30,17,14,4,59,31,11
Marrakech,Clay,Winner,Pavel Kotov,R,191,RUS,24.3,3,88,2,0,50,23,11,9,0,30,114,2
Marrakech,Clay,Loser,Benjamin Bonzi,R,185,FRA,26.8,3,88,1,2,56,19,7,9,5,34,50,10
Marrakech,Clay,Winner,Roberto Carballes Baena,R,183,ESP,30,3,5,0,1,5,3,1,1,0,3,82,0
Marrakech,Clay,Winner,Tallon Griekspoor,R,188,NED,26.7,3,115,4,5,82,37,10,13,7,49,35,13
Marrakech,Clay,Loser,Elias Ymer,R,183,SWE,26.9,3,115,4,6,78,26,16,13,4,40,157,10
Marrakech,Clay,Loser,Jaume Munar,R,183,ESP,25.9,3,192,2,3,117,64,12,17,6,88,83,9
Marrakech,Clay,Winner,Daniel Evans,R,175,GBR,32.8,3,75,3,1,49,26,10,8,2,33,30,2
Marrakech,Clay,Loser,Alexei Popyrin,R,196,AUS,23.6,3,75,5,4,52,20,6,8,3,29,95,7
Marrakech,Clay,Winner,Hugo Gaston,L,173,FRA,22.5,3,127,5,5,94,37,26,16,2,50,104,4
Marrakech,Clay,Loser,Jan Lennard Struff,R,193,GER,32.9,3,127,12,5,90,36,24,15,2,49,100,4
Marrakech,Clay,Loser,Aslan Karatsev,R,185,RUS,29.5,3,143,4,13,109,49,12,15,5,64,124,10
Marrakech,Clay,Winner,Alexandre Muller,R,183,FRA,26.1,3,100,5,2,62,22,17,10,1,33,126,3
Marrakech,Clay,Loser,Richard Gasquet,R,185,FRA,36.7,3,100,1,4,73,28,10,10,7,46,42,11
Marrakech,Clay,Winner,Christopher Oconnell,R,183,AUS,28.8,3,98,6,3,67,24,20,11,2,30,87,3
Marrakech,Clay,Winner,Pavel Kotov,R,191,RUS,24.3,3,161,5,2,93,36,15,13,7,56,114,12
Marrakech,Clay,Loser,Pedro Martinez,R,185,ESP,25.9,3,161,1,9,98,37,19,14,7,61,125,12
Marrakech,Clay,Winner,Benjamin Bonzi,R,185,FRA,26.8,3,81,5,1,61,31,6,9,3,42,50,5
Marrakech,Clay,Winner,Roberto Carballes Baena,R,183,ESP,30,3,138,3,1,83,47,12,14,0,62,82,1
Marrakech,Clay,Loser,Maxime Cressy,R,198,USA,25.9,3,138,9,20,97,41,14,14,8,56,38,13
Marrakech,Clay,Winner,Elias Ymer,R,183,SWE,26.9,3,96,8,3,80,38,15,11,5,51,157,6
Marrakech,Clay,Loser,Nicolas Jarry,R,198,CHI,27.4,3,122,4,1,66,30,14,13,2,41,59,5
Marrakech,Clay,Winner,Jaume Munar,R,183,ESP,25.9,3,90,4,5,54,23,12,10,1,32,83,3
Marrakech,Clay,Winner,Alexei Popyrin,R,196,AUS,23.6,3,71,4,2,44,20,10,8,0,26,95,1
Monte Carlo Masters,Clay,Winner,Andrey Rublev,R,188,RUS,25.4,3,154,5,4,95,35,25,16,4,47,6,8
Monte Carlo Masters,Clay,Loser,Holger Rune,R,185,DEN,19.9,3,154,6,9,112,40,21,16,13,56,9,19
Monte Carlo Masters,Clay,Winner,Holger Rune,R,185,DEN,19.9,3,166,4,5,86,38,16,15,4,56,9,7
Monte Carlo Masters,Clay,Loser,Jannik Sinner,R,188,ITA,21.6,3,166,0,5,116,42,29,16,11,65,8,14
Monte Carlo Masters,Clay,Winner,Andrey Rublev,R,188,RUS,25.4,3,127,2,3,88,31,20,14,3,48,6,8
Monte Carlo Masters,Clay,Loser,Taylor Fritz,R,193,USA,25.4,3,127,5,6,96,30,17,14,13,47,10,21
Monte Carlo Masters,Clay,Winner,Jannik Sinner,R,188,ITA,21.6,3,75,1,0,55,24,14,8,5,31,8,5
Monte Carlo Masters,Clay,Loser,Lorenzo Musetti,R,185,ITA,21.1,3,75,1,3,42,16,4,8,2,25,21,6
Monte Carlo Masters,Clay,Winner,Holger Rune,R,185,DEN,19.9,3,77,1,2,52,20,18,10,1,27,9,2
Monte Carlo Masters,Clay,Loser,Daniil Medvedev,R,198,RUS,27.1,3,77,1,2,58,21,14,9,2,36,5,5
Monte Carlo Masters,Clay,Winner,Andrey Rublev,R,188,RUS,25.4,3,99,7,5,70,27,16,10,1,35,6,3
Monte Carlo Masters,Clay,Loser,Jan Lennard Struff,R,193,GER,32.9,3,99,6,6,74,19,19,9,10,31,100,14
Monte Carlo Masters,Clay,Winner,Taylor Fritz,R,193,USA,25.4,3,70,3,1,45,20,14,9,0,25,10,1
Monte Carlo Masters,Clay,Loser,Stefanos Tsitsipas,R,193,GRE,24.6,3,70,1,1,47,16,10,9,1,25,3,5
Monte Carlo Masters,Clay,Winner,Lorenzo Musetti,R,185,ITA,21.1,3,174,6,0,103,33,23,16,6,58,21,13
Monte Carlo Masters,Clay,Loser,Novak Djokovic,R,188,SRB,35.8,3,174,1,6,94,37,12,16,6,63,1,14
Monte Carlo Masters,Clay,Winner,Jannik Sinner,R,188,ITA,21.6,3,147,3,3,89,39,21,13,6,52,8,8
Monte Carlo Masters,Clay,Loser,Hubert Hurkacz,R,196,POL,26.1,3,147,15,8,115,50,17,15,8,60,13,12
Monte Carlo Masters,Clay,Winner,Daniil Medvedev,R,198,RUS,27.1,3,185,3,8,103,40,19,16,5,56,5,11
Monte Carlo Masters,Clay,Loser,Alexander Zverev,R,198,GER,25.9,3,185,4,4,115,44,18,17,7,71,16,13
Monte Carlo Masters,Clay,Winner,Holger Rune,R,185,DEN,19.9,3,0,NA,NA,NA,NA,NA,NA,NA,NA,9,NA
Monte Carlo Masters,Clay,Loser,Matteo Berrettini,R,196,ITA,26.9,3,0,NA,NA,NA,NA,NA,NA,NA,NA,22,NA
Monte Carlo Masters,Clay,Winner,Andrey Rublev,R,188,RUS,25.4,3,90,5,0,63,27,15,10,0,41,6,1
Monte Carlo Masters,Clay,Loser,Karen Khachanov,R,198,RUS,26.8,3,90,2,1,64,19,17,10,0,38,12,3
Monte Carlo Masters,Clay,Winner,Jan Lennard Struff,R,193,GER,32.9,3,103,3,1,67,30,15,10,5,38,100,7
Monte Carlo Masters,Clay,Loser,Casper Ruud,R,183,NOR,24.2,3,103,3,4,77,28,13,9,10,45,4,14
Monte Carlo Masters,Clay,Winner,Taylor Fritz,R,193,USA,25.4,3,102,5,2,81,37,19,14,7,50,10,9
Monte Carlo Masters,Clay,Loser,Jiri Lehecka,R,185,CZE,21.4,3,102,2,2,68,30,13,13,3,43,42,7
Monte Carlo Masters,Clay,Winner,Stefanos Tsitsipas,R,193,GRE,24.6,3,93,8,0,61,32,12,10,2,40,3,2
Monte Carlo Masters,Clay,Loser,Nicolas Jarry,R,198,CHI,27.4,3,93,3,3,72,35,7,9,8,49,58,10
Monte Carlo Masters,Clay,Winner,Novak Djokovic,R,188,SRB,35.8,3,107,4,2,65,30,16,10,3,39,1,4
Monte Carlo Masters,Clay,Winner,Lorenzo Musetti,R,185,ITA,21.1,3,50,1,0,33,18,7,6,1,21,21,1
Monte Carlo Masters,Clay,Winner,Hubert Hurkacz,R,196,POL,26.1,3,148,20,2,109,48,21,17,5,56,13,8
Monte Carlo Masters,Clay,Loser,Jack Draper,L,191,GBR,21.2,3,148,5,3,105,47,15,16,3,65,56,8
Monte Carlo Masters,Clay,Winner,Jannik Sinner,R,188,ITA,21.6,3,42,2,2,25,10,10,5,0,12,8,0
Monte Carlo Masters,Clay,Loser,Diego Schwartzman,R,170,ARG,30.6,3,42,0,7,26,4,2,5,0,14,37,4
Monte Carlo Masters,Clay,Winner,Daniil Medvedev,R,198,RUS,27.1,3,88,2,4,53,27,11,9,1,30,5,1
Monte Carlo Masters,Clay,Loser,Lorenzo Sonego,R,191,ITA,27.9,3,88,0,2,58,15,15,8,6,27,45,9
Monte Carlo Masters,Clay,Winner,Alexander Zverev,R,198,GER,25.9,3,107,11,5,65,35,7,10,2,47,16,3
Monte Carlo Masters,Clay,Loser,Roberto Bautista Agut,R,183,ESP,34.9,3,107,2,2,67,26,12,10,3,41,29,6
Monte Carlo Masters,Clay,Winner,Matteo Berrettini,R,196,ITA,26.9,3,162,3,3,100,48,20,17,1,61,22,4
Monte Carlo Masters,Clay,Loser,Francisco Cerundolo,R,185,ARG,24.6,3,162,2,4,120,58,16,17,13,88,33,16
Monte Carlo Masters,Clay,Winner,Holger Rune,R,185,DEN,19.9,3,95,0,3,56,28,11,9,2,35,9,2
Monte Carlo Masters,Clay,Loser,Dominic Thiem,R,185,AUT,29.5,3,95,2,1,58,22,11,9,6,32,106,9
Monte Carlo Masters,Clay,Winner,Andrey Rublev,R,188,RUS,25.4,3,135,1,1,90,27,25,13,5,40,6,8
Monte Carlo Masters,Clay,Loser,Jaume Munar,R,183,ESP,25.9,3,135,1,3,73,24,14,13,4,44,83,10
Monte Carlo Masters,Clay,Winner,Karen Khachanov,R,198,RUS,26.8,3,100,3,3,70,33,16,10,3,45,12,3
Monte Carlo Masters,Clay,Loser,Ilya Ivashka,R,193,BLR,29.1,3,100,0,1,61,19,18,10,1,30,74,3
Monte Carlo Masters,Clay,Winner,Jan Lennard Struff,R,193,GER,32.9,3,69,6,3,47,24,10,8,2,28,100,3
Monte Carlo Masters,Clay,Loser,Alex De Minaur,R,183,AUS,24.1,3,69,1,3,53,19,7,9,1,29,19,6
Monte Carlo Masters,Clay,Winner,Casper Ruud,R,183,NOR,24.2,3,135,2,3,83,30,19,12,4,44,4,8
Monte Carlo Masters,Clay,Loser,Botic Van De Zandschulp,R,188,NED,27.5,3,135,3,3,82,27,14,12,8,45,31,13
Monte Carlo Masters,Clay,Winner,Taylor Fritz,R,193,USA,25.4,3,98,8,1,68,32,19,10,5,39,10,5
Monte Carlo Masters,Clay,Loser,Stan Wawrinka,R,183,SUI,38,3,98,2,2,72,32,13,10,3,42,90,5
Monte Carlo Masters,Clay,Winner,Jiri Lehecka,R,185,CZE,21.4,3,100,2,0,73,31,16,11,2,49,42,4
Monte Carlo Masters,Clay,Loser,Grigor Dimitrov,R,188,BUL,31.9,3,100,3,5,71,34,7,11,3,49,25,6
Monte Carlo Masters,Clay,Winner,Nicolas Jarry,R,198,CHI,27.4,3,149,7,2,87,46,15,15,2,59,58,3
Monte Carlo Masters,Clay,Loser,Alexei Popyrin,R,196,AUS,23.6,3,149,10,1,96,40,25,16,2,49,94,4
Monte Carlo Masters,Clay,Winner,Stefanos Tsitsipas,R,193,GRE,24.6,3,22,1,0,15,8,4,3,0,9,3,0
Monte Carlo Masters,Clay,Loser,Benjamin Bonzi,R,185,FRA,26.8,3,22,1,1,16,8,0,2,0,9,48,1
Monte Carlo Masters,Clay,Loser,Mackenzie Mcdonald,R,178,USA,27.9,3,120,9,2,80,44,9,14,3,58,52,6
Monte Carlo Masters,Clay,Winner,Lorenzo Musetti,R,185,ITA,21.1,3,89,6,2,59,30,14,9,2,37,21,2
Monte Carlo Masters,Clay,Loser,Miomir Kecmanovic,R,183,SRB,23.6,3,89,1,0,54,18,10,9,0,34,34,3
Monte Carlo Masters,Clay,Winner,Hubert Hurkacz,R,196,POL,26.1,3,198,14,5,123,49,30,18,2,61,13,6
Monte Carlo Masters,Clay,Loser,Laslo Djere,R,188,SRB,27.8,3,198,2,10,150,52,35,18,13,76,62,17
Monte Carlo Masters,Clay,Winner,Jack Draper,L,191,GBR,21.2,3,111,6,4,91,41,14,11,11,61,56,12
Monte Carlo Masters,Clay,Loser,Sebastian Baez,R,170,ARG,22.2,3,111,1,1,59,27,9,10,1,40,32,4
Monte Carlo Masters,Clay,Winner,Diego Schwartzman,R,170,ARG,30.6,3,102,3,0,65,28,13,9,5,43,37,6
Monte Carlo Masters,Clay,Loser,David Goffin,R,180,BEL,32.3,3,102,1,3,61,19,14,9,2,28,85,6
Monte Carlo Masters,Clay,Winner,Lorenzo Sonego,R,191,ITA,27.9,3,179,4,3,105,49,14,16,6,71,45,10
Monte Carlo Masters,Clay,Loser,Ugo Humbert,L,188,FRA,24.7,3,179,2,2,102,43,17,17,2,63,79,7
Monte Carlo Masters,Clay,Winner,Roberto Bautista Agut,R,183,ESP,34.9,3,172,7,1,100,46,20,15,3,64,29,5
Monte Carlo Masters,Clay,Loser,Filip Krajinovic,R,185,SRB,31.1,3,172,4,1,110,39,28,16,9,67,78,13
Monte Carlo Masters,Clay,Winner,Alexander Zverev,R,198,GER,25.9,3,120,3,2,69,29,14,13,2,39,16,6
Monte Carlo Masters,Clay,Loser,Alexander Bublik,R,196,KAZ,25.8,3,120,7,10,88,32,16,14,11,48,53,17
Monte Carlo Masters,Clay,Winner,Francisco Cerundolo,R,185,ARG,24.6,3,72,4,4,50,26,11,10,1,29,33,2
Monte Carlo Masters,Clay,Loser,Cameron Norrie,L,188,GBR,27.6,3,72,1,0,48,17,12,9,4,32,14,7
Monte Carlo Masters,Clay,Winner,Matteo Berrettini,R,196,ITA,26.9,3,86,3,2,53,31,7,9,2,42,22,2
Monte Carlo Masters,Clay,Loser,Maxime Cressy,R,198,USA,25.9,3,86,6,14,65,23,12,9,5,32,40,8
Monte Carlo Masters,Clay,Winner,Dominic Thiem,R,185,AUT,29.5,3,89,6,1,55,27,12,9,0,31,106,0
Monte Carlo Masters,Clay,Loser,Richard Gasquet,R,185,FRA,36.8,3,89,1,1,60,18,17,8,7,29,43,10
Monte Carlo Masters,Clay,Winner,Jaume Munar,R,183,ESP,25.9,3,175,4,4,118,44,18,16,13,75,83,21
Monte Carlo Masters,Clay,Loser,Marc Andrea Huesler,L,196,SUI,26.7,3,175,4,0,110,36,21,16,8,65,60,16
Monte Carlo Masters,Clay,Winner,Ilya Ivashka,R,193,BLR,29.1,3,113,1,3,80,39,12,13,4,49,74,6
Monte Carlo Masters,Clay,Loser,Daniel Evans,R,175,GBR,32.8,3,113,3,0,61,30,12,12,2,42,28,5
Monte Carlo Masters,Clay,Winner,Karen Khachanov,R,198,RUS,26.8,3,74,1,1,57,31,7,8,3,40,12,3
Monte Carlo Masters,Clay,Loser,Alejandro Davidovich Fokina,R,183,ESP,23.8,3,74,1,1,49,19,4,8,0,38,24,4
Monte Carlo Masters,Clay,Winner,Alex De Minaur,R,183,AUS,24.1,3,86,1,0,43,12,20,8,0,15,19,0
Monte Carlo Masters,Clay,Loser,Andy Murray,R,190,GBR,35.9,3,86,1,1,48,15,9,8,2,24,54,6
Monte Carlo Masters,Clay,Winner,Jan Lennard Struff,R,193,GER,32.9,3,88,7,3,62,30,13,10,4,38,100,5
Monte Carlo Masters,Clay,Loser,Albert Ramos,L,188,ESP,35.2,3,88,1,3,55,23,9,9,2,34,50,5
Monte Carlo Masters,Clay,Winner,Botic Van De Zandschulp,R,188,NED,27.5,3,157,2,4,90,37,18,15,5,55,31,9
Monte Carlo Masters,Clay,Loser,Marton Fucsovics,R,188,HUN,31.1,3,157,1,7,95,30,24,13,9,46,73,13
Monte Carlo Masters,Clay,Winner,Stan Wawrinka,R,183,SUI,38,3,146,9,4,123,49,26,16,9,73,90,11
Monte Carlo Masters,Clay,Loser,Tallon Griekspoor,R,188,NED,26.7,3,146,7,5,82,36,19,15,0,44,35,3
Monte Carlo Masters,Clay,Winner,Grigor Dimitrov,R,188,BUL,31.9,3,131,10,4,74,37,17,13,1,46,25,2
Monte Carlo Masters,Clay,Loser,Ben Shelton,L,NA,USA,20.5,3,131,9,4,108,48,13,12,15,67,39,18
Monte Carlo Masters,Clay,Winner,Jiri Lehecka,R,185,CZE,21.4,3,91,3,1,71,34,10,10,8,50,42,10
Monte Carlo Masters,Clay,Loser,Emil Ruusuvuori,R,188,FIN,24,3,91,1,2,59,17,14,9,7,30,38,12
Monte Carlo Masters,Clay,Winner,Nicolas Jarry,R,198,CHI,27.4,3,77,4,0,43,20,16,9,0,25,58,0
Monte Carlo Masters,Clay,Loser,Borna Coric,R,188,CRO,26.4,3,77,3,1,48,17,11,8,3,25,20,6
Monte Carlo Masters,Clay,Winner,Alexei Popyrin,R,196,AUS,23.6,3,110,13,2,81,40,16,11,5,52,94,5
Monte Carlo Masters,Clay,Loser,Dusan Lajovic,R,180,SRB,32.7,3,110,2,2,68,32,12,10,5,46,69,6
Monte Carlo Masters,Clay,Winner,Benjamin Bonzi,R,185,FRA,26.8,3,85,2,1,49,22,10,10,0,29,48,2
Monte Carlo Masters,Clay,Loser,Bernabe Zapata Miralles,R,185,ESP,26.2,3,85,1,0,74,24,12,9,6,45,41,11
Barcelona,Clay,Winner,Carlos Alcaraz,R,185,ESP,19.9,3,78,3,1,48,30,8,10,1,37,2,2
Barcelona,Clay,Loser,Stefanos Tsitsipas,R,193,GRE,24.6,3,78,1,1,53,21,11,9,3,30,5,6
Barcelona,Clay,Winner,Carlos Alcaraz,R,185,ESP,19.9,3,80,4,0,51,23,10,8,3,33,2,4
Barcelona,Clay,Loser,Daniel Evans,R,175,GBR,32.9,3,80,0,4,49,13,8,8,2,28,26,7
Barcelona,Clay,Winner,Stefanos Tsitsipas,R,193,GRE,24.6,3,148,5,4,92,42,14,16,5,62,5,10
Barcelona,Clay,Loser,Lorenzo Musetti,R,185,ITA,21.1,3,148,0,3,95,41,9,15,5,71,20,11
Barcelona,Clay,Winner,Carlos Alcaraz,R,185,ESP,19.9,3,130,1,3,88,33,18,11,8,49,2,11
Barcelona,Clay,Loser,Alejandro Davidovich Fokina,R,183,ESP,23.8,3,130,1,2,78,34,10,11,7,52,38,11
Barcelona,Clay,Winner,Daniel Evans,R,175,GBR,32.9,3,130,2,3,87,29,20,15,8,50,26,13
Barcelona,Clay,Loser,Francisco Cerundolo,R,185,ARG,24.6,3,130,3,5,92,44,9,14,5,69,32,10
Barcelona,Clay,Winner,Lorenzo Musetti,R,185,ITA,21.1,3,0,NA,NA,NA,NA,NA,NA,NA,NA,20,NA
Barcelona,Clay,Loser,Jannik Sinner,R,188,ITA,21.6,3,0,NA,NA,NA,NA,NA,NA,NA,NA,8,NA
Barcelona,Clay,Winner,Stefanos Tsitsipas,R,193,GRE,24.6,3,81,1,0,51,21,16,9,1,29,5,1
Barcelona,Clay,Loser,Alex De Minaur,R,183,AUS,24.1,3,81,0,5,57,20,14,9,6,27,19,9
Barcelona,Clay,Winner,Carlos Alcaraz,R,185,ESP,19.9,3,113,3,3,75,26,18,11,4,42,2,7
Barcelona,Clay,Loser,Roberto Bautista Agut,R,183,ESP,35,3,113,1,2,69,19,15,10,5,42,25,10
Barcelona,Clay,Winner,Alejandro Davidovich Fokina,R,183,ESP,23.8,3,85,1,0,60,29,13,11,1,43,38,2
Barcelona,Clay,Loser,Emil Ruusuvuori,R,188,FIN,24,3,85,3,0,56,30,7,11,1,43,40,4
Barcelona,Clay,Winner,Francisco Cerundolo,R,185,ARG,24.6,3,113,1,5,79,42,10,11,3,55,32,4
Barcelona,Clay,Loser,Casper Ruud,R,183,NOR,24.3,3,113,2,4,82,34,14,10,6,55,3,8
Barcelona,Clay,Winner,Daniel Evans,R,175,GBR,32.9,3,88,5,1,68,33,14,10,5,45,26,5
Barcelona,Clay,Loser,Karen Khachanov,R,198,RUS,26.9,3,88,5,2,46,22,9,9,1,30,11,3
Barcelona,Clay,Winner,Lorenzo Musetti,R,185,ITA,21.1,3,124,1,1,91,40,15,13,6,64,20,8
Barcelona,Clay,Loser,Cameron Norrie,L,188,GBR,27.6,3,124,2,1,70,31,10,13,2,50,13,6
Barcelona,Clay,Winner,Jannik Sinner,R,188,ITA,21.6,3,128,4,2,73,24,19,13,4,32,8,9
Barcelona,Clay,Loser,Yoshihito Nishioka,L,170,JPN,27.5,3,128,0,1,93,27,16,13,8,54,35,16
Barcelona,Clay,Winner,Alex De Minaur,R,183,AUS,24.1,3,0,NA,NA,NA,NA,NA,NA,NA,NA,19,NA
Barcelona,Clay,Loser,Grigor Dimitrov,R,188,BUL,31.9,3,0,NA,NA,NA,NA,NA,NA,NA,NA,31,NA
Barcelona,Clay,Winner,Stefanos Tsitsipas,R,193,GRE,24.6,3,77,1,3,56,27,12,8,2,37,5,2
Barcelona,Clay,Loser,Denis Shapovalov,L,185,CAN,24,3,77,5,12,63,21,12,9,5,29,28,9
Barcelona,Clay,Winner,Carlos Alcaraz,R,185,ESP,19.9,3,63,0,2,43,16,15,8,1,21,2,2
Barcelona,Clay,Loser,Nuno Borges,R,185,POR,26.1,3,63,0,1,47,17,5,8,2,25,79,7
Barcelona,Clay,Winner,Roberto Bautista Agut,R,183,ESP,35,3,61,1,0,43,19,12,8,1,25,25,2
Barcelona,Clay,Loser,Bernabe Zapata Miralles,R,185,ESP,26.2,3,61,2,2,45,12,8,8,4,30,41,9
Barcelona,Clay,Winner,Alejandro Davidovich Fokina,R,183,ESP,23.8,3,91,0,2,53,29,6,9,2,38,38,3
Barcelona,Clay,Loser,Tomas Martin Etcheverry,R,196,ARG,23.7,3,91,4,0,62,22,11,9,4,38,59,8
Barcelona,Clay,Winner,Emil Ruusuvuori,R,188,FIN,24,3,165,11,4,120,55,16,16,13,85,40,17
Barcelona,Clay,Loser,Frances Tiafoe,R,188,USA,25.2,3,165,4,4,109,42,21,16,7,57,12,13
Barcelona,Clay,Winner,Casper Ruud,R,183,NOR,24.3,3,99,0,2,69,39,8,10,4,51,3,5
Barcelona,Clay,Loser,Ben Shelton,L,NA,USA,20.5,3,99,3,1,69,26,13,10,5,41,37,8
Barcelona,Clay,Winner,Francisco Cerundolo,R,185,ARG,24.6,3,71,0,3,52,32,5,8,3,38,32,3
Barcelona,Clay,Winner,Daniel Evans,R,175,GBR,32.9,3,108,4,1,71,33,13,9,10,47,26,10
Barcelona,Clay,Loser,Matteo Arnaldi,R,183,ITA,22.1,3,108,3,5,70,23,17,10,6,37,105,9
Barcelona,Clay,Winner,Karen Khachanov,R,198,RUS,26.9,3,94,2,1,60,27,13,10,3,39,11,4
Barcelona,Clay,Loser,Nicolas Jarry,R,198,CHI,27.5,3,94,4,0,62,26,12,10,5,34,51,8
Barcelona,Clay,Winner,Cameron Norrie,L,188,GBR,27.6,3,73,2,2,52,25,12,8,4,35,13,4
Barcelona,Clay,Loser,Pavel Kotov,R,191,RUS,24.4,3,73,2,2,55,19,8,7,5,35,108,9
Barcelona,Clay,Winner,Lorenzo Musetti,R,185,ITA,21.1,3,73,2,0,47,21,10,8,1,30,20,2
Barcelona,Clay,Loser,Jason Kubler,R,178,AUS,29.9,3,73,1,2,47,11,9,8,4,27,66,9
Barcelona,Clay,Winner,Yoshihito Nishioka,L,170,JPN,27.5,3,75,3,1,50,22,13,10,1,33,35,3
Barcelona,Clay,Loser,David Goffin,R,180,BEL,32.3,3,75,2,5,58,18,8,9,4,35,99,9
Barcelona,Clay,Winner,Jannik Sinner,R,188,ITA,21.6,3,100,1,2,60,20,16,9,5,36,8,8
Barcelona,Clay,Loser,Diego Schwartzman,R,170,ARG,30.6,3,100,1,3,60,16,10,9,3,34,48,9
Barcelona,Clay,Winner,Alex De Minaur,R,183,AUS,24.1,3,62,0,1,40,16,12,6,3,18,19,3
Barcelona,Clay,Loser,Alexander Shevchenko,R,NA,KAZ,22.3,3,62,0,3,50,9,10,7,3,21,98,9
Barcelona,Clay,Winner,Grigor Dimitrov,R,188,BUL,31.9,3,63,6,2,42,25,6,8,0,27,31,1
Barcelona,Clay,Loser,Emilio Gomez,R,185,ECU,31.3,3,63,1,3,47,13,7,8,1,23,120,6
Barcelona,Clay,Winner,Denis Shapovalov,L,185,CAN,24,3,80,13,4,68,34,11,10,7,45,28,7
