tourney_name,surface,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,loser_rank
Monastir,Hard,Jasmine Paolini,R,160,ITA,27.7,Petra Marcinko,U,NA,CRO,17.8,6-4 3-6 6-2,3,117,1,3,91,65,37,10,14,4,11,1,7,85,44,24,16,13,9,17,30,140
Monastir,Hard,Lucia Bronzetti,R,NA,ITA,24.8,Sara Errani,R,164,ITA,36.4,6-3 6-4,3,95,1,1,51,30,21,11,9,2,4,0,2,73,62,30,5,10,6,11,62,108
Monastir,Hard,Lesia Tsurenko,R,174,UKR,34.3,Claire Liu,R,170,USA,23.3,6-1 7-5,3,108,0,2,51,34,17,11,9,1,4,0,6,88,45,20,19,10,10,17,34,92
Monastir,Hard,Nuria Parrizas Diaz,R,167,ESP,32.2,Katarina Zavatska,R,173,UKR,23.6,4-6 7-5 6-2,3,155,0,4,95,66,44,11,15,2,6,3,6,97,65,38,16,15,11,17,135,171
Monastir,Hard,Clara Burel,R,176,FRA,22.5,Erika Andreeva,R,NA,RUS,19.3,6-0 5-7 7-6(2),3,156,0,1,93,47,30,21,15,5,11,0,3,117,87,46,11,15,16,24,74,130
Monastir,Hard,Lucrezia Stefanini,R,NA,ITA,25.4,Katarzyna Kawa,R,178,POL,30.9,6-4 6-1,3,72,0,0,63,52,26,8,9,4,7,1,4,46,26,11,5,8,2,8,125,217
Monastir,Hard,Mai Hontama,R,NA,JPN,24.1,Nadia Podoroska,R,170,ARG,26.6,6-2 6-1,3,69,0,3,42,22,17,12,8,0,1,1,1,53,36,13,9,7,4,9,124,77
Monastir,Hard,Elise Mertens,R,179,BEL,27.9,Iryna Shymanovich,R,NA,BLR,26.2,6-3 6-2,3,82,7,5,40,20,17,11,8,0,1,0,3,61,38,24,7,9,4,9,36,176
Monastir,Hard,Jasmine Paolini,R,160,ITA,27.7,Alize Cornet,R,173,FRA,33.7,6-4 6-2,3,80,0,0,60,42,26,12,9,5,7,1,3,49,36,19,5,9,2,7,30,117
Monastir,Hard,Petra Marcinko,U,NA,CRO,17.8,Marina Bassols Ribera,U,NA,ESP,23.8,7-6(7) 6-2,3,121,2,3,89,60,39,14,10,12,14,3,5,65,39,25,13,10,2,6,140,110
Monastir,Hard,Sara Errani,R,164,ITA,36.4,Tamara Zidansek,R,168,SLO,25.8,6-2 6-7(6) 6-3,3,151,0,3,99,78,43,9,14,3,10,3,6,102,71,33,10,15,5,16,108,96
Monastir,Hard,Lucia Bronzetti,R,NA,ITA,24.8,Kristina Kucova,R,163,SVK,33.3,6-1 6-1,3,51,1,3,40,21,15,15,7,2,2,0,5,42,21,8,8,7,3,8,62,507
Monastir,Hard,Lesia Tsurenko,R,174,UKR,34.3,Chloe Paquet,R,179,FRA,29.2,6-2 6-3,3,78,0,2,50,34,26,7,8,2,3,2,4,57,36,14,13,9,1,6,34,187
Monastir,Hard,Claire Liu,R,170,USA,23.3,Emina Bektas,R,NA,USA,30.5,6-2 7-6(5),3,92,4,3,56,37,28,11,10,0,2,6,3,65,45,30,5,10,1,5,92,104
Monastir,Hard,Katarina Zavatska,R,173,UKR,23.6,Jessica Bouzas Maneiro,R,NA,ESP,21,6-4 6-4,3,98,0,2,64,40,23,12,10,6,10,4,5,61,36,20,8,10,4,10,171,136
Monastir,Hard,Nuria Parrizas Diaz,R,167,ESP,32.2,Magdalena Frech,R,171,POL,25.8,6-2 0-6 6-4,3,134,0,4,76,51,24,11,12,4,11,7,8,92,53,33,10,12,3,10,135,69
Monastir,Hard,Clara Burel,R,176,FRA,22.5,Cristina Bucsa,U,NA,ESP,25.7,6-2 6-2,3,59,4,3,46,23,20,12,8,0,1,1,4,48,31,16,6,8,0,5,74,81
Monastir,Hard,Erika Andreeva,R,NA,RUS,19.3,Darja Semenistaja,L,NA,LAT,21,6-2 6-0,3,77,0,1,47,27,22,11,7,3,3,0,2,46,23,11,8,7,4,9,130,129
Monastir,Hard,Lucrezia Stefanini,R,NA,ITA,25.4,Camilla Rosatello,R,NA,ITA,28.3,5-7 6-3 6-1,3,134,1,6,87,62,34,11,14,5,11,2,6,87,51,28,11,14,4,13,125,305
Monastir,Hard,Katarzyna Kawa,R,178,POL,30.9,Martina Trevisan,L,160,ITA,29.9,6-3 3-6 7-5,3,136,4,3,86,52,35,17,15,5,9,2,2,104,73,41,19,15,4,9,217,38
Monastir,Hard,Nadia Podoroska,R,170,ARG,26.6,Anna Karolina Schmiedlova,R,176,SVK,29,3-6 6-4 7-5,3,174,4,3,89,61,34,15,15,6,12,3,9,129,73,43,26,16,13,20,77,61
Monastir,Hard,Mai Hontama,R,NA,JPN,24.1,Aliona Bolsova,R,172,MDA,25.9,4-6 6-4 6-0,3,117,0,2,66,46,32,10,13,1,5,3,2,80,59,32,7,13,3,10,124,131
Monastir,Hard,Iryna Shymanovich,R,NA,BLR,26.2,Laura Pigossi,R,164,BRA,29.2,6-3 6-2,3,103,0,2,71,48,29,13,9,9,10,0,2,56,35,21,8,8,4,8,176,120
Monastir,Hard,Elise Mertens,R,179,BEL,27.9,Alexandra Eala,L,173,PHI,18.3,7-5 6-0,3,105,6,9,65,36,31,7,9,4,7,2,8,80,48,25,9,9,8,15,36,196
Nanchang,Hard,Katerina Siniakova,R,174,CZE,27.4,Marie Bouzkova,R,180,CZE,25.2,1-6 7-6(5) 7-6(4),3,213,0,7,109,74,43,14,15,4,12,2,1,126,101,57,14,16,7,13,60,29
Nanchang,Hard,Marie Bouzkova,R,180,CZE,25.2,Diana Shnaider,L,NA,RUS,19.5,7-6(5) 6-2,3,103,1,2,65,55,31,2,10,5,10,0,2,65,50,20,5,10,2,9,29,72
Nanchang,Hard,Katerina Siniakova,R,174,CZE,27.4,Leylah Fernandez,L,168,CAN,21.1,7-5 6-4,3,127,3,7,89,60,35,12,11,8,13,1,6,85,58,31,10,11,12,19,60,43
Nanchang,Hard,Diana Shnaider,L,NA,RUS,19.5,Nao Hibino,R,163,JPN,28.8,6-0 7-5,3,77,2,3,51,33,24,9,9,0,2,0,3,57,46,21,3,9,4,10,72,93
Nanchang,Hard,Marie Bouzkova,R,180,CZE,25.2,Camila Osorio,R,162,COL,21.8,6-0 6-4,3,87,3,1,54,43,32,5,8,3,3,0,3,53,36,23,5,8,6,10,29,76
Nanchang,Hard,Katerina Siniakova,R,174,CZE,27.4,Laura Siegemund,R,168,GER,35.6,W/O,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,91
Nanchang,Hard,Leylah Fernandez,L,168,CAN,21.1,Aliaksandra Sasnovich,R,174,BLR,29.5,6-3 6-4,3,83,4,3,66,46,31,10,10,3,5,1,1,48,34,21,5,9,3,7,43,90
Nanchang,Hard,Nao Hibino,R,163,JPN,28.8,Kimberly Birrell,R,170,AUS,25.4,6-3 7-5,3,105,2,2,69,51,34,11,11,2,4,1,11,68,38,26,12,10,4,8,93,102
Nanchang,Hard,Diana Shnaider,L,NA,RUS,19.5,Vera Zvonareva,R,172,RUS,39.1,6-3 0-1 RET,3,50,1,0,30,17,9,7,5,0,2,1,1,31,17,6,8,5,3,6,72,272
Nanchang,Hard,Marie Bouzkova,R,180,CZE,25.2,Amina Anshba,L,NA,RUS,24.1,7-5 6-0,3,89,1,1,55,33,23,11,9,5,7,0,1,52,36,17,4,9,4,10,29,424
Nanchang,Hard,Camila Osorio,R,162,COL,21.8,Sara Sorribes Tormo,R,176,ESP,27,6-4 7-5,3,124,1,8,82,43,28,19,11,9,12,0,4,64,42,21,10,11,2,7,76,55
Nanchang,Hard,Katerina Siniakova,R,174,CZE,27.4,Varvara Gracheva,R,NA,FRA,23.2,6-4 6-3,3,97,2,5,77,51,31,15,9,7,9,0,4,63,39,22,9,10,6,11,60,45
Nanchang,Hard,Laura Siegemund,R,168,GER,35.6,Ulrikke Eikeri,R,NA,NOR,30.8,6-1 6-3,3,84,0,3,55,40,27,7,8,2,3,0,3,48,30,14,6,8,3,8,91,654
Nanchang,Hard,Leylah Fernandez,L,168,CAN,21.1,Xiaodi You,U,NA,CHN,27.4,6-4 6-1,3,84,2,2,53,35,24,6,8,3,5,2,3,52,33,17,7,9,4,10,43,233
Nanchang,Hard,Aliaksandra Sasnovich,R,174,BLR,29.5,Valeria Savinykh,R,167,RUS,32.6,6-3 6-2,3,82,4,1,57,42,23,10,8,5,7,0,6,53,32,16,6,9,4,10,90,146
Nanchang,Hard,Nao Hibino,R,163,JPN,28.8,Beatriz Haddad Maia,L,185,BRA,27.3,7-6(2) 6-3,3,122,4,3,91,62,36,17,11,10,14,1,3,73,49,30,7,10,5,10,93,21
Nanchang,Hard,Kimberly Birrell,R,170,AUS,25.4,Sijia Wei,U,NA,CHN,19.8,7-5 7-5,3,119,1,1,70,38,20,18,12,5,9,4,3,85,50,29,14,12,8,14,102,300
Nanchang,Hard,Vera Zvonareva,R,172,RUS,39.1,Arianne Hartono,R,NA,NED,27.4,6-1 6-2,3,61,0,1,43,25,21,7,7,2,3,0,6,45,24,14,4,8,2,8,272,166
Nanchang,Hard,Diana Shnaider,L,NA,RUS,19.5,Lin Zhu,R,173,CHN,29.7,6-4 6-0,3,75,1,4,57,36,26,11,8,1,2,1,5,45,21,13,6,8,1,6,72,35
Nanchang,Hard,Marie Bouzkova,R,180,CZE,25.2,Kathinka Von Deichmann,R,176,LIE,29.4,6-1 6-1,3,62,2,1,48,30,21,11,7,2,3,0,4,37,23,5,5,7,2,8,29,306
Nanchang,Hard,Amina Anshba,L,NA,RUS,24.1,Elina Avanesyan,R,NA,RUS,21,2-6 7-6(4) 6-4,3,156,1,4,100,67,39,12,15,2,10,0,3,99,79,43,9,15,7,14,424,68
Nanchang,Hard,Camila Osorio,R,162,COL,21.8,Ye Xin Ma,U,NA,CHN,24.3,6-1 6-0,3,54,4,6,47,25,21,8,7,3,4,0,5,37,19,9,2,6,7,13,76,229
Nanchang,Hard,Sara Sorribes Tormo,R,176,ESP,27,Xinyu Jiang,U,NA,CHN,24.6,6-4 6-0,3,74,0,1,41,32,21,7,8,4,6,0,2,50,35,15,5,8,3,9,55,511
Nanchang,Hard,Varvara Gracheva,R,NA,FRA,23.2,Kamilla Rakhimova,R,NA,RUS,22.1,6-3 6-4,3,89,3,8,72,40,29,16,10,5,6,0,2,52,29,19,11,9,0,3,45,84
Nanchang,Hard,Katerina Siniakova,R,174,CZE,27.4,Yuhan Wang,U,NA,CHN,NA,6-3 6-3,3,83,3,9,60,37,28,8,9,2,4,0,6,53,31,19,7,9,3,8,60,NA
Nanchang,Hard,Ulrikke Eikeri,R,NA,NOR,30.8,Kaja Juvan,R,170,SLO,22.8,6-2 1-2 RET,3,60,0,3,38,25,16,5,5,2,4,1,4,47,26,11,9,6,6,10,654,101
Nanchang,Hard,Laura Siegemund,R,168,GER,35.6,Xin Yu Wang,R,182,CHN,22,6-1 7-5,3,99,0,2,60,40,26,13,9,8,9,0,2,68,43,20,12,10,1,6,91,32
Nanchang,Hard,Xiaodi You,U,NA,CHN,27.4,Anna Blinkova,R,179,RUS,25,6-1 6-1,3,56,5,1,40,19,16,9,7,0,2,1,4,40,17,5,5,7,1,8,233,52
Nanchang,Hard,Leylah Fernandez,L,168,CAN,21.1,Hanyu Guo,R,NA,CHN,25.4,6-1 6-3,3,91,3,3,56,36,24,10,8,4,6,1,4,71,47,25,6,8,7,13,43,435
Nanchang,Hard,Aliaksandra Sasnovich,R,174,BLR,29.5,Viktoria Hruncakova,R,NA,SVK,25.4,6-1 6-3,3,78,2,4,60,42,26,11,8,5,6,1,6,57,30,16,8,8,2,7,90,113
Nanchang,Hard,Valeria Savinykh,R,167,RUS,32.6,Magda Linette,R,171,POL,31.6,7-5 3-6 7-6(3),3,182,0,6,108,73,44,17,16,7,13,6,2,110,77,41,19,17,8,14,146,23
Zhuhai,Hard,Daria Kasatkina,R,170,RUS,26.4,Barbora Krejcikova,R,178,CZE,27.8,7-5 1-6 6-1,3,130,0,4,75,41,30,15,13,2,6,0,4,82,51,35,12,13,3,8,17,10
Zhuhai,Hard,Barbora Krejcikova,R,178,CZE,27.8,Magda Linette,R,171,POL,31.6,6-2 6-4,3,108,2,9,73,42,34,11,9,9,10,0,0,57,39,21,10,9,5,9,10,23
Zhuhai,Hard,Daria Kasatkina,R,170,RUS,26.4,Magda Linette,R,171,POL,31.6,6-3 6-4,3,129,4,6,101,73,37,12,9,12,17,0,4,60,32,13,7,10,8,16,17,23
Zhuhai,Hard,Beatriz Haddad Maia,L,185,BRA,27.3,Madison Keys,R,178,USA,28.6,6-4 6-4,3,99,5,1,69,47,32,14,10,6,7,3,4,55,37,25,8,10,3,6,19,11
Zhuhai,Hard,Caroline Garcia,R,177,FRA,30,Madison Keys,R,178,USA,28.6,6-3 7-6(3),3,89,5,2,67,36,30,21,11,2,2,12,1,66,49,36,11,10,2,3,20,11
Zhuhai,Hard,Beatriz Haddad Maia,L,185,BRA,27.3,Caroline Garcia,R,177,FRA,30,6-1 7-6(4),3,97,3,3,56,35,27,14,10,0,1,8,6,67,40,27,10,9,8,11,19,20
Zhuhai,Hard,Qinwen Zheng,R,NA,CHN,21,Jelena Ostapenko,R,177,LAT,26.3,6-4 1-6 6-2,3,120,11,5,74,49,35,10,12,5,8,2,7,94,53,35,19,13,6,10,18,13
Zhuhai,Hard,Jelena Ostapenko,R,177,LAT,26.3,Donna Vekic,R,179,CRO,27.3,4-6 6-4 6-1,3,116,6,4,92,50,32,25,14,7,11,8,8,84,54,35,8,13,4,10,13,24
Zhuhai,Hard,Qinwen Zheng,R,NA,CHN,21,Donna Vekic,R,179,CRO,27.3,6-4 6-7(6) 6-4,3,173,12,3,97,52,38,23,16,5,8,6,3,120,71,47,22,16,12,17,18,24
Zhuhai,Hard,Veronika Kudermetova,R,175,RUS,26.4,Liudmila Samsonova,R,180,RUS,24.9,6-4 3-6 7-5,3,173,5,2,107,68,48,14,15,11,16,7,9,94,52,35,17,16,4,10,16,15
Zhuhai,Hard,Liudmila Samsonova,R,180,RUS,24.9,Lin Zhu,R,173,CHN,29.7,2-6 6-2 6-1,3,119,12,7,71,43,34,8,11,3,6,0,5,94,49,24,21,12,7,13,15,37
Zhuhai,Hard,Lin Zhu,R,173,CHN,29.7,Veronika Kudermetova,R,175,RUS,26.4,7-6(5) 6-1,3,132,2,7,88,52,37,15,10,6,9,4,4,73,36,25,13,9,9,14,37,16
Zhuhai,Hard,Beatriz Haddad Maia,L,185,BRA,27.3,Daria Kasatkina,R,170,RUS,26.4,6-4 6-1,3,94,2,0,50,36,28,8,9,0,0,2,2,55,37,21,9,8,5,8,19,17
Zhuhai,Hard,Qinwen Zheng,R,NA,CHN,21,Lin Zhu,R,173,CHN,29.7,7-5 4-6 6-1,3,195,12,4,110,60,44,20,15,13,17,1,5,110,68,43,15,14,8,15,18,37
Zhuhai,Hard,Beatriz Haddad Maia,L,185,BRA,27.3,Qinwen Zheng,R,NA,CHN,21,7-6(11) 7-6(4),3,172,2,2,85,61,42,12,12,2,5,9,6,97,43,30,24,12,5,8,19,18
Cancun Finals,Hard,Aryna Sabalenka,R,182,BLR,25.4,Elena Rybakina,R,184,KAZ,24.3,6-2 3-6 6-3,3,147,6,15,110,67,44,19,13,9,12,5,7,81,51,34,12,13,5,10,1,4
Cancun Finals,Hard,Jessica Pegula,R,170,USA,29.6,Aryna Sabalenka,R,182,BLR,25.4,6-4 6-3,3,88,5,2,59,39,26,12,9,3,5,1,5,61,38,20,11,10,9,14,5,1
Cancun Finals,Hard,Aryna Sabalenka,R,182,BLR,25.4,Maria Sakkari,R,172,GRE,28.2,6-0 6-1,3,74,6,5,51,26,21,14,7,5,5,4,5,45,19,11,7,6,4,9,1,9
Cancun Finals,Hard,Jessica Pegula,R,170,USA,29.6,Elena Rybakina,R,184,KAZ,24.3,7-5 6-2,3,83,2,0,61,30,24,15,10,5,7,5,2,62,36,20,11,10,2,7,5,4
Cancun Finals,Hard,Elena Rybakina,R,184,KAZ,24.3,Maria Sakkari,R,172,GRE,28.2,6-0 6-7(4) 7-6(2),3,144,6,4,100,63,50,18,15,6,7,4,4,102,57,36,23,15,5,9,4,9
Cancun Finals,Hard,Jessica Pegula,R,170,USA,29.6,Maria Sakkari,R,172,GRE,28.2,6-3 6-2,3,79,0,0,47,28,13,11,8,1,4,0,8,64,34,15,11,9,4,11,5,9
Cancun Finals,Hard,Iga Swiatek,R,176,POL,22.4,Coco Gauff,R,175,USA,19.6,6-0 7-5,3,89,1,2,56,41,28,7,9,1,3,0,7,60,36,18,8,9,4,10,2,3
Cancun Finals,Hard,Iga Swiatek,R,176,POL,22.4,Ons Jabeur,R,167,TUN,29.1,6-1 6-2,3,67,1,1,48,26,20,13,8,4,5,1,5,46,25,15,4,7,5,10,2,7
Cancun Finals,Hard,Iga Swiatek,R,176,POL,22.4,Marketa Vondrousova,L,173,CZE,24.3,7-6(3) 6-0,3,99,3,3,64,36,22,16,9,2,5,0,5,51,31,14,6,9,4,10,2,6
Cancun Finals,Hard,Coco Gauff,R,175,USA,19.6,Ons Jabeur,R,167,TUN,29.1,6-0 6-1,3,57,1,3,46,21,17,16,7,3,3,2,1,40,22,9,6,6,3,8,3,7
Cancun Finals,Hard,Coco Gauff,R,175,USA,19.6,Marketa Vondrousova,L,173,CZE,24.3,5-7 7-6(4) 6-3,3,148,3,17,105,65,43,13,16,6,13,2,5,100,65,35,17,17,3,11,3,6
Cancun Finals,Hard,Ons Jabeur,R,167,TUN,29.1,Marketa Vondrousova,L,173,CZE,24.3,6-4 6-3,3,89,1,2,60,28,18,16,9,6,9,4,11,82,48,25,13,10,7,13,7,6
Cancun Finals,Hard,Jessica Pegula,R,170,USA,29.6,Coco Gauff,R,175,USA,19.6,6-2 6-1,3,64,1,1,39,27,21,5,7,1,2,1,4,49,28,11,8,8,4,10,5,3
Cancun Finals,Hard,Iga Swiatek,R,176,POL,22.4,Aryna Sabalenka,R,182,BLR,25.4,6-3 6-2,3,97,2,1,53,36,29,11,9,2,2,3,4,61,40,28,7,8,4,7,2,1
Cancun Finals,Hard,Iga Swiatek,R,176,POL,22.4,Jessica Pegula,R,170,USA,29.6,6-1 6-0,3,60,1,1,38,22,18,11,7,1,1,0,1,34,17,7,5,6,2,7,2,5
BJK Cup G1 RR: ARG vs BOL,Clay,Martina Capurro Taborda,L,NA,ARG,25.3,Catalina Padilla Udaeta,U,NA,BOL,17.4,6-4 6-0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,375,NA
BJK Cup G1 RR: ARG vs BOL,Clay,Julia Riera,U,NA,ARG,20.8,Noelia Zeballos Melgar,U,NA,BOL,28.9,6-2 6-1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,252,NA
BJK Cup G1 RR: ARG vs CHI,Clay,Martina Capurro Taborda,L,NA,ARG,25.3,Fernanda Labrana,R,NA,CHI,24,6-3 6-0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,375,777
BJK Cup G1 RR: ARG vs CHI,Clay,Julia Riera,U,NA,ARG,20.8,Daniela Seguel,U,171,CHI,30.4,6-2 RET,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,252,595
BJK Cup G1 RR: ARG vs COL,Clay,Martina Capurro Taborda,L,NA,ARG,25.3,Yuliana Monroy,U,NA,COL,24.5,6-1 6-0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,375,681
BJK Cup G1 RR: ARG vs COL,Clay,Julia Riera,U,NA,ARG,20.8,Maria Fernanda Herazo Gonzalez,L,166,COL,26,6-3 6-2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,252,399
BJK Cup G1 RR: ARG vs GUA,Clay,Martina Capurro Taborda,L,NA,ARG,25.3,Kirsten Andrea Weedon,U,NA,GUA,34.1,6-2 6-3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,375,1174
BJK Cup G1 RR: ARG vs GUA,Clay,Julia Riera,U,NA,ARG,20.8,Maria Gabriela Rivera Corado,R,NA,GUA,21.3,6-7(5) 6-0 6-1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,252,810
BJK Cup G1 RR: ARG vs PER,Clay,Lucciana Perez Alarcon,U,NA,PER,17.9,Martina Capurro Taborda,L,NA,ARG,25.3,7-5 6-1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,375
BJK Cup G1 RR: ARG vs PER,Clay,Julia Riera,U,NA,ARG,20.8,Romina Ccuno,R,NA,PER,20.6,6-0 6-0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,252,648
BJK Cup G1 RR: BOL vs GUA,Clay,Melisa Morales,R,NA,GUA,32.3,Catalina Padilla Udaeta,U,NA,BOL,17.4,7-6(6) 6-2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1251,NA
BJK Cup G1 RR: BOL vs GUA,Clay,Noelia Zeballos Melgar,U,NA,BOL,28.9,Kirsten Andrea Weedon,U,NA,GUA,34.1,6-2 7-5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1174
BJK Cup G1 RR: CHI vs BOL,Clay,Antonia Vergara Rivera,U,NA,CHI,16.3,Ana Fabia Holweg Bustillos,U,NA,BOL,18.4,6-1 6-3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BJK Cup G1 RR: CHI vs BOL,Clay,Paloma Goldsmith Weinreich,U,NA,CHI,NA,Natalia Trigosso,U,NA,BOL,16.6,6-3 6-4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BJK Cup G1 RR: CHI vs GUA,Clay,Fernanda Labrana,R,NA,CHI,24,Melisa Morales,R,NA,GUA,32.3,6-2 6-0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,777,1251
BJK Cup G1 RR: CHI vs GUA,Clay,Daniela Seguel,U,171,CHI,30.4,Kirsten Andrea Weedon,U,NA,GUA,34.1,6-3 6-0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,595,1174
BJK Cup G1 RR: CHI vs PER,Clay,Lucciana Perez Alarcon,U,NA,PER,17.9,Fernanda Labrana,R,NA,CHI,24,6-4 6-1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,777
BJK Cup G1 RR: CHI vs PER,Clay,Daniela Seguel,U,171,CHI,30.4,Romina Ccuno,R,NA,PER,20.6,6-1 6-2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,595,648
BJK Cup G1 RR: COL vs BOL,Clay,Maria Fernanda Herazo Gonzalez,L,166,COL,26,Ana Fabia Holweg Bustillos,U,NA,BOL,18.4,6-0 6-0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,399,NA
BJK Cup G1 RR: COL vs BOL,Clay,Emiliana Arango,R,NA,COL,22.3,Noelia Zeballos Melgar,U,NA,BOL,28.9,6-1 7-6(3),3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,220,NA
BJK Cup G1 RR: COL vs CHI,Clay,Maria Fernanda Herazo Gonzalez,L,166,COL,26,Fernanda Labrana,R,NA,CHI,24,6-3 6-3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,399,777
BJK Cup G1 RR: COL vs CHI,Clay,Emiliana Arango,R,NA,COL,22.3,Daniela Seguel,U,171,CHI,30.4,6-4 6-1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,220,595
BJK Cup G1 RR: COL vs GUA,Clay,Maria Fernanda Herazo Gonzalez,L,166,COL,26,Melisa Morales,R,NA,GUA,32.3,6-1 6-3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,399,1251
BJK Cup G1 RR: COL vs GUA,Clay,Emiliana Arango,R,NA,COL,22.3,Kirsten Andrea Weedon,U,NA,GUA,34.1,6-1 6-0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,220,1174
BJK Cup G1 RR: COL vs PER,Clay,Lucciana Perez Alarcon,U,NA,PER,17.9,Maria Fernanda Herazo Gonzalez,L,166,COL,26,7-6(6) 6-2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,399
BJK Cup G1 RR: COL vs PER,Clay,Emiliana Arango,R,NA,COL,22.3,Anastasia Iamachkine,R,NA,PER,22.5,6-4 6-2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,220,822
BJK Cup G1 RR: PER vs BOL,Clay,Lucciana Perez Alarcon,U,NA,PER,17.9,Catalina Padilla Udaeta,U,NA,BOL,17.4,6-0 6-1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BJK Cup G1 RR: PER vs BOL,Clay,Noelia Zeballos Melgar,U,NA,BOL,28.9,Anastasia Iamachkine,R,NA,PER,22.5,6-2 6-4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,822
BJK Cup G1 RR: PER vs GUA,Clay,Lucciana Perez Alarcon,U,NA,PER,17.9,Kirsten Andrea Weedon,U,NA,GUA,34.1,6-1 6-2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1174
BJK Cup G1 RR: PER vs GUA,Clay,Maria Gabriela Rivera Corado,R,NA,GUA,21.3,Anastasia Iamachkine,R,NA,PER,22.5,1-6 6-2 7-6(5),3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,810,822
BJK Cup G1 RR: CHN vs IND,Hard,Xinyu Jiang,U,NA,CHN,24.1,Rutuja Bhosale,R,NA,IND,27,6-3 7-5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,400
BJK Cup G1 RR: CHN vs IND,Hard,Yue Yuan,R,184,CHN,24.5,Ankita Raina,R,163,IND,30.2,7-5 6-1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,123,221
