Player,Measure Names,Competition Level,Full Division Name,Full Team Name Correct,Full Team Name,Gender Division,Measure Values
Bailey Prochaska,Ds,Division 1,Division 1 Men,Cal Poly-SLO Slocore,Cal Poly-SLO Slocore,Men,0
Bailey Prochaska,Assists,Division 1,Division 1 Men,Cal Poly-SLO Slocore,Cal Poly-SLO Slocore,Men,0
Bailey Prochaska,Points,Division 1,Division 1 Men,Cal Poly-SLO Slocore,Cal Poly-SLO Slocore,Men,0
Bailey Prochaska,Plus Minus,Division 1,Division 1 Men,Cal Poly-SLO Slocore,Cal Poly-SLO Slocore,Men,0
Avani Marmer,Turns,Division 3,Division 3 Women,Haverford/Bryn Mawr Sneetches,Haverford/Bryn Mawr Sneetches,Women,1
Avani Marmer,Ds,Division 3,Division 3 Women,Haverford/Bryn Mawr Sneetches,Haverford/Bryn Mawr Sneetches,Women,0
Avani Marmer,Assists,Division 3,Division 3 Women,Haverford/Bryn Mawr Sneetches,Haverford/Bryn Mawr Sneetches,Women,0
Avani Marmer,Points,Division 3,Division 3 Women,Haverford/Bryn Mawr Sneetches,Haverford/Bryn Mawr Sneetches,Women,1
Avani Marmer,Plus Minus,Division 3,Division 3 Women,Haverford/Bryn Mawr Sneetches,Haverford/Bryn Mawr Sneetches,Women,0
Ava Day,Turns,Division 1,Division 1 Women,Washington Element,Washington Element,Women,0
Ava Day,Ds,Division 1,Division 1 Women,Washington Element,Washington Element,Women,0
Ava Day,Assists,Division 1,Division 1 Women,Washington Element,Washington Element,Women,0
Ava Day,Points,Division 1,Division 1 Women,Washington Element,Washington Element,Women,0
Ava Day,Plus Minus,Division 1,Division 1 Women,Washington Element,Washington Element,Women,0
Austin Ngan,Turns,Division 1,Division 1 Men,Michigan Magnum,Michigan Magnum,Men,0
Austin Ngan,Ds,Division 1,Division 1 Men,Michigan Magnum,Michigan Magnum,Men,0
Austin Ngan,Assists,Division 1,Division 1 Men,Michigan Magnum,Michigan Magnum,Men,0
Austin Ngan,Points,Division 1,Division 1 Men,Michigan Magnum,Michigan Magnum,Men,0
Austin Ngan,Plus Minus,Division 1,Division 1 Men,Michigan Magnum,Michigan Magnum,Men,0
Audrey Schneider,Turns,Division 1,Division 1 Women,California - San Diego D-Co,California - San Diego D-Co,Women,0
Audrey Schneider,Ds,Division 1,Division 1 Women,California - San Diego D-Co,California - San Diego D-Co,Women,0
Audrey Schneider,Assists,Division 1,Division 1 Women,California - San Diego D-Co,California - San Diego D-Co,Women,0
Audrey Schneider,Points,Division 1,Division 1 Women,California - San Diego D-Co,California - San Diego D-Co,Women,0
Audrey Schneider,Plus Minus,Division 1,Division 1 Women,California - San Diego D-Co,California - San Diego D-Co,Women,0
Antonia Thommes,Turns,Division 1,Division 1 Women,California - San Diego D-Co,California - San Diego D-Co,Women,0
Antonia Thommes,Ds,Division 1,Division 1 Women,California - San Diego D-Co,California - San Diego D-Co,Women,0
Antonia Thommes,Assists,Division 1,Division 1 Women,California - San Diego D-Co,California - San Diego D-Co,Women,0
Antonia Thommes,Points,Division 1,Division 1 Women,California - San Diego D-Co,California - San Diego D-Co,Women,0
Antonia Thommes,Plus Minus,Division 1,Division 1 Women,California - San Diego D-Co,California - San Diego D-Co,Women,0
Anthony Frattaroli,Turns,Division 3,Division 3 Men,Berry Bucks,Berry Bucks,Men,0
Anthony Frattaroli,Ds,Division 3,Division 3 Men,Berry Bucks,Berry Bucks,Men,0
Anthony Frattaroli,Assists,Division 3,Division 3 Men,Berry Bucks,Berry Bucks,Men,0
Anthony Frattaroli,Points,Division 3,Division 3 Men,Berry Bucks,Berry Bucks,Men,0
Anthony Frattaroli,Plus Minus,Division 3,Division 3 Men,Berry Bucks,Berry Bucks,Men,0
Anish Shrestha,Turns,Division 1,Division 1 Men,Cal Ursa Major,Cal Ursa Major,Men,2
Anish Shrestha,Ds,Division 1,Division 1 Men,Cal Ursa Major,Cal Ursa Major,Men,1
Anish Shrestha,Assists,Division 1,Division 1 Men,Cal Ursa Major,Cal Ursa Major,Men,1
Anish Shrestha,Points,Division 1,Division 1 Men,Cal Ursa Major,Cal Ursa Major,Men,0
Anish Shrestha,Plus Minus,Division 1,Division 1 Men,Cal Ursa Major,Cal Ursa Major,Men,0
Andy Wang,Turns,Division 1,Division 1 Men,Pittsburgh En Sabah Nur,Pittsburgh En Sabah Nur,Men,0
Andy Wang,Ds,Division 1,Division 1 Men,Pittsburgh En Sabah Nur,Pittsburgh En Sabah Nur,Men,0
Andy Wang,Assists,Division 1,Division 1 Men,Pittsburgh En Sabah Nur,Pittsburgh En Sabah Nur,Men,0
Andy Wang,Points,Division 1,Division 1 Men,Pittsburgh En Sabah Nur,Pittsburgh En Sabah Nur,Men,0
Andy Wang,Plus Minus,Division 1,Division 1 Men,Pittsburgh En Sabah Nur,Pittsburgh En Sabah Nur,Men,0
Andrew Kim,Turns,Division 1,Division 1 Men,Michigan Magnum,Michigan Magnum,Men,0
Andrew Kim,Ds,Division 1,Division 1 Men,Michigan Magnum,Michigan Magnum,Men,0
Andrew Kim,Assists,Division 1,Division 1 Men,Michigan Magnum,Michigan Magnum,Men,0
Andrew Kim,Points,Division 1,Division 1 Men,Michigan Magnum,Michigan Magnum,Men,0
Andrew Kim,Plus Minus,Division 1,Division 1 Men,Michigan Magnum,Michigan Magnum,Men,0
Andrew Fan,Turns,Division 1,Division 1 Men,North Carolina Darkside,North Carolina Darkside,Men,0
Andrew Fan,Ds,Division 1,Division 1 Men,North Carolina Darkside,North Carolina Darkside,Men,0
Andrew Fan,Assists,Division 1,Division 1 Men,North Carolina Darkside,North Carolina Darkside,Men,0
Andrew Fan,Points,Division 1,Division 1 Men,North Carolina Darkside,North Carolina Darkside,Men,0
Andrew Fan,Plus Minus,Division 1,Division 1 Men,North Carolina Darkside,North Carolina Darkside,Men,0
Andrew Carmody,Turns,Division 3,Division 3 Men,Franciscan Fatal,Franciscan Fatal,Men,2
Andrew Carmody,Ds,Division 3,Division 3 Men,Franciscan Fatal,Franciscan Fatal,Men,0
Andrew Carmody,Assists,Division 3,Division 3 Men,Franciscan Fatal,Franciscan Fatal,Men,1
Andrew Carmody,Points,Division 3,Division 3 Men,Franciscan Fatal,Franciscan Fatal,Men,1
Andrew Carmody,Plus Minus,Division 3,Division 3 Men,Franciscan Fatal,Franciscan Fatal,Men,0
Amiya Johnson,Turns,Division 1,Division 1 Women,Michigan Flywheel,Michigan Flywheel,Women,1
Amiya Johnson,Ds,Division 1,Division 1 Women,Michigan Flywheel,Michigan Flywheel,Women,1
Amiya Johnson,Assists,Division 1,Division 1 Women,Michigan Flywheel,Michigan Flywheel,Women,0
Amiya Johnson,Points,Division 1,Division 1 Women,Michigan Flywheel,Michigan Flywheel,Women,0
Amiya Johnson,Plus Minus,Division 1,Division 1 Women,Michigan Flywheel,Michigan Flywheel,Women,0
Amir Jeudy,Turns,Division 3,Division 3 Men,Williams WUFO,Williams WUFO,Men,0
Amir Jeudy,Ds,Division 3,Division 3 Men,Williams WUFO,Williams WUFO,Men,0
Amir Jeudy,Assists,Division 3,Division 3 Men,Williams WUFO,Williams WUFO,Men,0
Amir Jeudy,Points,Division 3,Division 3 Men,Williams WUFO,Williams WUFO,Men,0
Amir Jeudy,Plus Minus,Division 3,Division 3 Men,Williams WUFO,Williams WUFO,Men,0
amelia Whitacre,Turns,Division 1,Division 1 Women,California - Santa Barbara Burning Skirts,California - Santa Barbara Burning Skirts,Women,0
amelia Whitacre,Ds,Division 1,Division 1 Women,California - Santa Barbara Burning Skirts,California - Santa Barbara Burning Skirts,Women,0
amelia Whitacre,Assists,Division 1,Division 1 Women,California - Santa Barbara Burning Skirts,California - Santa Barbara Burning Skirts,Women,0
amelia Whitacre,Points,Division 1,Division 1 Women,California - Santa Barbara Burning Skirts,California - Santa Barbara Burning Skirts,Women,0
amelia Whitacre,Plus Minus,Division 1,Division 1 Women,California - Santa Barbara Burning Skirts,California - Santa Barbara Burning Skirts,Women,0
Alyssa Alvarez,Turns,Division 3,Division 3 Women,Carleton Eclipse,Carleton Eclipse,Women,5
Alyssa Alvarez,Ds,Division 3,Division 3 Women,Carleton Eclipse,Carleton Eclipse,Women,0
Alyssa Alvarez,Assists,Division 3,Division 3 Women,Carleton Eclipse,Carleton Eclipse,Women,2
Alyssa Alvarez,Points,Division 3,Division 3 Women,Carleton Eclipse,Carleton Eclipse,Women,3
Alyssa Alvarez,Plus Minus,Division 3,Division 3 Women,Carleton Eclipse,Carleton Eclipse,Women,0
Alexia Swiglo,Turns,Division 3,Division 3 Women,St Olaf Vortex,St Olaf Vortex,Women,1
Alexia Swiglo,Ds,Division 3,Division 3 Women,St Olaf Vortex,St Olaf Vortex,Women,1
Alexia Swiglo,Assists,Division 3,Division 3 Women,St Olaf Vortex,St Olaf Vortex,Women,0
Alexia Swiglo,Points,Division 3,Division 3 Women,St Olaf Vortex,St Olaf Vortex,Women,0
Alexia Swiglo,Plus Minus,Division 3,Division 3 Women,St Olaf Vortex,St Olaf Vortex,Women,0
Alexander Ertel,Turns,Division 3,Division 3 Men,Richmond Spidermonkeys,Richmond Spidermonkeys,Men,4
Alexander Ertel,Ds,Division 3,Division 3 Men,Richmond Spidermonkeys,Richmond Spidermonkeys,Men,0
Alexander Ertel,Assists,Division 3,Division 3 Men,Richmond Spidermonkeys,Richmond Spidermonkeys,Men,2
Alexander Ertel,Points,Division 3,Division 3 Men,Richmond Spidermonkeys,Richmond Spidermonkeys,Men,2
Alexander Ertel,Plus Minus,Division 3,Division 3 Men,Richmond Spidermonkeys,Richmond Spidermonkeys,Men,0
Alex Tsvetkov,Turns,Division 1,Division 1 Men,Minnesota Grey Duck,Minnesota Grey Duck,Men,0
Alex Tsvetkov,Ds,Division 1,Division 1 Men,Minnesota Grey Duck,Minnesota Grey Duck,Men,0
Alex Tsvetkov,Assists,Division 1,Division 1 Men,Minnesota Grey Duck,Minnesota Grey Duck,Men,0
Alex Tsvetkov,Points,Division 1,Division 1 Men,Minnesota Grey Duck,Minnesota Grey Duck,Men,0
Alex Tsvetkov,Plus Minus,Division 1,Division 1 Men,Minnesota Grey Duck,Minnesota Grey Duck,Men,0
Alec Minnicks,Turns,Division 1,Division 1 Men,Alabama-Huntsville Nightmares,Alabama-Huntsville Nightmares,Men,0
Alec Minnicks,Ds,Division 1,Division 1 Men,Alabama-Huntsville Nightmares,Alabama-Huntsville Nightmares,Men,0
Alec Minnicks,Assists,Division 1,Division 1 Men,Alabama-Huntsville Nightmares,Alabama-Huntsville Nightmares,Men,0
Alec Minnicks,Points,Division 1,Division 1 Men,Alabama-Huntsville Nightmares,Alabama-Huntsville Nightmares,Men,0
Alec Minnicks,Plus Minus,Division 1,Division 1 Men,Alabama-Huntsville Nightmares,Alabama-Huntsville Nightmares,Men,0
Alden Harcourt,Turns,Division 1,Division 1 Men,Carleton CUT,Carleton CUT,Men,0
Alden Harcourt,Ds,Division 1,Division 1 Men,Carleton CUT,Carleton CUT,Men,0
Alden Harcourt,Assists,Division 1,Division 1 Men,Carleton CUT,Carleton CUT,Men,0
Alden Harcourt,Points,Division 1,Division 1 Men,Carleton CUT,Carleton CUT,Men,0
Alden Harcourt,Plus Minus,Division 1,Division 1 Men,Carleton CUT,Carleton CUT,Men,0
Aidan Slovinski,Turns,Division 3,Division 3 Men,Williams WUFO,Williams WUFO,Men,0
Aidan Slovinski,Ds,Division 3,Division 3 Men,Williams WUFO,Williams WUFO,Men,0
Aidan Slovinski,Assists,Division 3,Division 3 Men,Williams WUFO,Williams WUFO,Men,0
Aidan Slovinski,Points,Division 3,Division 3 Men,Williams WUFO,Williams WUFO,Men,0
Aidan Slovinski,Plus Minus,Division 3,Division 3 Men,Williams WUFO,Williams WUFO,Men,0
Adrian Lin,Turns,Division 1,Division 1 Men,Brown Brownian Motion,Brown Brownian Motion,Men,1
Adrian Lin,Ds,Division 1,Division 1 Men,Brown Brownian Motion,Brown Brownian Motion,Men,1
Adrian Lin,Assists,Division 1,Division 1 Men,Brown Brownian Motion,Brown Brownian Motion,Men,0
Adrian Lin,Points,Division 1,Division 1 Men,Brown Brownian Motion,Brown Brownian Motion,Men,0
Adrian Lin,Plus Minus,Division 1,Division 1 Men,Brown Brownian Motion,Brown Brownian Motion,Men,0
Aditya Vunnum,Turns,Division 1,Division 1 Men,Cal Ursa Major,Cal Ursa Major,Men,0
Aditya Vunnum,Ds,Division 1,Division 1 Men,Cal Ursa Major,Cal Ursa Major,Men,0
Aditya Vunnum,Assists,Division 1,Division 1 Men,Cal Ursa Major,Cal Ursa Major,Men,0
Aditya Vunnum,Points,Division 1,Division 1 Men,Cal Ursa Major,Cal Ursa Major,Men,0
Aditya Vunnum,Plus Minus,Division 1,Division 1 Men,Cal Ursa Major,Cal Ursa Major,Men,0
Adam Rothman,Turns,Division 1,Division 1 Men,Carleton CUT,Carleton CUT,Men,0
Adam Rothman,Ds,Division 1,Division 1 Men,Carleton CUT,Carleton CUT,Men,0
Adam Rothman,Assists,Division 1,Division 1 Men,Carleton CUT,Carleton CUT,Men,0
Adam Rothman,Points,Division 1,Division 1 Men,Carleton CUT,Carleton CUT,Men,0
Adam Rothman,Plus Minus,Division 1,Division 1 Men,Carleton CUT,Carleton CUT,Men,0
Adam Ricci,Turns,Division 1,Division 1 Men,Pittsburgh En Sabah Nur,Pittsburgh En Sabah Nur,Men,0
Adam Ricci,Ds,Division 1,Division 1 Men,Pittsburgh En Sabah Nur,Pittsburgh En Sabah Nur,Men,0
Adam Ricci,Assists,Division 1,Division 1 Men,Pittsburgh En Sabah Nur,Pittsburgh En Sabah Nur,Men,0
Adam Ricci,Points,Division 1,Division 1 Men,Pittsburgh En Sabah Nur,Pittsburgh En Sabah Nur,Men,0
Adam Ricci,Plus Minus,Division 1,Division 1 Men,Pittsburgh En Sabah Nur,Pittsburgh En Sabah Nur,Men,0
Adam Cummings,Turns,Division 3,Division 3 Men,Rochester Piggies,Rochester Piggies,Men,0
Adam Cummings,Ds,Division 3,Division 3 Men,Rochester Piggies,Rochester Piggies,Men,0
Adam Cummings,Assists,Division 3,Division 3 Men,Rochester Piggies,Rochester Piggies,Men,0
Adam Cummings,Points,Division 3,Division 3 Men,Rochester Piggies,Rochester Piggies,Men,0
Adam Cummings,Plus Minus,Division 3,Division 3 Men,Rochester Piggies,Rochester Piggies,Men,0
Acacia Hahn,Turns,Division 1,Division 1 Women,Oregon Fugue,Oregon Fugue,Women,16
Acacia Hahn,Ds,Division 1,Division 1 Women,Oregon Fugue,Oregon Fugue,Women,8
Acacia Hahn,Assists,Division 1,Division 1 Women,Oregon Fugue,Oregon Fugue,Women,7
Acacia Hahn,Points,Division 1,Division 1 Women,Oregon Fugue,Oregon Fugue,Women,1
Acacia Hahn,Plus Minus,Division 1,Division 1 Women,Oregon Fugue,Oregon Fugue,Women,0
Abraham Lovich,Turns,Division 3,Division 3 Men,Rochester Piggies,Rochester Piggies,Men,0
Abraham Lovich,Ds,Division 3,Division 3 Men,Rochester Piggies,Rochester Piggies,Men,0
Abraham Lovich,Assists,Division 3,Division 3 Men,Rochester Piggies,Rochester Piggies,Men,0
Abraham Lovich,Points,Division 3,Division 3 Men,Rochester Piggies,Rochester Piggies,Men,0
Abraham Lovich,Plus Minus,Division 3,Division 3 Men,Rochester Piggies,Rochester Piggies,Men,0
Abigail Montopoli,Turns,Division 3,Division 3 Women,Occidental WAC,Occidental WAC,Women,0
Abigail Montopoli,Ds,Division 3,Division 3 Women,Occidental WAC,Occidental WAC,Women,0
Abigail Montopoli,Assists,Division 3,Division 3 Women,Occidental WAC,Occidental WAC,Women,0
Abigail Montopoli,Points,Division 3,Division 3 Women,Occidental WAC,Occidental WAC,Women,0
Abigail Montopoli,Plus Minus,Division 3,Division 3 Women,Occidental WAC,Occidental WAC,Women,0
Abigail Clark,Turns,Division 1,Division 1 Women,Georgia Athena,Georgia Athena,Women,0
Abigail Clark,Ds,Division 1,Division 1 Women,Georgia Athena,Georgia Athena,Women,0
Abigail Clark,Assists,Division 1,Division 1 Women,Georgia Athena,Georgia Athena,Women,0
Abigail Clark,Points,Division 1,Division 1 Women,Georgia Athena,Georgia Athena,Women,0
Abigail Clark,Plus Minus,Division 1,Division 1 Women,Georgia Athena,Georgia Athena,Women,0
Zoe Lang,Turns,Division 3,Division 3 Men,Lewis & Clark Bacchus,Lewis & Clark Bacchus,Men,1
Zoe Lang,Ds,Division 3,Division 3 Men,Lewis & Clark Bacchus,Lewis & Clark Bacchus,Men,0
Zoe Lang,Assists,Division 3,Division 3 Men,Lewis & Clark Bacchus,Lewis & Clark Bacchus,Men,0
Zoe Lang,Points,Division 3,Division 3 Men,Lewis & Clark Bacchus,Lewis & Clark Bacchus,Men,0
Zoe Lang,Plus Minus,Division 3,Division 3 Men,Lewis & Clark Bacchus,Lewis & Clark Bacchus,Men,-1
Zejun Li,Turns,Division 1,Division 1 Women,Michigan Flywheel,Michigan Flywheel,Women,2
Zejun Li,Ds,Division 1,Division 1 Women,Michigan Flywheel,Michigan Flywheel,Women,0
Zejun Li,Assists,Division 1,Division 1 Women,Michigan Flywheel,Michigan Flywheel,Women,1
Zejun Li,Points,Division 1,Division 1 Women,Michigan Flywheel,Michigan Flywheel,Women,0
Zejun Li,Plus Minus,Division 1,Division 1 Women,Michigan Flywheel,Michigan Flywheel,Women,-1
Xiaochen Peng,Turns,Division 3,Division 3 Women,Middlebury Pranksters,Middlebury Pranksters,Women,1
Xiaochen Peng,Ds,Division 3,Division 3 Women,Middlebury Pranksters,Middlebury Pranksters,Women,0
Xiaochen Peng,Assists,Division 3,Division 3 Women,Middlebury Pranksters,Middlebury Pranksters,Women,0
Xiaochen Peng,Points,Division 3,Division 3 Women,Middlebury Pranksters,Middlebury Pranksters,Women,0
Xiaochen Peng,Plus Minus,Division 3,Division 3 Women,Middlebury Pranksters,Middlebury Pranksters,Women,-1
Wyatt Johnson,Turns,Division 3,Division 3 Men,Berry Bucks,Berry Bucks,Men,1
Wyatt Johnson,Ds,Division 3,Division 3 Men,Berry Bucks,Berry Bucks,Men,0
Wyatt Johnson,Assists,Division 3,Division 3 Men,Berry Bucks,Berry Bucks,Men,0
Wyatt Johnson,Points,Division 3,Division 3 Men,Berry Bucks,Berry Bucks,Men,0
Wyatt Johnson,Plus Minus,Division 3,Division 3 Men,Berry Bucks,Berry Bucks,Men,-1
William Hassell,Turns,Division 3,Division 3 Men,Carleton CHOP,Carleton CHOP,Men,3
William Hassell,Ds,Division 3,Division 3 Men,Carleton CHOP,Carleton CHOP,Men,0
William Hassell,Assists,Division 3,Division 3 Men,Carleton CHOP,Carleton CHOP,Men,0
William Hassell,Points,Division 3,Division 3 Men,Carleton CHOP,Carleton CHOP,Men,2
William Hassell,Plus Minus,Division 3,Division 3 Men,Carleton CHOP,Carleton CHOP,Men,-1
Watkins Parker,Turns,Division 1,Division 1 Men,North Carolina Darkside,North Carolina Darkside,Men,1
Watkins Parker,Ds,Division 1,Division 1 Men,North Carolina Darkside,North Carolina Darkside,Men,0
Watkins Parker,Assists,Division 1,Division 1 Men,North Carolina Darkside,North Carolina Darkside,Men,0
Watkins Parker,Points,Division 1,Division 1 Men,North Carolina Darkside,North Carolina Darkside,Men,0
Watkins Parker,Plus Minus,Division 1,Division 1 Men,North Carolina Darkside,North Carolina Darkside,Men,-1
Walt Johnson,Turns,Division 1,Division 1 Men,Colorado Mambird,Colorado Mambird,Men,3
Walt Johnson,Ds,Division 1,Division 1 Men,Colorado Mambird,Colorado Mambird,Men,0
Walt Johnson,Assists,Division 1,Division 1 Men,Colorado Mambird,Colorado Mambird,Men,0
Walt Johnson,Points,Division 1,Division 1 Men,Colorado Mambird,Colorado Mambird,Men,2
Walt Johnson,Plus Minus,Division 1,Division 1 Men,Colorado Mambird,Colorado Mambird,Men,-1
Victoria Green,Turns,Division 3,Division 3 Women,Union Jillz,Union Jillz,Women,30
Victoria Green,Ds,Division 3,Division 3 Women,Union Jillz,Union Jillz,Women,2
Victoria Green,Assists,Division 3,Division 3 Women,Union Jillz,Union Jillz,Women,20
Victoria Green,Points,Division 3,Division 3 Women,Union Jillz,Union Jillz,Women,7
Victoria Green,Plus Minus,Division 3,Division 3 Women,Union Jillz,Union Jillz,Women,-1
Trent Moon,Turns,Division 1,Division 1 Men,Michigan Magnum,Michigan Magnum,Men,1
Trent Moon,Ds,Division 1,Division 1 Men,Michigan Magnum,Michigan Magnum,Men,0
Trent Moon,Assists,Division 1,Division 1 Men,Michigan Magnum,Michigan Magnum,Men,0
Trent Moon,Points,Division 1,Division 1 Men,Michigan Magnum,Michigan Magnum,Men,0
Trent Moon,Plus Minus,Division 1,Division 1 Men,Michigan Magnum,Michigan Magnum,Men,-1
Tova Gordon,Turns,Division 3,Division 3 Women,Haverford/Bryn Mawr Sneetches,Haverford/Bryn Mawr Sneetches,Women,5
Tova Gordon,Ds,Division 3,Division 3 Women,Haverford/Bryn Mawr Sneetches,Haverford/Bryn Mawr Sneetches,Women,1
Tova Gordon,Assists,Division 3,Division 3 Women,Haverford/Bryn Mawr Sneetches,Haverford/Bryn Mawr Sneetches,Women,0
Tova Gordon,Points,Division 3,Division 3 Women,Haverford/Bryn Mawr Sneetches,Haverford/Bryn Mawr Sneetches,Women,3
Tova Gordon,Plus Minus,Division 3,Division 3 Women,Haverford/Bryn Mawr Sneetches,Haverford/Bryn Mawr Sneetches,Women,-1
Tomomi Perry,Turns,Division 3,Division 3 Men,Carleton CHOP,Carleton CHOP,Men,3
Tomomi Perry,Ds,Division 3,Division 3 Men,Carleton CHOP,Carleton CHOP,Men,2
Tomomi Perry,Assists,Division 3,Division 3 Men,Carleton CHOP,Carleton CHOP,Men,0
Tomomi Perry,Points,Division 3,Division 3 Men,Carleton CHOP,Carleton CHOP,Men,0
Tomomi Perry,Plus Minus,Division 3,Division 3 Men,Carleton CHOP,Carleton CHOP,Men,-1
Thaovy Mai,Turns,Division 1,Division 1 Women,Pennsylvania Venus,Pennsylvania Venus,Women,1
Thaovy Mai,Ds,Division 1,Division 1 Women,Pennsylvania Venus,Pennsylvania Venus,Women,0
Thaovy Mai,Assists,Division 1,Division 1 Women,Pennsylvania Venus,Pennsylvania Venus,Women,0
Thaovy Mai,Points,Division 1,Division 1 Women,Pennsylvania Venus,Pennsylvania Venus,Women,0
Thaovy Mai,Plus Minus,Division 1,Division 1 Women,Pennsylvania Venus,Pennsylvania Venus,Women,-1
Teaghan Lynch,Turns,Division 1,Division 1 Women,California - San Diego D-Co,California - San Diego D-Co,Women,1
Teaghan Lynch,Ds,Division 1,Division 1 Women,California - San Diego D-Co,California - San Diego D-Co,Women,0
Teaghan Lynch,Assists,Division 1,Division 1 Women,California - San Diego D-Co,California - San Diego D-Co,Women,0
Teaghan Lynch,Points,Division 1,Division 1 Women,California - San Diego D-Co,California - San Diego D-Co,Women,0
Teaghan Lynch,Plus Minus,Division 1,Division 1 Women,California - San Diego D-Co,California - San Diego D-Co,Women,-1
Sutton Ballard,Turns,Division 1,Division 1 Women,Colorado State Helle's Belles,Colorado State Helle's Belles,Women,5
Sutton Ballard,Ds,Division 1,Division 1 Women,Colorado State Helle's Belles,Colorado State Helle's Belles,Women,1
Sutton Ballard,Assists,Division 1,Division 1 Women,Colorado State Helle's Belles,Colorado State Helle's Belles,Women,2
Sutton Ballard,Points,Division 1,Division 1 Women,Colorado State Helle's Belles,Colorado State Helle's Belles,Women,1
Sutton Ballard,Plus Minus,Division 1,Division 1 Women,Colorado State Helle's Belles,Colorado State Helle's Belles,Women,-1
Sravya Dandamudi,Turns,Division 1,Division 1 Women,Pennsylvania Venus,Pennsylvania Venus,Women,1
Sravya Dandamudi,Ds,Division 1,Division 1 Women,Pennsylvania Venus,Pennsylvania Venus,Women,0
Sravya Dandamudi,Assists,Division 1,Division 1 Women,Pennsylvania Venus,Pennsylvania Venus,Women,0
Sravya Dandamudi,Points,Division 1,Division 1 Women,Pennsylvania Venus,Pennsylvania Venus,Women,0
Sravya Dandamudi,Plus Minus,Division 1,Division 1 Women,Pennsylvania Venus,Pennsylvania Venus,Women,-1
Spencer Ewing,Turns,Division 1,Division 1 Women,Utah Spiral Jetty,Utah Spiral Jetty,Women,11
Spencer Ewing,Ds,Division 1,Division 1 Women,Utah Spiral Jetty,Utah Spiral Jetty,Women,1
Spencer Ewing,Assists,Division 1,Division 1 Women,Utah Spiral Jetty,Utah Spiral Jetty,Women,2
Spencer Ewing,Points,Division 1,Division 1 Women,Utah Spiral Jetty,Utah Spiral Jetty,Women,7
Spencer Ewing,Plus Minus,Division 1,Division 1 Women,Utah Spiral Jetty,Utah Spiral Jetty,Women,-1
Soh Nishiyama,Turns,Division 1,Division 1 Men,Texas TUFF,Texas TUFF,Men,4
Soh Nishiyama,Ds,Division 1,Division 1 Men,Texas TUFF,Texas TUFF,Men,0
Soh Nishiyama,Assists,Division 1,Division 1 Men,Texas TUFF,Texas TUFF,Men,0
Soh Nishiyama,Points,Division 1,Division 1 Men,Texas TUFF,Texas TUFF,Men,3
Soh Nishiyama,Plus Minus,Division 1,Division 1 Men,Texas TUFF,Texas TUFF,Men,-1
Sierra Gaynor,Turns,Division 1,Division 1 Women,Western Washington Chaos,Western Washington Chaos,Women,4
Sierra Gaynor,Ds,Division 1,Division 1 Women,Western Washington Chaos,Western Washington Chaos,Women,0
Sierra Gaynor,Assists,Division 1,Division 1 Women,Western Washington Chaos,Western Washington Chaos,Women,1
Sierra Gaynor,Points,Division 1,Division 1 Women,Western Washington Chaos,Western Washington Chaos,Women,2
Sierra Gaynor,Plus Minus,Division 1,Division 1 Women,Western Washington Chaos,Western Washington Chaos,Women,-1
Siddharth Yende,Turns,Division 1,Division 1 Men,Brown Brownian Motion,Brown Brownian Motion,Men,1
Siddharth Yende,Ds,Division 1,Division 1 Men,Brown Brownian Motion,Brown Brownian Motion,Men,0
Siddharth Yende,Assists,Division 1,Division 1 Men,Brown Brownian Motion,Brown Brownian Motion,Men,0
Siddharth Yende,Points,Division 1,Division 1 Men,Brown Brownian Motion,Brown Brownian Motion,Men,0
Siddharth Yende,Plus Minus,Division 1,Division 1 Men,Brown Brownian Motion,Brown Brownian Motion,Men,-1
Shannon Anderson,Turns,Division 1,Division 1 Women,Utah Spiral Jetty,Utah Spiral Jetty,Women,1
Shannon Anderson,Ds,Division 1,Division 1 Women,Utah Spiral Jetty,Utah Spiral Jetty,Women,0
Shannon Anderson,Assists,Division 1,Division 1 Women,Utah Spiral Jetty,Utah Spiral Jetty,Women,0
Shannon Anderson,Points,Division 1,Division 1 Women,Utah Spiral Jetty,Utah Spiral Jetty,Women,0
Shannon Anderson,Plus Minus,Division 1,Division 1 Women,Utah Spiral Jetty,Utah Spiral Jetty,Women,-1
Seiji Koenigsberg,Turns,Division 1,Division 1 Men,Oregon State Beavers,Oregon State Beavers,Men,6
Seiji Koenigsberg,Ds,Division 1,Division 1 Men,Oregon State Beavers,Oregon State Beavers,Men,1
Seiji Koenigsberg,Assists,Division 1,Division 1 Men,Oregon State Beavers,Oregon State Beavers,Men,3
Seiji Koenigsberg,Points,Division 1,Division 1 Men,Oregon State Beavers,Oregon State Beavers,Men,1
Seiji Koenigsberg,Plus Minus,Division 1,Division 1 Men,Oregon State Beavers,Oregon State Beavers,Men,-1
Sathvik Avulapati,Turns,Division 1,Division 1 Men,NC State Alpha,NC State Alpha,Men,1
Sathvik Avulapati,Ds,Division 1,Division 1 Men,NC State Alpha,NC State Alpha,Men,0
Sathvik Avulapati,Assists,Division 1,Division 1 Men,NC State Alpha,NC State Alpha,Men,0
Sathvik Avulapati,Points,Division 1,Division 1 Men,NC State Alpha,NC State Alpha,Men,0
Sathvik Avulapati,Plus Minus,Division 1,Division 1 Men,NC State Alpha,NC State Alpha,Men,-1
