"","Date","Player1","Player2","Sets_P1","Sets_P2","P1_G1","P2_G1","P1_G2","P2_G2","P1_G3","P2_G3","P1_G4","P2_G4","P1_G5","P2_G5","HomeWinner"
"7341",2022-07-06 19:25:00,"Tkachov S.","Babenko P.",2,3,6,11,12,10,11,7,6,11,6,11,0
"7342",2022-07-06 19:30:00,"Kurylenko O.","Syksa A.",1,3,8,11,9,11,11,8,5,11,NA,NA,0
"7343",2022-07-06 19:35:00,"Kalianov V.","Gudimenko E.",3,2,8,11,12,10,11,8,5,11,11,8,1
"7344",2022-07-06 19:35:00,"Kyilo V.","Kulishov H.",2,3,13,11,8,11,12,10,4,11,5,11,0
"7345",2022-07-06 19:40:00,"Kovpak E.","Udovenko I.",2,3,8,11,11,8,8,11,11,8,14,16,0
"7346",2022-07-06 19:45:00,"Karpisek O.","Coubal V.",2,3,11,8,11,4,7,11,10,12,7,11,0
"7347",2022-07-06 19:50:00,"Sydorak N.","Chulanov O.",3,2,7,11,6,11,11,8,11,9,11,7,1
"7348",2022-07-06 19:55:00,"Chepurnyi A.","Dukhovenko O.",3,2,11,2,11,7,13,15,7,11,11,9,1
"7349",2022-07-06 20:00:00,"Aristarkhov S.","Chuhai S.",3,2,9,11,11,9,7,11,11,7,11,7,1
"7350",2022-07-06 20:00:00,"Paniivan H.","Nizioc I.",1,3,6,11,11,8,9,11,8,11,NA,NA,0
"7351",2022-07-06 20:05:00,"Danyliuk N.","Pesternikov D.",0,3,6,11,5,11,5,11,NA,NA,NA,NA,0
"7352",2022-07-06 20:05:00,"Hryshchenko O.","Khripun R.",1,3,12,14,11,6,8,11,9,11,NA,NA,0
"7353",2022-07-06 20:05:00,"Valenda D.","Ivanov V.",3,2,11,7,11,9,7,11,4,11,11,9,1
"7354",2022-07-06 20:10:00,"Nadporozhskyi O.","Strutynskyi O.",3,2,3,11,11,9,15,13,9,11,11,8,1
"7355",2022-07-06 20:20:00,"Shypilov A.","Kuzmych V.",2,3,9,11,11,6,11,9,8,11,7,11,0
"7356",2022-07-06 20:25:00,"Chelpanov S.","Hrymovskyi O.",2,3,11,9,6,11,5,11,11,9,7,11,0
"7357",2022-07-06 20:25:00,"Kilian V.","Hajek M.",0,3,5,11,3,11,7,11,NA,NA,NA,NA,0
"7358",2022-07-06 20:30:00,"Kistechko M.","Pavlyuk O.",3,2,11,7,8,11,5,11,15,13,11,7,1
"7359",2022-07-06 20:30:00,"Panteleev S.","Nuca I.",3,0,11,9,11,8,11,5,NA,NA,NA,NA,1
"7360",2022-07-06 20:35:00,"Kyilo V.","Chernyshov D.",3,0,11,8,11,9,11,8,NA,NA,NA,NA,1
"7361",2022-07-06 20:40:00,"Parnyvoda I.","Skorobahatyi Y.",3,1,11,5,11,6,9,11,11,9,NA,NA,1
"7362",2022-07-06 20:50:00,"Hovorunets O.","Sydorak N.",1,3,12,10,9,11,9,11,5,11,NA,NA,0
"7363",2022-07-06 20:55:00,"Coubal V.","Karpisek O.",2,3,11,5,11,8,8,11,7,11,4,11,0
"7364",2022-07-06 20:55:00,"Tkachov S.","Chepurnyi A.",1,3,9,11,11,13,11,4,10,12,NA,NA,0
"7365",2022-07-06 21:00:00,"Paniivan H.","Nuca I.",0,3,6,11,7,11,6,11,NA,NA,NA,NA,0
"7366",2022-07-06 21:05:00,"Diachenko M.","Kulishov H.",3,1,11,7,11,5,8,11,11,9,NA,NA,1
"7367",2022-07-06 21:20:00,"Chaikovskyi B.","Kuzmych V.",1,3,12,10,10,12,9,11,10,12,NA,NA,0
"7368",2022-07-06 21:20:00,"Moulis P.","Sprongl J.",1,3,9,11,11,13,11,4,7,11,NA,NA,0
"7369",2022-07-06 21:25:00,"Chelpanov S.","Babenko P.",1,3,4,11,5,11,13,11,9,11,NA,NA,0
"7370",2022-07-06 21:30:00,"Panteleev S.","Nizioc I.",3,0,11,4,11,7,11,8,NA,NA,NA,NA,1
"7371",2022-07-06 21:35:00,"Hryshchenko O.","Kyilo V.",3,1,6,11,11,4,11,2,12,10,NA,NA,1
"7372",2022-07-06 21:45:00,"Zacek V.","Novak R.",3,1,11,6,13,11,4,11,11,5,NA,NA,1
"7373",2022-07-06 21:50:00,"Chulanov O.","Shypilov A.",1,3,11,8,6,11,6,11,5,11,NA,NA,0
"7374",2022-07-06 21:55:00,"Dukhovenko O.","Hrymovskyi O.",1,3,16,14,12,14,6,11,7,11,NA,NA,0
"7375",2022-07-06 22:00:00,"Paniivan H.","Panteleev S.",0,3,6,11,8,11,6,11,NA,NA,NA,NA,0
"7376",2022-07-06 22:05:00,"Khripun R.","Kulishov H.",2,3,11,5,11,8,6,11,6,11,6,11,0
"7377",2022-07-06 22:15:00,"Moulis P.","Novak R.",3,0,11,3,11,3,12,10,NA,NA,NA,NA,1
"7378",2022-07-06 22:25:00,"Tkachov S.","Chelpanov S.",1,3,10,12,5,11,11,7,9,11,NA,NA,0
"7379",2022-07-06 22:30:00,"Nuca I.","Nizioc I.",2,3,12,10,8,11,7,11,11,6,9,11,0
"7380",2022-07-06 22:35:00,"Chernyshov D.","Diachenko M.",3,0,11,6,11,5,11,6,NA,NA,NA,NA,1
"7381",2022-07-06 22:45:00,"Zacek V.","Sprongl J.",3,1,11,9,5,11,11,9,11,4,NA,NA,1
"7382",2022-07-06 22:55:00,"Chepurnyi A.","Hrymovskyi O.",0,3,9,11,7,11,6,11,NA,NA,NA,NA,0
"7383",2022-07-06 23:00:00,"Tsolik P.","Slozka V.",3,0,11,9,11,9,11,6,NA,NA,NA,NA,1
"7384",2022-07-06 23:15:00,"Moulis P.","Zacek V.",3,2,8,11,13,11,13,15,11,3,13,11,1
"7385",2022-07-06 23:25:00,"Babenko P.","Dukhovenko O.",0,3,6,11,9,11,8,11,NA,NA,NA,NA,0
"7386",2022-07-06 23:30:00,"Korobko V.","Sachuk S.",1,3,7,11,11,9,5,11,7,11,NA,NA,0
"7387",2022-07-06 23:30:00,"Nuca I.","Paniivan H.",3,1,11,7,6,11,11,8,11,2,NA,NA,1
"7388",2022-07-06 23:45:00,"Novak R.","Sprongl J.",1,3,11,6,6,11,4,11,7,11,NA,NA,0
"7389",2022-07-07 00:00:00,"Huchok A.","Slozka V.",0,3,7,11,5,11,8,11,NA,NA,NA,NA,0
"7390",2022-07-07 00:00:00,"Nizioc I.","Panteleev S.",2,3,11,6,6,11,7,11,11,6,6,11,0
"7391",2022-07-07 00:05:00,"Solomko R.","Kovalchuk O.",0,3,1,11,10,12,9,11,NA,NA,NA,NA,0
"7392",2022-07-07 00:15:00,"Novak R.","Moulis P.",0,3,6,11,9,11,4,11,NA,NA,NA,NA,0
"7393",2022-07-07 00:25:00,"Polysynskyi M.","Balakiriev M.",1,3,6,11,11,5,8,11,6,11,NA,NA,0
"7394",2022-07-07 00:30:00,"Tsolik P.","Korobko V.",0,3,9,11,7,11,9,11,NA,NA,NA,NA,0
"7395",2022-07-07 00:35:00,"Gomilko O.","Isakov V.",1,3,10,12,5,11,11,7,8,11,NA,NA,0
"7396",2022-07-07 00:45:00,"Sprongl J.","Zacek V.",3,1,11,8,8,11,11,5,11,6,NA,NA,1
"7397",2022-07-07 00:55:00,"Sokolov S.","Marchuk M.",3,1,13,11,9,11,14,12,11,9,NA,NA,1
"7398",2022-07-07 01:00:00,"Huchok A.","Sachuk S.",1,3,11,9,7,11,7,11,6,11,NA,NA,0
"7399",2022-07-07 01:05:00,"Rehotun D.","Hnoievoi R.",2,3,11,9,9,11,11,3,9,11,10,12,0
"7400",2022-07-07 01:25:00,"Pitsyk S.","Lobas V.",1,3,18,16,7,11,9,11,10,12,NA,NA,0
"7401",2022-07-07 01:30:00,"Korobko V.","Slozka V.",3,2,11,8,6,11,11,8,2,11,11,7,1
"7402",2022-07-07 01:35:00,"Solomko R.","Isakov V.",3,2,11,8,11,4,7,11,4,11,12,10,1
"7403",2022-07-07 01:55:00,"Polysynskyi M.","Marchuk M.",1,3,10,12,11,9,9,11,6,11,NA,NA,0
"7404",2022-07-07 02:00:00,"Tsolik P.","Sachuk S.",3,0,11,8,11,5,12,10,NA,NA,NA,NA,1
"7405",2022-07-07 02:05:00,"Hnoievoi R.","Kovalchuk O.",3,0,11,6,11,5,13,11,NA,NA,NA,NA,1
"7406",2022-07-07 02:25:00,"Lobas V.","Balakiriev M.",3,1,9,11,11,8,11,9,11,8,NA,NA,1
"7407",2022-07-07 02:30:00,"Huchok A.","Korobko V.",0,3,4,11,6,11,6,11,NA,NA,NA,NA,0
"7408",2022-07-07 02:35:00,"Gomilko O.","Rehotun D.",0,3,11,13,10,12,9,11,NA,NA,NA,NA,0
"7409",2022-07-07 02:55:00,"Sokolov S.","Pitsyk S.",3,0,11,7,11,8,11,5,NA,NA,NA,NA,1
"7410",2022-07-07 03:00:00,"Sachuk S.","Slozka V.",3,2,4,11,7,11,11,9,11,7,11,5,1
"7411",2022-07-07 03:05:00,"Solomko R.","Hnoievoi R.",3,1,11,7,9,11,11,8,11,9,NA,NA,1
"7412",2022-07-07 03:25:00,"Polysynskyi M.","Lobas V.",1,3,11,9,3,11,6,11,4,11,NA,NA,0
"7413",2022-07-07 03:30:00,"Huchok A.","Tsolik P.",2,3,11,9,9,11,12,10,2,11,6,11,0
"7414",2022-07-07 03:35:00,"Rehotun D.","Isakov V.",3,0,11,5,11,7,11,8,NA,NA,NA,NA,1
"7415",2022-07-07 03:55:00,"Pitsyk S.","Marchuk M.",2,3,13,11,11,5,8,11,9,11,11,13,0
"7416",2022-07-07 04:05:00,"Gomilko O.","Kovalchuk O.",3,0,11,5,11,8,13,11,NA,NA,NA,NA,1
"7417",2022-07-07 04:10:00,"Slozka V.","Sachuk S.",3,2,9,11,11,8,13,11,11,13,13,11,1
"7418",2022-07-07 04:25:00,"Sokolov S.","Balakiriev M.",1,3,11,8,8,11,11,13,10,12,NA,NA,0
"7419",2022-07-07 04:35:00,"Solomko R.","Rehotun D.",0,3,8,11,6,11,11,13,NA,NA,NA,NA,0
"7420",2022-07-07 04:40:00,"Korobko V.","Tsolik P.",3,1,11,6,9,11,11,7,13,11,NA,NA,1
"7421",2022-07-07 04:55:00,"Polysynskyi M.","Pitsyk S.",2,3,11,7,7,11,9,11,11,9,6,11,0
"7422",2022-07-07 05:05:00,"Gomilko O.","Hnoievoi R.",3,1,13,15,11,9,11,4,13,11,NA,NA,1
"7423",2022-07-07 05:25:00,"Sokolov S.","Lobas V.",3,0,11,7,11,8,11,9,NA,NA,NA,NA,1
"7424",2022-07-07 05:35:00,"Isakov V.","Kovalchuk O.",3,1,11,5,13,11,9,11,15,13,NA,NA,1
"7425",2022-07-07 05:55:00,"Marchuk M.","Balakiriev M.",3,1,14,12,4,11,11,7,11,9,NA,NA,1
"7426",2022-07-07 06:05:00,"Solomko R.","Gomilko O.",1,3,9,11,11,7,6,11,6,11,NA,NA,0
"7427",2022-07-07 06:25:00,"Polysynskyi M.","Sokolov S.",1,3,7,11,11,7,13,15,5,11,NA,NA,0
"7428",2022-07-07 06:35:00,"Rehotun D.","Kovalchuk O.",3,2,11,9,8,11,12,14,11,3,14,12,1
"7429",2022-07-07 06:55:00,"Pitsyk S.","Balakiriev M.",2,3,11,9,11,6,8,11,6,11,8,11,0
"7430",2022-07-07 07:00:00,"Skrypnyk O.","Zhurba A.",3,1,1,11,14,12,11,7,11,8,NA,NA,1
"7431",2022-07-07 07:05:00,"Hnoievoi R.","Isakov V.",3,1,11,9,6,11,11,7,18,16,NA,NA,1
"7432",2022-07-07 07:20:00,"Hovorunets O.","Chulanov O.",3,2,11,7,8,11,12,10,5,11,13,11,1
"7433",2022-07-07 07:25:00,"Hlaholev M.","Hovorunets S.",0,3,4,11,8,11,5,11,NA,NA,NA,NA,0
"7434",2022-07-07 07:25:00,"Lobas V.","Marchuk M.",3,1,12,14,13,11,11,6,11,3,NA,NA,1
"7435",2022-07-07 07:30:00,"Datsenko A.","Tur A.",0,3,10,12,6,11,6,11,NA,NA,NA,NA,0
"7436",2022-07-07 07:50:00,"Sydorak N.","Chaikovskyi B.",1,3,11,3,8,11,10,12,7,11,NA,NA,0
"7437",2022-07-07 07:55:00,"Nazar B.","Kulynych M.",0,3,4,11,7,11,6,11,NA,NA,NA,NA,0
"7438",2022-07-07 08:00:00,"Osadchiy O.","Klymenko K.",1,3,9,11,11,7,6,11,8,11,NA,NA,0
"7439",2022-07-07 08:00:00,"Skrypnyk O.","Tur A.",3,2,11,13,8,11,11,8,11,4,11,4,1
"7440",2022-07-07 08:05:00,"Parnyvoda I.","Skorobahatyi Y.",3,2,7,11,7,11,19,17,11,6,11,8,1
"7441",2022-07-07 08:20:00,"Kuzmych V.","Shypilov A.",3,2,11,13,11,8,11,4,2,11,11,5,1
"7442",2022-07-07 08:20:00,"Ni A.","Rotaru I.",1,3,6,11,5,11,13,11,11,13,NA,NA,0
"7443",2022-07-07 08:25:00,"Melnik O.","Nikolenko A.",3,2,12,10,8,11,11,4,5,11,11,4,1
"7444",2022-07-07 08:30:00,"Datsenko A.","Zhurba A.",0,3,8,11,5,11,6,11,NA,NA,NA,NA,0
"7445",2022-07-07 08:30:00,"Mukhin V.","Karpenko O.",0,3,6,11,6,11,10,12,NA,NA,NA,NA,0
"7446",2022-07-07 08:40:00,"Strutynskyi O.","Nadporozhskyi O.",0,3,6,11,7,11,9,11,NA,NA,NA,NA,0
"7447",2022-07-07 08:50:00,"Hovorunets O.","Chaikovskyi B.",0,3,8,11,11,13,8,11,NA,NA,NA,NA,0
"7448",2022-07-07 08:50:00,"Rakov V.","Pach K.",3,1,11,4,11,3,9,11,11,5,NA,NA,1
"7449",2022-07-07 08:50:00,"Timpu S.","Ion B.",3,2,11,8,8,11,9,11,11,8,12,10,1
"7450",2022-07-07 08:55:00,"Hlaholev M.","Kulynych M.",0,3,7,11,5,11,6,11,NA,NA,NA,NA,0
"7451",2022-07-07 08:55:00,"Khurtak E.","Kovalev Y.",2,3,10,12,11,8,2,11,12,10,4,11,0
"7452",2022-07-07 09:00:00,"Lobanov A.","Yakimenko S.",3,0,11,9,11,9,11,4,NA,NA,NA,NA,1
"7453",2022-07-07 09:00:00,"Skrypnyk O.","Datsenko A.",3,2,7,11,10,12,11,5,11,5,11,8,1
"7454",2022-07-07 09:05:00,"Khnykin A.","Kovpak E.",1,3,11,8,7,11,5,11,6,11,NA,NA,0
"7455",2022-07-07 09:15:00,"Zielinsky T.","Krajc R.",3,2,11,7,11,7,5,11,7,11,11,8,1
"7456",2022-07-07 09:20:00,"Evstratii V.","Stajilov V.",3,0,11,7,11,6,11,8,NA,NA,NA,NA,1
"7457",2022-07-07 09:20:00,"Shypilov A.","Chulanov O.",3,2,4,11,11,5,11,5,9,11,11,9,1
"7458",2022-07-07 09:20:00,"Veis M.","Karas D.",3,1,12,10,9,11,13,11,11,9,NA,NA,1
"7459",2022-07-07 09:25:00,"Buianover H.","Chumak V.",2,3,9,11,11,9,3,11,14,12,8,11,0
"7460",2022-07-07 09:25:00,"Nikolenko A.","Hovorunets S.",0,3,9,11,3,11,4,11,NA,NA,NA,NA,0
"7461",2022-07-07 09:30:00,"Osadchiy O.","Karpenko O.",3,0,11,7,11,7,11,5,NA,NA,NA,NA,1
"7462",2022-07-07 09:30:00,"Tur A.","Zhurba A.",2,3,7,11,7,11,12,10,11,5,9,11,0
"7463",2022-07-07 09:35:00,"Parnyvoda I.","Nadporozhskyi O.",1,3,11,6,4,11,5,11,6,11,NA,NA,0
"7464",2022-07-07 09:45:00,"Pospisil A.","Sabuka D.",1,3,1,11,12,10,4,11,6,11,NA,NA,0
"7465",2022-07-07 09:50:00,"Ni A.","Ion B.",1,3,5,11,11,9,9,11,3,11,NA,NA,0
"7466",2022-07-07 09:50:00,"Sydorak N.","Kuzmych V.",3,0,11,6,11,8,11,5,NA,NA,NA,NA,1
"7467",2022-07-07 09:50:00,"Takac J.","Tonkovic M.",0,3,7,11,5,11,8,11,NA,NA,NA,NA,0
"7468",2022-07-07 09:55:00,"Lukianevych V.","Bohach S.",3,1,11,8,11,4,7,11,11,9,NA,NA,1
"7469",2022-07-07 09:55:00,"Nazar B.","Melnik O.",1,3,7,11,4,11,11,6,7,11,NA,NA,0
"7470",2022-07-07 10:00:00,"Datsenko A.","Skrypnyk O.",3,0,11,7,11,9,11,8,NA,NA,NA,NA,1
"7471",2022-07-07 10:00:00,"Yakimenko S.","Klymenko K.",0,3,9,11,3,11,9,11,NA,NA,NA,NA,0
"7472",2022-07-07 10:05:00,"Kovpak E.","Skorobahatyi Y.",1,3,2,11,11,8,6,11,6,11,NA,NA,0
"7473",2022-07-07 10:15:00,"Zielinsky T.","Sabuka D.",2,3,8,11,19,17,7,11,11,8,7,11,0
"7474",2022-07-07 10:20:00,"Hovorunets O.","Shypilov A.",3,1,9,11,11,7,11,3,11,5,NA,NA,1
"7475",2022-07-07 10:20:00,"Rakov V.","Karas D.",3,0,11,5,12,10,11,9,NA,NA,NA,NA,1
"7476",2022-07-07 10:20:00,"Stajilov V.","Rotaru I.",3,1,8,11,11,3,11,6,11,8,NA,NA,1
"7477",2022-07-07 10:25:00,"Hlaholev M.","Nikolenko A.",2,3,11,7,13,11,4,11,11,13,10,12,0
"7478",2022-07-07 10:25:00,"Khurtak E.","Chumak V.",2,3,11,5,5,11,13,15,13,11,8,11,0
"7479",2022-07-07 10:30:00,"Mukhin V.","Lobanov A.",2,3,10,12,11,8,11,6,8,11,8,11,0
"7480",2022-07-07 10:30:00,"Zhurba A.","Tur A.",3,1,11,4,6,11,13,11,11,4,NA,NA,1
"7481",2022-07-07 10:35:00,"Strutynskyi O.","Khnykin A.",1,3,8,11,4,11,11,4,7,11,NA,NA,0
"7482",2022-07-07 10:45:00,"Pospisil A.","Krajc R.",1,3,11,7,8,11,7,11,6,11,NA,NA,0
"7483",2022-07-07 10:50:00,"Kuzmych V.","Chaikovskyi B.",0,3,7,11,7,11,3,11,NA,NA,NA,NA,0
"7484",2022-07-07 10:50:00,"Timpu S.","Evstratii V.",3,1,11,5,12,10,4,11,11,9,NA,NA,1
"7485",2022-07-07 10:50:00,"Tonkovic M.","Pach K.",3,2,6,11,14,12,4,11,12,10,11,6,1
"7486",2022-07-07 10:55:00,"Bohach S.","Kovalev Y.",3,1,11,9,12,10,8,11,11,6,NA,NA,1
"7487",2022-07-07 10:55:00,"Melnik O.","Kulynych M.",1,3,11,13,6,11,16,14,10,12,NA,NA,0
"7488",2022-07-07 11:00:00,"Osadchiy O.","Yakimenko S.",3,2,9,11,7,11,15,13,11,9,11,9,1
"7489",2022-07-07 11:00:00,"Zhurba A.","Datsenko A.",3,0,13,11,11,6,11,4,NA,NA,NA,NA,1
"7490",2022-07-07 11:05:00,"Parnyvoda I.","Kovpak E.",3,1,11,5,11,7,8,11,12,10,NA,NA,1
"7491",2022-07-07 11:15:00,"Zielinsky T.","Pospisil A.",2,3,11,5,11,9,4,11,6,11,10,12,0
"7492",2022-07-07 11:20:00,"Ni A.","Stajilov V.",3,2,11,2,6,11,11,7,7,11,11,9,1
"7493",2022-07-07 11:20:00,"Sydorak N.","Chulanov O.",3,2,11,6,8,11,11,5,8,11,11,7,1
"7494",2022-07-07 11:20:00,"Veis M.","Takac J.",2,3,11,4,11,13,11,4,7,11,9,11,0
"7495",2022-07-07 11:25:00,"Buianover H.","Lukianevych V.",3,0,11,5,12,10,11,7,NA,NA,NA,NA,1
"7496",2022-07-07 11:30:00,"Lobanov A.","Karpenko O.",3,0,12,10,13,11,12,10,NA,NA,NA,NA,1
"7497",2022-07-07 11:30:00,"Tur A.","Skrypnyk O.",2,3,11,6,5,11,9,11,11,4,9,11,0
"7498",2022-07-07 11:35:00,"Khnykin A.","Nadporozhskyi O.",3,2,11,7,5,11,8,11,11,7,11,8,1
"7499",2022-07-07 11:35:00,"Nazar B.","Hovorunets S.",2,3,9,11,6,11,11,6,11,5,5,11,0
"7500",2022-07-07 11:45:00,"Sabuka D.","Krajc R.",0,3,9,11,7,11,9,11,NA,NA,NA,NA,0
"7501",2022-07-07 11:50:00,"Evstratii V.","Ion B.",3,2,3,11,11,4,12,10,9,11,11,7,1
"7502",2022-07-07 11:50:00,"Hovorunets O.","Kuzmych V.",2,3,11,8,11,5,6,11,9,11,5,11,0
"7503",2022-07-07 11:55:00,"Hlaholev M.","Melnik O.",1,3,6,11,12,10,11,13,9,11,NA,NA,0
"7504",2022-07-07 11:55:00,"Khurtak E.","Bohach S.",1,3,11,9,5,11,6,11,6,11,NA,NA,0
"7505",2022-07-07 11:55:00,"Rakov V.","Tonkovic M.",3,0,11,4,11,7,11,5,NA,NA,NA,NA,1
"7506",2022-07-07 12:00:00,"Mukhin V.","Klymenko K.",3,1,7,11,11,7,14,12,12,10,NA,NA,1
"7507",2022-07-07 12:00:00,"Zhurba A.","Skrypnyk O.",1,3,7,11,11,9,8,11,7,11,NA,NA,0
"7508",2022-07-07 12:05:00,"Strutynskyi O.","Skorobahatyi Y.",1,3,5,11,12,14,11,2,8,11,NA,NA,0
"7509",2022-07-07 12:15:00,"Pospisil A.","Zielinsky T.",3,2,12,10,9,11,4,11,11,9,11,9,1
"7510",2022-07-07 12:20:00,"Sydorak N.","Shypilov A.",0,3,5,11,7,11,10,12,NA,NA,NA,NA,0
"7511",2022-07-07 12:20:00,"Takac J.","Karas D.",3,2,11,8,11,1,8,11,7,11,11,8,1
"7512",2022-07-07 12:20:00,"Timpu S.","Rotaru I.",3,0,11,6,11,2,11,9,NA,NA,NA,NA,1
"7513",2022-07-07 12:25:00,"Lukianevych V.","Chumak V.",0,3,11,13,4,11,7,11,NA,NA,NA,NA,0
"7514",2022-07-07 12:30:00,"Nazar B.","Nikolenko A.",3,2,8,11,7,11,11,3,11,5,11,5,1
"7515",2022-07-07 12:30:00,"Osadchiy O.","Lobanov A.",3,0,11,6,11,3,11,6,NA,NA,NA,NA,1
"7516",2022-07-07 12:30:00,"Tur A.","Datsenko A.",2,3,11,5,11,13,12,10,3,11,9,11,0
"7517",2022-07-07 12:35:00,"Parnyvoda I.","Khnykin A.",2,3,11,9,10,12,9,11,11,3,8,11,0
"7518",2022-07-07 12:45:00,"Krajc R.","Sabuka D.",3,0,11,5,11,4,11,7,NA,NA,NA,NA,1
"7519",2022-07-07 12:50:00,"Chaikovskyi B.","Chulanov O.",2,3,9,11,6,11,11,3,11,3,10,12,0
"7520",2022-07-07 12:50:00,"Ni A.","Evstratii V.",2,3,7,11,11,9,11,9,6,11,8,11,0
"7521",2022-07-07 12:50:00,"Veis M.","Pach K.",3,1,11,8,5,11,11,8,11,3,NA,NA,1
"7522",2022-07-07 12:55:00,"Buianover H.","Kovalev Y.",2,3,6,11,11,13,11,9,11,9,5,11,0
"7523",2022-07-07 12:55:00,"Kulynych M.","Hovorunets S.",3,1,7,11,11,8,11,7,11,9,NA,NA,1
"7524",2022-07-07 13:00:00,"Lyman O.","Hubenko M.",3,2,6,11,4,11,11,3,11,6,11,8,1
"7525",2022-07-07 13:00:00,"Mukhin V.","Yakimenko S.",3,0,11,7,11,5,11,6,NA,NA,NA,NA,1
"7526",2022-07-07 13:05:00,"Chornobab V.","Honchar Y.",2,3,4,11,11,7,6,11,13,11,8,11,0
"7527",2022-07-07 13:05:00,"Strutynskyi O.","Kovpak E.",2,3,11,5,11,7,9,11,5,11,6,11,0
"7528",2022-07-07 13:15:00,"Remunda S.","Hrncal M.",1,3,13,11,9,11,9,11,10,12,NA,NA,0
"7529",2022-07-07 13:20:00,"Hovorunets O.","Sydorak N.",3,1,11,6,11,9,9,11,16,14,NA,NA,1
"7530",2022-07-07 13:20:00,"Rakov V.","Takac J.",1,3,7,11,5,11,11,4,10,12,NA,NA,0
"7531",2022-07-07 13:20:00,"Timpu S.","Stajilov V.",3,1,11,4,5,11,11,7,11,5,NA,NA,1
"7532",2022-07-07 13:25:00,"Hlaholev M.","Nazar B.",0,3,10,12,9,11,7,11,NA,NA,NA,NA,0
"7533",2022-07-07 13:25:00,"Khurtak E.","Lukianevych V.",3,0,11,9,11,4,11,8,NA,NA,NA,NA,1
"7534",2022-07-07 13:30:00,"Karpenko O.","Klymenko K.",1,3,11,13,6,11,11,5,9,11,NA,NA,0
"7535",2022-07-07 13:30:00,"Ziakun V.","Vasylets A.",3,2,12,14,9,11,11,9,13,11,11,6,1
"7536",2022-07-07 13:35:00,"Nadporozhskyi O.","Skorobahatyi Y.",3,1,7,11,12,10,11,8,11,5,NA,NA,1
"7537",2022-07-07 13:35:00,"Zholubak R.","Bochkovskyi V.",3,0,11,9,11,7,11,7,NA,NA,NA,NA,1
"7538",2022-07-07 13:40:00,"Gabrelian D.","Kondratenko V.",3,2,7,11,13,11,8,11,11,9,11,5,1
"7539",2022-07-07 13:45:00,"Abraham P.","Kubat M.",2,3,17,15,5,11,11,9,9,11,7,11,0
"7540",2022-07-07 13:50:00,"Ion B.","Rotaru I.",2,3,11,9,7,11,11,7,5,11,10,12,0
"7541",2022-07-07 13:50:00,"Kuzmych V.","Chulanov O.",3,2,13,11,11,8,6,11,6,11,11,9,1
"7542",2022-07-07 13:50:00,"Veis M.","Tonkovic M.",3,1,11,13,11,7,11,6,13,11,NA,NA,1
"7543",2022-07-07 13:55:00,"Buianover H.","Bohach S.",1,3,9,11,11,7,6,11,8,11,NA,NA,0
"7544",2022-07-07 13:55:00,"Melnik O.","Hovorunets S.",3,1,11,8,11,4,7,11,11,9,NA,NA,1
"7545",2022-07-07 14:00:00,"Osadchiy O.","Mukhin V.",1,3,6,11,11,6,4,11,7,11,NA,NA,0
"7546",2022-07-07 14:00:00,"Zaporozhets R.","Torhachov I.",3,0,11,5,12,10,11,7,NA,NA,NA,NA,1
"7547",2022-07-07 14:05:00,"Parnyvoda I.","Strutynskyi O.",3,0,11,9,11,8,11,1,NA,NA,NA,NA,1
"7548",2022-07-07 14:05:00,"Yurchenko K.","Honchar Y.",1,3,8,11,11,9,3,11,12,14,NA,NA,0
"7549",2022-07-07 14:10:00,"Skhabitskiy S.","Novikov V.",3,1,4,11,11,7,11,4,11,5,NA,NA,1
"7550",2022-07-07 14:15:00,"Remunda S.","Kubat M.",1,3,7,11,11,8,6,11,9,11,NA,NA,0
"7551",2022-07-07 14:20:00,"Karas D.","Pach K.",3,0,11,3,11,9,11,9,NA,NA,NA,NA,1
"7552",2022-07-07 14:20:00,"Ni A.","Timpu S.",1,3,5,11,12,10,10,12,7,11,NA,NA,0
"7553",2022-07-07 14:20:00,"Shypilov A.","Chaikovskyi B.",3,0,11,9,11,6,13,11,NA,NA,NA,NA,1
"7554",2022-07-07 14:25:00,"Chumak V.","Kovalev Y.",1,3,5,11,11,8,6,11,8,11,NA,NA,0
"7555",2022-07-07 14:25:00,"Nikolenko A.","Kulynych M.",3,2,3,11,9,11,11,6,11,2,11,9,1
"7556",2022-07-07 14:30:00,"Lobanov A.","Klymenko K.",0,3,6,11,6,11,7,11,NA,NA,NA,NA,0
"7557",2022-07-07 14:30:00,"Lyman O.","Vasylets A.",1,3,11,4,6,11,7,11,5,11,NA,NA,0
"7558",2022-07-07 14:35:00,"Chornobab V.","Zholubak R.",1,3,8,11,7,11,11,8,9,11,NA,NA,0
"7559",2022-07-07 14:35:00,"Khnykin A.","Skorobahatyi Y.",0,3,4,11,9,11,8,11,NA,NA,NA,NA,0
"7560",2022-07-07 14:40:00,"Vasylyshyn I.","Mytsyk A.",3,0,12,10,11,7,11,5,NA,NA,NA,NA,1
"7561",2022-07-07 14:45:00,"Abraham P.","Hrncal M.",1,3,14,12,7,11,6,11,12,14,NA,NA,0
"7562",2022-07-07 14:50:00,"Evstratii V.","Rotaru I.",3,0,11,8,11,8,11,5,NA,NA,NA,NA,1
"7563",2022-07-07 14:50:00,"Maltsev D.","Lutskyi V.",3,0,11,9,11,9,11,7,NA,NA,NA,NA,1
